5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Lane 4 Flow (Veh/5 Minutes),Lane 4 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
10/5/2021 5:55,51,70.40,62,66.50,55,62.40,49,59.90,217,64.90,4,0.00
10/5/2021 6:00,52,70.00,63,66.20,56,62.00,50,59.70,221,64.60,4,0.00
10/5/2021 6:05,63,69.70,74,65.80,65,61.70,58,59.40,260,64.30,4,0.00
10/5/2021 6:10,60,70.10,72,66.30,63,62.00,56,59.50,251,64.60,4,0.00
10/5/2021 6:15,68,69.50,80,65.90,70,61.50,62,59.00,280,64.10,4,0.00
10/5/2021 6:20,63,68.30,75,64.50,66,60.50,59,58.30,263,63.00,4,0.00
10/5/2021 6:25,67,68.60,80,64.90,69,60.60,62,57.80,278,63.10,4,0.00
10/5/2021 6:30,72,69.60,84,66.00,73,61.70,65,58.80,294,64.20,4,0.00
10/5/2021 6:35,80,69.00,93,65.30,81,60.90,72,58.10,326,63.50,4,0.00
10/5/2021 6:40,85,68.80,98,65.10,85,60.80,75,58.00,343,63.40,4,0.00
10/5/2021 6:45,89,69.20,103,65.30,88,61.10,79,58.70,359,63.80,4,0.00
10/5/2021 6:50,87,69.10,100,65.40,86,61.10,77,58.20,350,63.70,4,0.00
10/5/2021 6:55,92,68.80,105,64.90,90,60.70,80,58.30,367,63.40,4,0.00
10/5/2021 7:00,87,66.90,100,63.10,86,58.70,77,56.60,350,61.50,4,0.00
10/5/2021 7:05,76,68.10,88,64.10,76,60.00,68,57.70,308,62.70,4,0.00
10/5/2021 7:10,82,67.80,95,63.90,82,59.70,73,57.50,332,62.40,4,0.00
10/5/2021 7:15,98,67.60,112,63.70,96,59.60,85,57.30,391,62.30,4,0.00
10/5/2021 7:20,97,67.30,111,63.30,95,59.20,85,57.00,388,61.90,4,0.00
10/5/2021 7:25,96,68.10,110,64.20,94,60.00,84,57.80,384,62.80,4,0.00
10/5/2021 7:30,101,66.70,116,62.70,99,58.70,88,56.50,404,61.40,4,0.00
10/5/2021 7:35,107,66.00,122,62.10,104,58.00,92,55.90,425,60.70,4,0.00
10/5/2021 7:40,125,65.40,141,61.40,120,57.40,106,55.30,492,60.10,4,0.00
10/5/2021 7:45,113,65.70,128,61.80,108,57.30,97,55.10,446,60.20,4,0.00
10/5/2021 7:50,107,65.80,122,61.90,104,57.60,92,55.50,425,60.50,4,0.00
10/5/2021 7:55,105,66.20,120,62.20,102,58.20,91,56.10,418,60.90,4,0.00
10/5/2021 8:00,117,65.80,132,61.80,112,57.80,100,55.70,461,60.50,4,0.00
10/5/2021 8:05,97,66.00,111,62.20,95,58.40,85,56.40,388,60.90,4,0.00
10/5/2021 8:10,100,66.30,115,62.50,98,58.50,87,56.30,400,61.10,4,0.00
10/5/2021 8:15,100,65.10,115,61.10,98,57.10,87,55.10,400,59.80,4,0.00
10/5/2021 8:20,113,66.20,129,62.20,109,58.20,97,56.10,448,60.90,4,0.00
10/5/2021 8:25,119,66.30,135,62.50,114,58.40,102,56.30,470,61.10,4,0.00
10/5/2021 8:30,123,65.90,139,62.10,117,58.30,105,56.30,484,60.90,4,0.00
10/5/2021 8:35,117,65.80,133,61.80,113,57.80,100,55.70,463,60.50,4,0.00
10/5/2021 8:40,110,65.30,125,61.30,106,57.30,95,55.30,436,60.00,4,0.00
10/5/2021 8:45,129,64.80,145,60.70,122,56.70,109,54.80,505,59.50,4,0.00
10/5/2021 8:50,116,65.10,131,61.00,111,57.00,99,55.00,457,59.80,4,0.00
10/5/2021 8:55,97,65.10,111,61.20,95,56.70,85,54.70,388,59.70,4,0.00
10/5/2021 9:00,92,66.50,106,62.70,91,58.30,81,55.70,370,61.10,4,0.00
10/5/2021 9:05,99,66.50,113,62.70,97,58.80,86,56.80,395,61.40,4,0.00
10/5/2021 9:10,100,66.60,115,62.80,98,58.90,87,56.80,400,61.50,4,0.00
10/5/2021 9:15,115,66.10,127,62.30,109,58.50,98,56.50,449,61.10,4,0.00
10/5/2021 9:20,92,67.50,106,63.70,91,59.70,81,57.60,370,62.30,4,0.00
10/5/2021 9:25,90,67.20,104,63.40,89,59.50,79,57.40,362,62.10,4,0.00
10/5/2021 9:30,81,68.10,94,64.20,81,60.20,72,58.00,328,62.80,4,0.00
10/5/2021 9:35,91,67.80,104,64.00,90,60.10,80,57.90,365,62.60,4,0.00
10/5/2021 9:40,96,66.70,110,62.90,94,58.50,84,55.90,384,61.30,4,0.00
10/5/2021 9:45,95,67.60,109,63.70,93,59.80,83,57.60,380,62.40,4,0.00
10/5/2021 9:50,100,67.90,114,64.10,97,60.10,87,57.90,398,62.70,4,0.00
10/5/2021 9:55,90,68.30,104,64.40,89,60.40,79,58.20,362,63.00,4,0.00
10/5/2021 10:00,88,68.10,102,64.20,87,60.20,78,58.00,355,62.80,4,0.00
10/5/2021 10:05,86,67.10,99,63.30,85,59.40,76,57.30,346,62.00,4,0.00
10/5/2021 10:10,89,68.70,103,64.80,88,60.80,79,58.60,359,63.40,4,0.00
10/5/2021 10:15,88,67.90,102,64.10,87,60.10,78,57.90,355,62.70,4,0.00
10/5/2021 10:20,89,67.30,99,63.50,87,59.60,78,57.50,353,62.20,4,0.00
10/5/2021 10:25,96,66.80,110,62.80,94,58.90,84,56.80,384,61.50,4,0.00
10/5/2021 10:30,77,66.80,90,63.00,78,59.20,69,57.10,314,61.70,4,0.00
10/5/2021 10:35,82,67.30,95,63.50,82,59.50,73,57.40,332,62.10,4,0.00
10/5/2021 10:40,95,68.10,109,64.20,93,60.20,83,58.00,380,62.90,4,0.00
10/5/2021 10:45,82,67.60,95,63.80,82,59.90,73,57.70,332,62.40,4,0.00
10/5/2021 10:50,84,67.40,97,63.60,83,59.70,74,57.50,338,62.30,4,0.00
10/5/2021 10:55,82,67.10,95,63.30,82,59.40,73,57.30,332,62.00,4,0.00
10/5/2021 11:00,76,66.80,89,63.00,77,59.20,69,57.10,311,61.70,4,0.00
10/5/2021 11:05,81,66.90,94,63.10,81,59.20,72,57.10,328,61.80,4,0.00
10/5/2021 11:10,81,66.60,94,62.80,81,59.00,72,56.90,328,61.50,4,0.00
10/5/2021 11:15,85,66.90,98,63.10,85,59.20,75,57.10,343,61.80,4,0.00
10/5/2021 11:20,81,66.50,94,62.70,81,58.80,72,56.80,328,61.40,4,0.00
10/5/2021 11:25,77,66.80,90,63.00,78,59.10,69,57.00,314,61.60,4,0.00
10/5/2021 11:30,80,66.50,92,62.70,80,58.80,71,56.80,323,61.40,4,0.00
10/5/2021 11:35,81,66.60,94,62.80,81,59.00,72,56.90,328,61.50,4,0.00
10/5/2021 11:40,81,67.10,94,63.30,81,59.40,72,57.30,328,62.00,4,0.00
10/5/2021 11:45,88,67.30,101,63.50,87,59.60,77,57.50,353,62.20,4,0.00
10/5/2021 11:50,97,67.10,111,63.30,95,59.40,85,57.30,388,62.00,4,0.00
10/5/2021 11:55,88,67.30,102,63.50,87,59.60,78,57.50,355,62.20,4,0.00
10/5/2021 12:00,75,67.40,87,63.60,76,59.30,67,56.80,305,62.00,4,0.00
10/5/2021 12:05,87,66.90,100,63.10,86,59.20,77,57.00,350,61.70,4,0.00
10/5/2021 12:10,82,65.80,95,61.70,82,57.70,73,55.60,332,60.40,4,0.00
10/5/2021 12:15,84,65.80,97,61.80,83,57.80,74,55.70,338,60.50,4,0.00
10/5/2021 12:20,94,66.80,108,62.80,92,58.70,82,56.60,376,61.50,4,0.00
10/5/2021 12:25,88,66.70,101,62.70,87,58.60,77,56.50,353,61.30,4,0.00
10/5/2021 12:30,80,66.00,93,62.00,81,58.00,72,55.90,326,60.60,4,0.00
10/5/2021 12:35,88,67.50,101,63.70,87,59.60,77,57.30,353,62.20,4,0.00
10/5/2021 12:40,84,66.20,98,62.20,84,58.20,75,56.10,341,60.90,4,0.00
10/5/2021 12:45,84,66.40,98,62.40,84,58.30,75,56.20,341,61.00,4,0.00
10/5/2021 12:50,73,66.50,86,62.70,74,58.80,66,56.80,299,61.40,4,0.00
10/5/2021 12:55,80,67.00,93,63.00,81,58.90,72,56.80,326,61.60,4,0.00
10/5/2021 13:00,97,66.70,111,62.70,95,58.70,85,56.50,388,61.40,4,0.00
10/5/2021 13:05,93,66.60,107,62.60,92,58.50,82,56.40,374,61.20,4,0.00
10/5/2021 13:10,95,65.70,109,61.80,93,57.30,83,55.00,380,60.20,4,0.00
10/5/2021 13:15,91,66.30,104,62.50,90,58.10,80,55.90,365,60.90,4,0.00
10/5/2021 13:20,88,66.00,101,62.10,87,58.00,77,55.90,353,60.70,4,0.00
10/5/2021 13:25,92,65.70,106,61.90,91,57.40,81,55.10,370,60.30,4,0.00
10/5/2021 13:30,96,67.50,110,63.70,94,59.60,84,57.40,384,62.30,4,0.00
10/5/2021 13:35,91,66.20,104,62.40,90,58.60,80,56.60,365,61.10,4,0.00
10/5/2021 13:40,93,65.30,107,61.50,92,57.70,82,55.80,374,60.30,4,0.00
10/5/2021 13:45,96,65.50,110,61.70,94,57.90,84,55.80,384,60.40,4,0.00
10/5/2021 13:50,73,65.30,86,61.40,74,56.90,66,54.80,299,59.80,4,0.00
10/5/2021 13:55,84,66.30,97,62.40,83,58.00,74,55.50,338,60.80,4,0.00
10/5/2021 14:00,91,66.70,104,62.90,90,59.00,80,56.50,365,61.50,4,0.00
10/5/2021 14:05,92,66.50,105,62.70,90,58.20,80,55.70,367,61.00,4,0.00
10/5/2021 14:10,84,66.30,98,62.60,84,58.20,75,55.70,341,60.90,4,0.00
10/5/2021 14:15,79,66.70,92,62.90,79,58.40,71,55.90,321,61.20,4,0.00
10/5/2021 14:20,104,66.60,118,62.70,101,58.60,90,56.50,413,61.30,4,0.00
10/5/2021 14:25,94,66.40,108,62.40,92,58.30,82,56.20,376,61.00,4,0.00
10/5/2021 14:30,97,67.20,111,63.20,95,59.10,85,56.90,388,61.80,4,0.00
10/5/2021 14:35,78,65.10,91,61.10,78,57.10,70,55.10,317,59.80,4,0.00
10/5/2021 14:40,90,66.40,104,62.40,89,58.30,79,56.20,362,61.00,4,0.00
10/5/2021 14:45,100,66.20,114,62.40,97,58.30,87,56.20,398,61.00,4,0.00
10/5/2021 14:50,101,67.00,116,63.20,99,58.80,88,56.70,404,61.70,4,0.00
10/5/2021 14:55,94,66.30,108,62.50,92,58.60,82,56.60,376,61.20,4,0.00
10/5/2021 15:00,101,65.90,116,61.90,99,57.80,88,55.80,404,60.60,4,0.00
10/5/2021 15:05,100,65.60,115,61.70,98,57.70,87,55.80,400,60.40,4,0.00
10/5/2021 15:10,103,65.10,117,61.00,100,57.00,89,55.00,409,59.70,4,0.00
10/5/2021 15:15,103,65.10,117,61.30,100,57.30,89,55.30,409,60.00,4,0.00
10/5/2021 15:20,104,64.90,118,61.00,101,57.00,90,55.00,413,59.70,4,0.00
10/5/2021 15:25,110,64.60,125,60.70,106,56.20,95,53.90,436,59.10,4,0.00
10/5/2021 15:30,95,65.50,109,61.70,93,57.20,83,54.90,380,60.10,4,0.00
10/5/2021 15:35,95,66.10,109,62.10,93,58.00,83,56.00,380,60.80,4,0.00
10/5/2021 15:40,100,66.00,114,61.90,97,57.90,87,55.80,398,60.60,4,0.00
10/5/2021 15:45,112,65.30,127,61.30,108,57.30,96,55.30,443,60.00,4,0.00
10/5/2021 15:50,106,64.30,121,60.20,103,56.30,92,54.00,422,58.90,4,0.00
10/5/2021 15:55,109,65.30,124,61.20,106,57.20,94,54.90,433,59.90,4,0.00
10/5/2021 16:00,105,64.80,119,60.90,101,56.40,90,54.50,415,59.40,4,0.00
10/5/2021 16:05,91,65.30,105,61.40,94,57.00,83,54.60,373,59.70,4,0.00
10/5/2021 16:10,109,65.20,124,61.30,106,56.80,94,54.70,433,59.80,4,0.00
10/5/2021 16:15,114,65.70,129,61.90,110,57.40,98,55.10,451,60.30,4,0.00
10/5/2021 16:20,105,65.00,120,61.10,102,56.60,91,54.60,418,59.60,4,0.00
10/5/2021 16:25,107,64.10,122,60.20,104,55.70,92,54.00,425,58.70,4,0.00
10/5/2021 16:30,99,64.10,113,60.20,97,56.50,86,54.70,395,59.10,4,0.00
10/5/2021 16:35,111,65.20,126,61.30,107,56.80,95,54.70,439,59.80,4,0.00
10/5/2021 16:40,91,65.30,104,61.40,93,57.00,82,55.10,370,59.90,4,0.00
10/5/2021 16:45,99,65.70,113,61.80,99,57.30,87,55.30,398,60.20,4,0.00
10/5/2021 16:50,96,66.40,110,62.60,94,58.10,84,55.60,384,60.90,4,0.00
10/5/2021 16:55,109,65.70,123,61.90,105,57.40,93,55.00,430,60.30,4,0.00
10/5/2021 17:00,106,64.30,121,60.20,103,56.30,92,54.00,422,58.90,4,0.00
10/5/2021 17:05,110,65.10,125,61.20,106,56.70,95,54.40,436,59.60,4,0.00
10/5/2021 17:10,115,64.00,130,59.90,111,56.00,98,54.10,454,58.70,4,0.00
10/5/2021 17:15,108,58.30,123,53.90,110,50.30,98,48.90,439,53.00,4,0.00
10/5/2021 17:20,107,51.50,122,46.70,104,43.60,92,42.80,425,46.30,4,0.00
10/5/2021 17:25,106,45.40,121,40.80,103,37.70,92,37.40,422,40.50,4,0.00
10/5/2021 17:30,93,42.10,107,37.00,95,34.40,84,34.50,379,37.00,4,0.00
10/5/2021 17:35,102,39.60,112,34.30,97,31.60,87,31.90,398,34.50,4,0.00
10/5/2021 17:40,95,37.20,110,31.80,98,29.90,87,30.80,390,32.40,4,0.00
10/5/2021 17:45,105,38.00,119,34.40,104,32.20,93,32.40,421,34.30,4,0.00
10/5/2021 17:50,91,37.10,104,34.00,90,30.10,80,30.50,365,33.00,4,0.00
10/5/2021 17:55,97,38.20,111,32.90,100,30.90,88,31.60,396,33.40,4,0.00
10/5/2021 18:00,94,37.10,108,31.70,96,30.20,85,31.10,383,32.50,4,0.00
10/5/2021 18:05,97,47.20,111,42.90,95,39.40,85,39.00,388,42.30,4,0.00
10/5/2021 18:10,96,56.80,110,52.50,94,48.90,84,47.60,384,51.60,4,0.00
10/5/2021 18:15,93,62.90,107,58.70,92,54.50,82,52.80,374,57.40,4,0.00
10/5/2021 18:20,93,66.10,107,62.10,92,58.00,82,56.00,374,60.80,4,0.00
10/5/2021 18:25,89,67.70,103,63.80,88,59.60,79,57.40,359,62.30,4,0.00
10/5/2021 18:30,95,67.50,109,63.60,93,59.40,83,57.20,380,62.10,4,0.00
10/5/2021 18:35,93,67.40,107,63.50,92,59.40,82,57.00,374,62.00,4,0.00
10/5/2021 18:40,88,68.10,101,64.20,87,60.00,77,57.50,353,62.70,4,0.00
10/5/2021 18:45,88,68.40,101,64.50,87,60.30,77,58.00,353,63.00,4,0.00
10/5/2021 18:50,90,68.60,104,64.70,89,60.50,79,58.10,362,63.20,4,0.00
10/5/2021 18:55,85,68.10,98,64.20,85,60.00,75,57.80,343,62.70,4,0.00
10/5/2021 19:00,85,67.00,98,63.20,85,59.30,75,57.00,343,61.80,4,0.00
10/5/2021 19:05,81,66.50,94,62.70,81,58.20,72,56.20,328,61.10,4,0.00
10/5/2021 19:10,87,66.40,100,62.60,86,58.10,77,55.90,350,61.00,4,0.00
10/5/2021 19:15,79,66.60,92,62.80,79,58.70,71,56.70,321,61.40,4,0.00
10/5/2021 19:20,87,66.30,100,62.50,86,58.60,77,56.60,350,61.20,4,0.00
10/5/2021 19:25,68,67.40,80,63.70,70,59.30,62,56.60,280,61.90,4,0.00
10/5/2021 19:30,80,67.50,93,63.60,81,59.40,72,57.20,326,62.10,4,0.00
10/5/2021 19:35,81,67.20,94,63.30,81,59.20,72,57.00,328,61.80,4,0.00
10/5/2021 19:40,72,61.70,85,57.50,74,53.70,66,52.00,297,56.30,4,0.00
10/5/2021 19:45,81,61.60,94,57.30,81,53.60,72,51.90,328,56.20,4,0.00
10/5/2021 19:50,69,64.90,81,60.80,71,56.90,63,54.90,284,59.50,4,0.00
10/5/2021 19:55,61,66.20,73,62.20,64,58.10,57,56.00,255,60.70,4,0.00
10/5/2021 20:00,65,67.30,77,63.30,67,59.20,60,57.00,269,61.90,4,0.00
10/5/2021 20:05,64,67.20,76,63.20,67,59.30,59,57.20,266,61.80,4,0.00
10/5/2021 20:10,61,65.00,73,60.90,64,56.90,57,55.00,255,59.60,4,0.00
10/5/2021 20:15,70,65.10,81,61.10,72,57.10,65,55.10,288,59.70,4,0.00
10/5/2021 20:20,64,64.50,76,60.40,67,56.50,59,54.50,266,59.10,4,0.00
10/5/2021 20:25,59,63.90,70,59.70,62,55.80,55,54.00,246,58.50,4,0.00
10/5/2021 20:30,59,66.20,70,62.20,62,58.10,55,56.00,246,60.70,4,0.00
10/5/2021 20:35,63,67.90,74,64.20,65,59.80,58,57.10,260,62.40,4,0.00
10/5/2021 20:40,70,67.60,82,63.80,71,59.90,64,57.70,287,62.40,4,0.00
10/5/2021 20:45,72,68.30,84,64.40,73,60.40,65,58.20,294,63.00,4,0.00
10/5/2021 20:50,62,69.60,75,65.70,65,61.60,56,59.30,258,64.20,4,0.00
10/5/2021 20:55,65,68.80,77,64.90,68,60.90,61,58.60,271,63.40,4,0.00
10/5/2021 21:00,59,70.00,71,66.10,61,62.00,53,59.60,244,64.60,4,0.00
10/5/2021 21:05,53,70.20,65,66.30,56,62.20,49,59.80,223,64.70,4,0.00
10/5/2021 21:10,69,70.20,81,66.30,71,62.00,63,59.60,284,64.70,4,0.00
10/5/2021 21:15,61,69.30,73,65.40,64,61.10,56,58.80,254,63.80,4,0.00
10/5/2021 21:20,68,68.80,81,64.90,71,60.70,62,58.40,282,63.30,4,0.00
10/5/2021 21:25,66,67.80,79,63.90,69,59.80,60,57.50,274,62.40,4,0.00
10/5/2021 21:30,62,63.20,74,59.00,64,55.20,56,53.30,256,57.80,4,0.00
10/5/2021 21:35,52,56.40,66,52.00,59,47.60,53,46.50,230,50.60,4,0.00
10/5/2021 21:40,50,47.10,64,42.10,55,37.00,47,36.70,216,40.80,4,0.00
10/5/2021 21:45,44,45.70,59,40.70,52,35.50,44,35.40,199,39.30,4,0.00
10/5/2021 21:50,36,44.70,52,41.10,48,36.00,43,35.80,179,39.20,4,0.00
10/5/2021 21:55,37,33.50,53,30.40,47,27.60,41,28.30,178,29.80,4,0.00
10/5/2021 22:00,51,31.00,65,28.10,56,24.50,48,25.60,220,27.30,4,0.00
10/5/2021 22:05,43,35.20,54,29.50,48,23.90,43,25.10,188,28.40,4,0.00
10/5/2021 22:10,42,33.70,54,28.00,46,22.30,39,23.60,181,26.90,4,0.00
10/5/2021 22:15,41,32.70,53,26.90,44,21.20,38,22.60,176,25.90,4,0.00
10/5/2021 22:20,38,33.10,49,27.30,44,22.50,38,23.50,169,26.50,4,0.00
10/5/2021 22:25,31,34.10,45,28.40,40,25.20,34,26.00,150,28.20,4,0.00
10/5/2021 22:30,30,47.30,40,42.40,37,39.60,33,39.10,140,41.90,4,0.00
10/5/2021 22:35,33,58.00,44,53.70,36,49.80,32,48.50,145,52.60,4,0.00
10/5/2021 22:40,34,63.40,45,59.30,40,55.40,36,53.60,155,57.90,4,0.00
10/5/2021 22:45,33,65.50,46,61.40,42,57.40,35,55.40,156,59.90,4,0.00
10/5/2021 22:50,26,68.00,35,64.10,33,59.90,29,57.70,123,62.30,4,0.00
10/5/2021 22:55,20,69.30,33,65.50,28,61.20,25,58.90,106,63.50,4,0.00
10/5/2021 23:00,32,70.20,45,66.30,42,62.20,37,59.80,156,64.40,4,0.00
10/5/2021 23:05,31,69.60,42,65.80,38,61.50,35,59.10,146,63.90,4,0.00
10/5/2021 23:10,29,70.20,42,66.40,40,62.10,36,59.70,147,64.30,4,0.00
10/5/2021 23:15,23,70.00,34,66.20,33,61.90,30,59.50,120,64.10,4,0.00
10/5/2021 23:20,26,70.70,42,66.80,39,62.50,35,60.00,142,64.70,4,0.00
10/5/2021 23:25,29,70.40,38,66.60,35,62.30,31,59.80,133,64.70,4,0.00
10/5/2021 23:30,27,70.30,38,66.40,35,62.30,32,59.90,132,64.50,4,0.00
10/5/2021 23:35,26,69.90,39,66.30,37,62.00,33,59.20,135,64.10,4,0.00
10/5/2021 23:40,34,70.00,45,66.20,40,61.90,36,59.50,155,64.40,4,0.00
10/5/2021 23:45,22,70.30,31,66.40,30,62.20,27,59.70,110,64.40,4,0.00
10/5/2021 23:50,26,70.50,36,66.60,34,62.40,29,60.00,125,64.70,4,0.00
10/5/2021 23:55,26,70.40,36,66.50,35,62.40,31,59.90,128,64.60,4,0.00
10/6/2021 0:00,24,70.40,33,66.60,32,62.40,28,59.90,117,64.60,4,0.00
10/6/2021 0:05,26,70.50,37,66.60,34,62.50,30,60.10,127,64.80,4,0.00
