5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Lane 4 Flow (Veh/5 Minutes),Lane 4 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
10/12/2021 4:55,26,70.50,37,66.60,33,62.50,30,59.80,126,64.70,4,0.00
10/12/2021 5:00,28,69.60,43,65.80,40,61.50,36,59.10,147,63.70,4,0.00
10/12/2021 5:05,26,70.40,37,66.50,35,62.30,32,59.90,130,64.50,4,0.00
10/12/2021 5:10,31,70.40,42,66.60,37,62.30,33,59.90,143,64.80,4,0.00
10/12/2021 5:15,31,69.90,41,66.10,38,61.80,34,59.40,144,64.20,4,0.00
10/12/2021 5:20,34,69.50,43,65.60,40,61.40,36,59.00,153,63.80,4,0.00
10/12/2021 5:25,39,69.50,54,65.70,48,61.40,43,59.00,184,63.80,4,0.00
10/12/2021 5:30,42,70.30,52,66.40,47,62.30,42,59.80,183,64.70,4,0.00
10/12/2021 5:35,63,70.40,75,66.50,66,62.40,59,59.90,263,64.90,4,0.00
10/12/2021 5:40,56,70.70,68,66.90,60,62.50,53,60.00,237,65.10,4,0.00
10/12/2021 5:45,60,70.90,72,67.00,63,62.80,56,60.30,251,65.40,4,0.00
10/12/2021 5:50,65,70.90,77,67.20,67,62.80,60,60.30,269,65.50,4,0.00
10/12/2021 5:55,57,70.20,68,66.30,60,62.20,54,59.80,239,64.70,4,0.00
10/12/2021 6:00,56,70.00,68,66.20,60,62.00,53,59.70,237,64.60,4,0.00
10/12/2021 6:05,59,70.20,70,66.30,62,62.00,55,59.60,246,64.70,4,0.00
10/12/2021 6:10,55,70.70,66,66.90,58,62.60,52,60.10,231,65.20,4,0.00
10/12/2021 6:15,57,69.80,68,66.20,60,61.90,54,59.20,239,64.40,4,0.00
10/12/2021 6:20,63,69.00,75,65.10,66,61.10,59,58.80,263,63.60,4,0.00
10/12/2021 6:25,74,68.40,86,64.60,75,60.60,67,58.30,302,63.10,4,0.00
10/12/2021 6:30,70,68.30,82,64.50,71,60.50,64,58.30,287,63.10,4,0.00
10/12/2021 6:35,67,69.00,80,65.20,69,61.10,62,58.90,278,63.70,4,0.00
10/12/2021 6:40,84,68.60,98,64.80,84,60.80,75,58.50,341,63.40,4,0.00
10/12/2021 6:45,82,67.80,95,63.90,82,60.00,73,57.80,332,62.60,4,0.00
10/12/2021 6:50,80,69.40,92,65.70,80,61.40,71,58.50,323,64.00,4,0.00
10/12/2021 6:55,88,71.00,102,67.40,87,63.20,78,60.10,355,65.60,4,0.00
10/12/2021 7:00,72,69.50,84,65.70,73,61.60,65,59.30,294,64.20,4,0.00
10/12/2021 7:05,101,68.50,116,64.60,99,60.40,88,58.10,404,63.10,4,0.00
10/12/2021 7:10,94,68.20,108,64.30,92,60.10,82,57.80,376,62.80,4,0.00
10/12/2021 7:15,88,68.30,101,64.40,87,60.30,77,58.00,353,63.00,4,0.00
10/12/2021 7:20,94,68.50,108,64.60,92,60.40,82,58.10,376,63.10,4,0.00
10/12/2021 7:25,96,67.80,110,63.90,94,59.70,84,57.50,384,62.40,4,0.00
10/12/2021 7:30,100,68.30,115,64.40,98,60.40,87,58.20,400,63.10,4,0.00
10/12/2021 7:35,107,67.60,122,63.80,104,59.90,92,57.70,425,62.50,4,0.00
10/12/2021 7:40,115,67.30,130,63.30,111,59.20,98,57.00,454,62.00,4,0.00
10/12/2021 7:45,107,67.90,122,64.10,104,60.10,92,57.90,425,62.70,4,0.00
10/12/2021 7:50,109,65.70,123,61.60,105,57.60,93,55.60,430,60.40,4,0.00
10/12/2021 7:55,109,65.10,124,61.10,106,57.10,94,55.10,433,59.80,4,0.00
10/12/2021 8:00,109,65.90,124,61.90,106,57.80,94,55.80,433,60.60,4,0.00
10/12/2021 8:05,111,65.50,126,61.40,107,57.40,95,55.40,439,60.20,4,0.00
10/12/2021 8:10,100,66.40,115,62.60,98,58.20,87,55.70,400,61.00,4,0.00
10/12/2021 8:15,107,66.20,122,62.20,104,58.20,92,56.10,425,60.90,4,0.00
10/12/2021 8:20,98,66.80,112,62.80,96,58.70,85,56.60,391,61.50,4,0.00
10/12/2021 8:25,109,66.60,123,62.70,105,58.60,93,56.50,430,61.30,4,0.00
10/12/2021 8:30,110,66.30,125,62.50,106,58.50,95,56.30,436,61.20,4,0.00
10/12/2021 8:35,100,66.40,114,62.60,97,58.80,87,56.70,398,61.30,4,0.00
10/12/2021 8:40,113,66.20,129,62.20,109,58.20,97,56.10,448,60.90,4,0.00
10/12/2021 8:45,110,67.10,125,63.20,106,59.30,95,57.10,436,61.90,4,0.00
10/12/2021 8:50,123,66.30,139,62.50,117,58.60,105,56.60,484,61.20,4,0.00
10/12/2021 8:55,100,67.30,115,63.50,98,59.50,87,57.40,400,62.10,4,0.00
10/12/2021 9:00,98,66.70,112,62.70,96,58.60,85,56.50,391,61.30,4,0.00
10/12/2021 9:05,99,66.80,113,62.80,97,58.70,86,56.60,395,61.50,4,0.00
10/12/2021 9:10,92,66.20,106,62.20,91,58.20,81,56.10,370,60.90,4,0.00
10/12/2021 9:15,105,66.70,120,62.70,102,58.60,91,56.50,418,61.30,4,0.00
10/12/2021 9:20,96,65.40,110,61.40,94,57.40,84,55.30,384,60.10,4,0.00
10/12/2021 9:25,95,65.00,109,60.90,93,56.90,83,55.00,380,59.70,4,0.00
10/12/2021 9:30,91,65.70,104,61.60,90,57.60,80,55.60,365,60.30,4,0.00
10/12/2021 9:35,96,64.70,110,60.60,94,56.70,84,54.70,384,59.40,4,0.00
10/12/2021 9:40,101,66.70,116,62.70,99,58.60,88,56.50,404,61.30,4,0.00
10/12/2021 9:45,85,66.60,98,62.80,85,58.40,75,56.00,343,61.20,4,0.00
10/12/2021 9:50,87,66.20,100,62.40,86,58.10,77,56.00,350,60.90,4,0.00
10/12/2021 9:55,84,65.90,97,61.90,83,57.80,74,55.80,338,60.50,4,0.00
10/12/2021 10:00,90,65.10,104,61.00,89,57.00,79,55.00,362,59.70,4,0.00
10/12/2021 10:05,84,66.70,98,62.70,84,58.70,75,56.50,341,61.40,4,0.00
10/12/2021 10:10,91,65.90,104,61.90,90,57.80,80,55.80,365,60.50,4,0.00
10/12/2021 10:15,90,65.70,104,61.60,89,57.60,79,55.60,362,60.30,4,0.00
10/12/2021 10:20,81,66.50,94,62.50,81,58.40,72,56.30,328,61.10,4,0.00
10/12/2021 10:25,79,66.30,92,62.30,79,58.30,71,56.20,321,60.90,4,0.00
10/12/2021 10:30,88,66.40,101,62.40,87,58.30,77,56.20,353,61.00,4,0.00
10/12/2021 10:35,92,66.30,105,62.40,90,58.00,80,55.60,367,60.80,4,0.00
10/12/2021 10:40,84,66.30,97,62.30,83,58.30,74,56.20,338,61.00,4,0.00
10/12/2021 10:45,91,66.30,104,62.30,90,58.30,80,56.20,365,61.00,4,0.00
10/12/2021 10:50,93,65.80,107,61.70,92,57.70,82,55.60,374,60.40,4,0.00
10/12/2021 10:55,80,66.10,93,62.20,81,57.80,72,55.30,326,60.50,4,0.00
10/12/2021 11:00,69,67.60,81,63.80,71,59.90,63,57.30,284,62.30,4,0.00
10/12/2021 11:05,82,68.00,95,64.10,82,60.20,73,58.00,332,62.80,4,0.00
10/12/2021 11:10,88,67.60,98,63.70,85,59.80,77,57.60,348,62.40,4,0.00
10/12/2021 11:15,84,66.90,97,63.00,83,59.20,74,57.10,338,61.80,4,0.00
10/12/2021 11:20,92,66.30,105,62.50,90,58.30,80,55.70,367,60.90,4,0.00
10/12/2021 11:25,77,66.30,90,62.50,80,58.60,70,56.60,317,61.10,4,0.00
10/12/2021 11:30,84,66.40,98,62.60,84,58.80,75,56.70,341,61.30,4,0.00
10/12/2021 11:35,84,66.80,98,63.00,84,59.20,75,57.10,341,61.70,4,0.00
10/12/2021 11:40,97,66.40,111,62.60,95,58.80,85,56.70,388,61.30,4,0.00
10/12/2021 11:45,83,66.30,96,62.50,83,58.60,74,56.60,336,61.20,4,0.00
10/12/2021 11:50,92,66.80,106,63.00,91,59.10,81,57.00,370,61.70,4,0.00
10/12/2021 11:55,95,67.10,102,63.30,89,59.40,80,57.30,366,62.00,4,0.00
10/12/2021 12:00,76,66.90,88,63.10,76,59.20,68,57.10,308,61.80,4,0.00
10/12/2021 12:05,89,66.80,103,63.00,88,59.10,79,57.00,359,61.70,4,0.00
10/12/2021 12:10,92,67.50,105,63.70,90,59.30,80,56.70,367,62.00,4,0.00
10/12/2021 12:15,81,65.90,94,62.10,81,57.60,72,55.30,328,60.50,4,0.00
10/12/2021 12:20,91,64.80,104,60.90,90,56.40,80,54.10,365,59.20,4,0.00
10/12/2021 12:25,88,65.60,102,61.60,87,57.60,78,55.50,355,60.30,4,0.00
10/12/2021 12:30,96,66.00,110,61.90,94,57.90,84,55.80,384,60.60,4,0.00
10/12/2021 12:35,82,65.10,95,61.10,82,57.10,73,55.10,332,59.80,4,0.00
10/12/2021 12:40,92,66.20,105,62.40,90,58.20,80,56.10,367,60.90,4,0.00
10/12/2021 12:45,96,66.50,110,62.50,94,58.40,84,56.30,384,61.10,4,0.00
10/12/2021 12:50,80,65.20,92,61.10,80,57.20,71,55.10,323,59.80,4,0.00
10/12/2021 12:55,87,66.60,100,62.60,86,58.50,77,56.40,350,61.20,4,0.00
10/12/2021 13:00,88,66.70,101,62.70,87,58.70,77,56.50,353,61.40,4,0.00
10/12/2021 13:05,82,67.40,95,63.50,82,59.40,73,57.20,332,62.00,4,0.00
10/12/2021 13:10,88,65.50,101,61.60,87,57.10,77,54.90,353,60.00,4,0.00
10/12/2021 13:15,92,65.80,106,61.90,91,57.50,81,55.00,370,60.30,4,0.00
10/12/2021 13:20,84,65.60,97,61.70,83,57.30,74,55.00,338,60.10,4,0.00
10/12/2021 13:25,73,65.40,86,61.40,74,57.40,66,55.30,299,60.10,4,0.00
10/12/2021 13:30,84,65.90,97,62.10,83,57.60,74,55.20,338,60.40,4,0.00
10/12/2021 13:35,89,66.10,103,62.30,88,58.50,79,56.30,359,61.00,4,0.00
10/12/2021 13:40,94,65.50,108,61.70,92,57.90,82,56.00,376,60.50,4,0.00
10/12/2021 13:45,92,65.90,106,62.10,91,58.30,81,56.30,370,60.90,4,0.00
10/12/2021 13:50,97,66.40,111,62.60,95,58.80,85,56.70,388,61.30,4,0.00
10/12/2021 13:55,96,67.10,110,63.30,94,59.40,84,57.30,384,62.00,4,0.00
10/12/2021 14:00,99,67.10,113,63.20,97,59.30,86,57.20,395,61.90,4,0.00
10/12/2021 14:05,90,66.70,104,62.90,89,59.00,79,57.00,362,61.60,4,0.00
10/12/2021 14:10,92,66.60,105,62.80,90,58.90,80,56.80,367,61.50,4,0.00
10/12/2021 14:15,90,66.50,104,62.70,89,58.40,79,56.40,362,61.20,4,0.00
10/12/2021 14:20,100,65.30,114,61.50,97,57.70,87,55.80,398,60.30,4,0.00
10/12/2021 14:25,89,65.80,103,62.10,88,58.30,79,56.30,359,60.80,4,0.00
10/12/2021 14:30,89,65.90,103,62.10,88,58.30,79,56.30,359,60.90,4,0.00
10/12/2021 14:35,95,66.80,109,62.90,93,58.80,83,56.70,380,61.50,4,0.00
10/12/2021 14:40,87,67.00,100,63.20,86,59.30,77,57.20,350,61.90,4,0.00
10/12/2021 14:45,113,66.00,129,62.00,109,58.00,97,55.90,448,60.70,4,0.00
10/12/2021 14:50,88,65.90,101,61.90,87,57.80,77,55.80,353,60.60,4,0.00
10/12/2021 14:55,104,66.20,118,62.20,101,58.20,90,56.20,413,60.90,4,0.00
10/12/2021 15:00,92,67.10,105,63.10,90,59.00,80,56.80,367,61.70,4,0.00
10/12/2021 15:05,100,66.10,114,62.20,97,58.40,87,56.40,398,61.00,4,0.00
10/12/2021 15:10,115,66.60,130,62.60,111,58.50,98,56.40,454,61.30,4,0.00
10/12/2021 15:15,97,65.80,111,62.00,95,57.90,85,55.60,388,60.50,4,0.00
10/12/2021 15:20,100,66.30,115,62.30,98,58.30,87,56.20,400,61.00,4,0.00
10/12/2021 15:25,110,65.70,125,61.90,106,57.40,95,55.30,436,60.30,4,0.00
10/12/2021 15:30,101,65.20,116,61.30,99,57.40,88,55.50,404,60.10,4,0.00
10/12/2021 15:35,83,65.70,96,61.60,83,57.60,74,55.60,336,60.30,4,0.00
10/12/2021 15:40,96,66.20,110,62.20,94,58.20,84,56.10,384,60.90,4,0.00
10/12/2021 15:45,105,65.80,119,61.90,101,57.50,90,55.20,415,60.40,4,0.00
10/12/2021 15:50,99,66.50,113,62.50,97,58.40,86,56.00,395,61.10,4,0.00
10/12/2021 15:55,109,65.30,123,61.30,105,57.30,93,55.30,430,60.00,4,0.00
10/12/2021 16:00,98,66.50,112,62.50,96,58.40,85,56.30,391,61.10,4,0.00
10/12/2021 16:05,108,66.90,123,62.90,104,58.70,93,56.10,428,61.40,4,0.00
10/12/2021 16:10,87,53.60,100,49.00,86,45.00,77,44.00,350,48.10,4,0.00
10/12/2021 16:15,65,41.70,77,36.50,67,33.80,59,34.10,268,36.60,4,0.00
10/12/2021 16:20,50,33.90,61,28.30,52,26.50,45,27.40,208,29.00,4,0.00
10/12/2021 16:25,49,30.30,61,25.10,52,23.20,45,24.40,207,25.70,4,0.00
10/12/2021 16:30,79,31.60,92,26.00,81,24.10,72,25.30,324,26.80,4,0.00
10/12/2021 16:35,83,31.70,95,26.00,83,24.20,75,25.70,336,26.90,4,0.00
10/12/2021 16:40,85,32.30,99,26.70,87,25.10,78,26.50,349,27.60,4,0.00
10/12/2021 16:45,76,31.70,90,26.00,79,24.70,69,26.10,314,27.10,4,0.00
10/12/2021 16:50,80,32.40,94,26.80,83,24.90,73,26.00,330,27.50,4,0.00
10/12/2021 16:55,76,31.90,90,26.30,79,24.50,69,25.80,314,27.10,4,0.00
10/12/2021 17:00,74,31.60,87,26.40,76,24.20,67,25.30,304,26.90,4,0.00
10/12/2021 17:05,74,31.20,87,25.80,76,23.70,67,24.90,304,26.40,4,0.00
10/12/2021 17:10,74,31.20,87,26.20,76,23.80,67,24.90,304,26.50,4,0.00
10/12/2021 17:15,80,31.70,93,26.00,82,24.40,72,25.90,327,27.00,4,0.00
10/12/2021 17:20,89,33.40,103,27.80,91,25.90,81,26.90,364,28.50,4,0.00
10/12/2021 17:25,97,36.10,111,30.60,96,28.80,85,29.50,389,31.30,4,0.00
10/12/2021 17:30,98,37.60,112,32.20,100,30.00,89,30.40,399,32.60,4,0.00
10/12/2021 17:35,96,37.20,110,31.80,96,29.30,85,29.90,387,32.10,4,0.00
10/12/2021 17:40,89,33.90,102,28.30,89,26.90,80,28.10,360,29.30,4,0.00
10/12/2021 17:45,90,34.10,104,29.10,93,27.80,82,28.90,369,30.00,4,0.00
10/12/2021 17:50,96,35.70,110,30.20,94,28.30,84,29.30,384,30.90,4,0.00
10/12/2021 17:55,100,37.50,115,32.10,101,29.90,91,30.30,407,32.40,4,0.00
10/12/2021 18:00,91,39.00,105,33.70,94,31.40,83,31.80,373,34.00,4,0.00
10/12/2021 18:05,96,55.00,110,50.50,94,47.20,84,46.00,384,49.80,4,0.00
10/12/2021 18:10,83,61.60,96,57.40,83,53.60,74,51.90,336,56.30,4,0.00
10/12/2021 18:15,84,65.50,98,61.40,84,57.40,75,55.40,341,60.10,4,0.00
10/12/2021 18:20,104,65.40,118,61.40,101,57.50,90,55.60,413,60.20,4,0.00
10/12/2021 18:25,111,66.40,126,62.40,107,58.30,95,56.20,439,61.10,4,0.00
10/12/2021 18:30,97,67.60,111,63.60,95,59.50,85,57.30,388,62.20,4,0.00
10/12/2021 18:35,105,67.40,119,63.40,101,59.30,90,57.10,415,62.00,4,0.00
10/12/2021 18:40,87,67.30,100,63.30,86,59.20,77,57.00,350,61.90,4,0.00
10/12/2021 18:45,94,66.80,108,62.80,92,58.70,82,56.60,376,61.50,4,0.00
10/12/2021 18:50,96,66.00,110,62.00,94,58.00,84,56.00,384,60.70,4,0.00
10/12/2021 18:55,87,67.20,100,63.20,86,59.10,77,56.90,350,61.80,4,0.00
10/12/2021 19:00,78,68.00,91,64.10,78,59.90,70,57.70,317,62.60,4,0.00
10/12/2021 19:05,79,68.80,92,65.00,80,60.70,71,58.40,322,63.40,4,0.00
10/12/2021 19:10,91,66.10,104,62.10,90,58.00,80,56.00,365,60.80,4,0.00
10/12/2021 19:15,91,67.60,104,63.70,90,59.60,80,57.30,365,62.30,4,0.00
10/12/2021 19:20,86,67.70,99,63.80,85,59.60,76,57.40,346,62.30,4,0.00
10/12/2021 19:25,72,67.60,85,63.70,74,59.60,66,57.30,297,62.20,4,0.00
10/12/2021 19:30,84,67.50,97,63.60,83,59.40,74,57.20,338,62.10,4,0.00
10/12/2021 19:35,82,63.00,95,58.80,82,54.90,73,53.10,332,57.60,4,0.00
10/12/2021 19:40,67,64.60,79,60.90,69,57.20,61,55.30,276,59.60,4,0.00
10/12/2021 19:45,84,67.10,97,63.40,83,59.00,74,56.30,338,61.70,4,0.00
10/12/2021 19:50,76,66.90,88,62.90,76,58.80,68,56.70,308,61.50,4,0.00
10/12/2021 19:55,76,64.20,89,60.10,77,56.20,69,54.30,311,58.80,4,0.00
10/12/2021 20:00,76,66.00,88,62.00,77,58.00,69,55.90,310,60.60,4,0.00
10/12/2021 20:05,55,66.50,66,62.70,58,58.60,52,56.60,231,61.20,4,0.00
10/12/2021 20:10,65,67.90,77,64.20,67,59.80,60,57.10,269,62.40,4,0.00
10/12/2021 20:15,65,67.10,77,63.30,67,58.90,60,56.30,269,61.50,4,0.00
10/12/2021 20:20,59,67.30,70,63.30,62,59.20,55,57.00,246,61.80,4,0.00
10/12/2021 20:25,64,67.60,76,63.60,67,59.50,59,57.30,266,62.10,4,0.00
10/12/2021 20:30,61,68.20,73,64.50,64,60.10,57,57.50,255,62.70,4,0.00
10/12/2021 20:35,47,68.10,58,64.30,52,60.00,46,57.70,203,62.60,4,0.00
10/12/2021 20:40,63,69.00,75,65.30,66,60.90,59,58.50,263,63.60,4,0.00
10/12/2021 20:45,51,69.20,62,65.50,55,61.20,49,58.40,217,63.70,4,0.00
10/12/2021 20:50,64,69.50,76,65.70,67,61.50,59,58.90,266,64.10,4,0.00
10/12/2021 20:55,53,70.00,64,66.10,57,61.80,51,59.40,225,64.40,4,0.00
10/12/2021 21:00,51,69.50,62,65.60,55,61.50,49,59.20,217,64.00,4,0.00
10/12/2021 21:05,54,69.40,65,65.80,57,61.50,51,58.70,227,64.00,4,0.00
10/12/2021 21:10,55,69.70,66,66.10,58,61.80,52,59.20,231,64.30,4,0.00
10/12/2021 21:15,62,69.20,74,65.30,64,61.10,58,58.70,258,63.70,4,0.00
10/12/2021 21:20,55,69.50,66,65.70,58,61.40,52,59.00,231,64.00,4,0.00
10/12/2021 21:25,55,69.20,67,65.30,59,61.10,53,58.70,234,63.70,4,0.00
10/12/2021 21:30,49,70.30,60,66.50,53,62.20,48,59.70,210,64.80,4,0.00
10/12/2021 21:35,48,69.00,59,65.40,53,61.00,47,58.50,207,63.50,4,0.00
10/12/2021 21:40,43,70.10,54,66.40,48,62.10,43,59.50,188,64.60,4,0.00
10/12/2021 21:45,55,69.80,67,66.10,59,61.80,53,59.10,234,64.30,4,0.00
10/12/2021 21:50,55,70.00,66,66.10,58,62.00,52,59.20,231,64.40,4,0.00
10/12/2021 21:55,49,70.40,60,66.60,53,62.30,48,59.50,210,64.70,4,0.00
10/12/2021 22:00,51,69.30,62,65.40,55,61.30,49,59.00,217,63.80,4,0.00
10/12/2021 22:05,52,69.20,63,65.50,56,61.20,50,58.60,221,63.70,4,0.00
10/12/2021 22:10,43,69.30,53,65.50,48,61.20,43,58.90,187,63.70,4,0.00
10/12/2021 22:15,44,69.50,55,65.60,49,61.40,44,58.90,192,63.90,4,0.00
10/12/2021 22:20,37,69.50,47,65.70,43,61.60,38,59.20,165,64.00,4,0.00
10/12/2021 22:25,38,70.00,49,66.10,44,61.80,40,59.40,171,64.30,4,0.00
10/12/2021 22:30,38,69.70,48,66.10,44,61.80,39,59.40,169,64.20,4,0.00
10/12/2021 22:35,43,69.60,53,66.00,48,61.70,43,59.00,187,64.10,4,0.00
10/12/2021 22:40,50,69.60,61,65.80,54,61.60,48,59.10,213,64.10,4,0.00
10/12/2021 22:45,39,70.00,50,66.40,45,62.10,40,59.50,174,64.50,4,0.00
10/12/2021 22:50,43,70.20,53,66.60,48,62.30,43,59.40,187,64.70,4,0.00
10/12/2021 22:55,38,70.10,49,66.50,44,62.20,40,59.50,171,64.60,4,0.00
10/12/2021 23:00,37,70.40,47,66.80,43,62.50,38,59.70,165,64.80,4,0.00
10/12/2021 23:05,30,70.30,40,66.50,37,62.20,33,59.80,140,64.60,4,0.00
10/12/2021 23:10,25,70.30,34,66.60,32,62.30,29,59.90,120,64.60,4,0.00
10/12/2021 23:15,27,70.40,37,66.80,34,62.50,31,59.70,129,64.70,4,0.00
10/12/2021 23:20,36,70.40,48,66.90,44,62.60,39,59.60,167,64.80,4,0.00
10/12/2021 23:25,30,70.60,40,66.80,37,62.50,33,59.70,140,64.80,4,0.00
10/12/2021 23:30,22,70.00,31,66.40,30,62.10,27,59.30,110,64.20,4,0.00
10/12/2021 23:35,34,70.20,44,66.30,41,62.00,36,59.40,155,64.40,4,0.00
10/12/2021 23:40,25,70.40,34,66.80,32,62.50,29,59.70,120,64.70,4,0.00
10/12/2021 23:45,32,70.10,42,66.40,39,62.10,35,59.50,148,64.50,4,0.00
10/12/2021 23:50,25,70.40,34,66.60,32,62.40,29,59.80,120,64.60,4,0.00
10/12/2021 23:55,19,70.50,28,66.70,27,62.40,25,60.00,99,64.60,4,0.00
10/13/2021 0:00,26,70.40,35,66.60,33,62.40,30,59.90,124,64.70,4,0.00
10/13/2021 0:05,24,70.30,33,66.50,32,62.30,28,59.90,117,64.60,4,0.00
