5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Lane 4 Flow (Veh/5 Minutes),Lane 4 Speed (mph),Lane 5 Flow (Veh/5 Minutes),Lane 5 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
10/5/2021 1:45,0,76.50,3,74.20,8,71.90,13,69.30,2,64.30,26,70.30,5,100.00
10/5/2021 1:50,0,76.50,3,74.00,12,71.60,11,69.40,2,64.40,28,70.50,5,100.00
10/5/2021 1:55,0,76.50,3,74.00,18,71.00,21,69.80,1,64.50,43,70.50,5,100.00
10/5/2021 2:00,0,76.50,1,74.20,12,71.90,15,69.80,4,64.50,32,70.10,5,100.00
10/5/2021 2:05,0,76.50,0,74.20,2,71.90,9,69.50,1,64.40,12,69.50,5,100.00
10/5/2021 2:10,0,76.50,1,74.00,8,72.30,19,69.70,2,64.50,30,70.20,5,100.00
10/5/2021 2:15,0,76.50,2,74.20,10,72.30,18,68.40,4,64.80,34,69.50,5,100.00
10/5/2021 2:20,0,76.50,1,74.50,4,72.50,15,68.80,1,64.50,21,69.60,5,100.00
10/5/2021 2:25,0,76.50,0,74.50,17,72.80,21,68.20,1,64.50,39,70.10,5,100.00
10/5/2021 2:30,0,76.50,0,74.50,6,72.50,7,68.20,1,64.70,14,69.80,5,100.00
10/5/2021 2:35,0,76.50,1,74.20,12,72.70,10,69.00,4,64.90,27,70.20,5,100.00
10/5/2021 2:40,0,76.50,2,74.10,7,72.30,9,68.60,0,64.90,18,70.60,5,100.00
10/5/2021 2:45,0,76.50,2,74.10,4,71.70,8,68.90,0,64.90,14,70.40,5,100.00
10/5/2021 2:50,1,76.50,5,74.00,6,72.00,6,68.40,0,64.90,18,71.60,5,100.00
10/5/2021 2:55,2,76.40,8,73.80,7,71.60,11,68.60,1,64.90,29,71.20,5,100.00
10/5/2021 3:00,0,76.40,2,73.90,7,70.50,7,69.30,7,64.50,23,68.60,5,100.00
10/5/2021 3:05,0,76.40,7,74.00,12,71.00,10,69.00,4,64.50,33,70.20,5,100.00
10/5/2021 3:10,0,76.40,6,73.90,6,71.00,4,69.30,1,64.60,17,71.20,5,100.00
10/5/2021 3:15,0,76.40,3,73.80,7,71.80,7,69.40,2,64.50,19,70.50,5,100.00
10/5/2021 3:20,0,76.40,4,73.80,10,70.80,5,69.10,0,64.50,19,71.00,5,100.00
10/5/2021 3:25,0,76.40,5,73.90,7,71.80,8,68.80,2,64.30,22,70.50,5,100.00
10/5/2021 3:30,1,76.40,8,73.90,13,70.90,5,69.20,1,64.40,28,71.40,5,100.00
10/5/2021 3:35,0,76.40,5,74.00,6,71.50,9,68.90,5,64.10,25,69.60,5,100.00
10/5/2021 3:40,1,76.40,5,74.00,12,72.10,11,69.50,0,64.10,29,71.60,5,100.00
10/5/2021 3:45,0,76.40,9,74.00,13,71.70,7,68.80,4,64.30,33,70.80,5,100.00
10/5/2021 3:50,0,76.40,6,74.00,7,71.80,11,69.30,4,64.60,28,70.30,5,100.00
10/5/2021 3:55,0,76.40,5,73.90,15,72.30,6,69.40,7,64.20,33,70.30,5,100.00
10/5/2021 4:00,1,76.40,5,73.90,16,72.50,7,69.30,2,64.40,31,71.60,5,100.00
10/5/2021 4:05,0,76.40,10,73.90,6,71.70,8,68.10,4,64.00,28,70.40,5,100.00
10/5/2021 4:10,0,76.40,11,73.90,16,70.90,10,69.10,3,64.10,40,70.80,5,100.00
10/5/2021 4:15,1,76.40,11,73.80,15,72.00,7,68.50,6,64.40,40,70.90,5,100.00
10/5/2021 4:20,2,76.40,16,73.80,13,72.40,8,68.50,5,64.40,44,71.50,5,100.00
10/5/2021 4:25,2,76.40,19,73.90,20,72.80,7,69.30,8,64.40,56,71.70,5,100.00
10/5/2021 4:30,1,76.40,16,73.90,17,73.00,15,70.00,7,64.40,56,71.40,5,100.00
10/5/2021 4:35,4,76.40,20,73.80,20,72.20,13,69.80,15,64.30,72,70.80,5,100.00
10/5/2021 4:40,4,76.40,29,72.60,28,73.00,15,69.70,11,64.70,87,71.40,5,100.00
10/5/2021 4:45,3,76.40,22,73.40,29,70.20,15,68.10,11,64.60,80,70.10,5,100.00
10/5/2021 4:50,4,76.40,28,73.80,28,72.10,12,68.60,11,64.70,83,71.40,5,100.00
10/5/2021 4:55,0,76.40,23,74.00,29,73.70,12,68.50,22,64.50,86,70.70,5,100.00
10/5/2021 5:00,2,76.40,19,74.00,22,73.40,11,68.30,17,64.80,71,70.80,5,100.00
10/5/2021 5:05,0,76.40,22,73.80,28,73.40,15,68.70,19,62.80,84,70.30,5,100.00
10/5/2021 5:10,7,76.40,25,74.00,32,74.00,19,69.70,19,64.20,102,71.50,5,100.00
10/5/2021 5:15,5,76.50,33,74.10,39,73.10,27,69.00,13,64.40,117,71.60,5,100.00
10/5/2021 5:20,5,76.50,47,73.70,48,75.50,21,68.10,24,64.80,145,72.10,5,100.00
10/5/2021 5:25,7,76.50,42,73.60,51,72.20,23,66.70,21,64.20,144,70.80,5,100.00
10/5/2021 5:30,7,76.50,46,73.60,44,73.90,29,69.20,23,63.30,149,71.40,5,100.00
10/5/2021 5:35,13,76.50,69,73.40,67,72.80,31,67.90,45,59.40,225,69.80,5,100.00
10/5/2021 5:40,19,76.50,71,73.70,68,76.40,42,66.60,23,63.00,223,72.30,5,100.00
10/5/2021 5:45,10,76.50,69,74.00,64,72.40,28,67.00,46,62.70,217,70.30,5,100.00
10/5/2021 5:50,13,76.50,58,75.10,67,73.10,26,69.80,46,65.00,210,71.70,5,100.00
10/5/2021 5:55,9,76.50,63,74.10,57,74.30,27,69.70,28,62.80,184,71.90,5,100.00
10/5/2021 6:00,18,76.50,70,72.90,68,68.50,29,68.10,48,62.80,233,69.20,5,100.00
10/5/2021 6:05,16,76.40,96,71.90,78,63.90,40,73.80,47,67.80,277,69.50,5,100.00
10/5/2021 6:10,12,76.40,74,72.60,75,66.00,39,69.10,34,66.20,234,69.20,5,100.00
10/5/2021 6:15,12,76.40,84,71.20,79,67.40,39,66.60,43,64.00,257,68.40,5,100.00
10/5/2021 6:20,15,76.40,89,71.10,79,68.30,53,65.00,39,65.70,275,68.60,5,100.00
10/5/2021 6:25,18,76.50,103,70.70,91,68.10,45,65.20,44,63.10,301,68.30,5,100.00
10/5/2021 6:30,14,76.50,101,70.40,85,68.30,45,63.80,44,64.00,289,68.10,5,100.00
10/5/2021 6:35,29,76.50,126,69.90,104,64.40,61,66.40,36,60.60,356,67.30,5,100.00
10/5/2021 6:40,45,76.20,135,69.00,120,64.50,62,62.90,84,60.70,446,66.10,5,100.00
10/5/2021 6:45,23,76.30,130,70.00,104,66.30,58,62.60,56,64.20,371,67.30,5,100.00
10/5/2021 6:50,18,76.40,138,69.20,107,63.60,47,61.90,52,61.10,362,65.80,5,100.00
10/5/2021 6:55,19,76.50,111,70.10,84,59.10,55,62.30,49,65.00,318,65.40,5,100.00
10/5/2021 7:00,25,76.60,115,70.30,105,61.80,54,60.40,56,56.70,355,64.60,5,100.00
10/5/2021 7:05,26,76.60,133,69.80,83,61.20,56,55.90,59,56.60,357,63.90,5,100.00
10/5/2021 7:10,21,76.60,133,69.20,110,64.80,65,53.90,61,54.50,390,63.50,5,100.00
10/5/2021 7:15,36,76.60,161,68.50,124,64.40,65,54.40,81,57.00,467,64.10,5,100.00
10/5/2021 7:20,46,76.50,156,68.50,130,63.80,68,55.60,58,54.00,458,64.20,5,100.00
10/5/2021 7:25,57,76.60,149,67.50,123,61.20,91,55.50,67,51.00,487,62.50,5,100.00
10/5/2021 7:30,41,76.50,146,68.60,127,60.70,91,57.80,73,53.30,478,62.80,5,100.00
10/5/2021 7:35,82,76.40,205,66.60,151,58.40,109,54.70,74,52.70,621,62.20,5,100.00
10/5/2021 7:40,90,76.50,189,66.10,137,59.60,112,54.00,77,52.90,605,62.30,5,100.00
10/5/2021 7:45,74,76.50,184,63.40,164,58.90,120,53.10,90,53.50,632,60.40,5,100.00
10/5/2021 7:50,85,76.40,182,64.20,148,59.00,114,50.70,87,52.10,616,60.40,5,100.00
10/5/2021 7:55,81,76.30,142,64.50,131,59.80,100,51.40,79,53.70,533,61.10,5,100.00
10/5/2021 8:00,65,76.20,150,65.40,129,60.60,109,50.50,68,51.30,521,60.60,5,100.00
10/5/2021 8:05,71,76.80,129,63.60,147,61.20,95,51.00,62,48.40,504,60.50,5,100.00
10/5/2021 8:10,62,77.20,158,65.60,121,59.20,98,51.40,69,48.00,508,60.40,5,100.00
10/5/2021 8:15,65,77.20,172,65.40,133,60.10,112,53.10,76,48.20,558,60.70,5,100.00
10/5/2021 8:20,59,76.90,162,65.80,137,60.80,90,54.80,58,51.40,506,62.10,5,100.00
10/5/2021 8:25,65,76.40,169,64.80,137,60.70,100,52.60,65,51.20,536,61.20,5,100.00
10/5/2021 8:30,59,76.30,166,65.20,141,62.60,96,53.10,65,55.30,527,62.30,5,100.00
10/5/2021 8:35,62,76.20,161,65.90,137,61.50,102,52.10,68,54.20,530,61.80,5,100.00
10/5/2021 8:40,63,76.80,162,64.80,128,58.10,122,52.60,57,52.20,532,60.50,5,100.00
10/5/2021 8:45,76,76.70,169,65.80,142,60.20,91,54.30,88,52.30,566,61.90,5,100.00
10/5/2021 8:50,64,76.60,171,66.20,132,60.90,105,56.10,66,55.40,538,62.80,5,100.00
10/5/2021 8:55,45,76.70,163,66.00,118,58.80,102,52.90,64,51.50,492,60.60,5,100.00
10/5/2021 9:00,63,76.80,141,66.50,113,58.00,88,54.20,40,55.70,445,62.40,5,100.00
10/5/2021 9:05,73,76.70,131,67.10,115,59.50,89,54.30,54,60.90,462,63.50,5,100.00
10/5/2021 9:10,94,76.50,136,65.60,121,58.50,98,53.40,61,63.50,510,63.30,5,100.00
10/5/2021 9:15,53,76.50,115,67.10,105,60.80,71,54.40,50,61.60,394,63.70,5,100.00
10/5/2021 9:20,71,76.50,110,67.20,105,61.70,84,55.60,57,62.50,427,64.50,5,100.00
10/5/2021 9:25,66,76.50,113,67.50,110,62.70,84,54.30,38,66.40,411,64.90,5,100.00
10/5/2021 9:30,60,76.40,123,68.70,119,64.80,70,54.30,45,67.80,417,66.20,5,100.00
10/5/2021 9:35,82,76.70,126,69.60,107,62.40,88,55.80,43,66.20,446,66.10,5,100.00
10/5/2021 9:40,83,76.80,132,68.90,114,60.00,84,55.50,57,66.00,470,65.40,5,100.00
10/5/2021 9:45,75,76.40,131,69.40,112,61.10,81,57.60,46,65.80,445,66.00,5,100.00
10/5/2021 9:50,75,76.40,119,68.50,120,64.40,88,60.50,76,71.40,478,67.70,5,100.00
10/5/2021 9:55,68,76.60,117,67.90,117,62.60,91,60.30,50,65.40,443,66.00,5,100.00
10/5/2021 10:00,72,76.50,102,68.60,106,61.30,70,57.50,54,60.00,404,65.00,5,100.00
10/5/2021 10:05,65,76.90,102,69.10,109,62.40,71,57.10,40,58.80,387,65.30,5,100.00
10/5/2021 10:10,63,76.70,115,68.30,113,59.10,75,54.30,23,55.60,389,63.50,5,100.00
10/5/2021 10:15,58,76.60,99,68.40,101,60.40,78,54.30,27,58.90,363,63.70,5,100.00
10/5/2021 10:20,65,76.60,103,66.90,107,62.20,86,57.60,16,61.90,377,64.90,5,100.00
10/5/2021 10:25,61,76.50,126,67.70,99,60.00,84,57.90,33,62.80,403,64.70,5,100.00
10/5/2021 10:30,48,76.50,112,68.00,109,63.30,71,57.90,29,59.50,369,65.10,5,100.00
10/5/2021 10:35,55,76.70,116,68.10,106,64.30,88,54.90,48,60.40,413,64.60,5,100.00
10/5/2021 10:40,45,76.60,102,69.60,102,63.60,78,57.60,46,67.40,373,66.00,5,100.00
10/5/2021 10:45,60,76.80,105,68.60,98,58.70,79,56.50,31,63.50,373,64.30,5,100.00
10/5/2021 10:50,62,76.70,111,68.20,111,62.40,89,55.40,53,61.90,426,64.50,5,100.00
10/5/2021 10:55,59,76.70,114,67.60,105,61.50,90,54.80,47,62.30,415,64.00,5,100.00
10/5/2021 11:00,62,76.60,112,67.90,102,59.70,87,56.90,38,64.10,401,64.40,5,100.00
10/5/2021 11:05,45,76.50,104,67.80,103,61.80,75,57.30,29,64.40,356,64.70,5,100.00
10/5/2021 11:10,49,76.70,111,69.40,96,62.70,76,56.50,50,66.80,382,65.70,5,100.00
10/5/2021 11:15,58,76.70,109,67.10,113,61.70,76,55.30,46,64.70,402,64.50,5,100.00
10/5/2021 11:20,37,76.60,107,67.60,102,65.30,69,54.80,23,64.70,338,65.10,5,100.00
10/5/2021 11:25,73,76.90,123,67.90,115,62.30,97,54.50,52,65.70,460,64.90,5,100.00
10/5/2021 11:30,68,76.60,108,67.70,102,60.10,100,57.90,27,66.00,405,64.70,5,100.00
10/5/2021 11:35,51,76.70,102,67.90,93,61.30,82,56.70,31,66.50,359,64.80,5,100.00
10/5/2021 11:40,64,76.60,106,67.60,100,61.40,88,56.10,24,66.10,382,64.70,5,100.00
10/5/2021 11:45,84,76.60,113,66.50,110,60.90,95,54.80,32,64.90,434,64.40,5,100.00
10/5/2021 11:50,70,76.70,115,68.30,107,61.90,90,56.10,23,64.30,405,65.10,5,100.00
10/5/2021 11:55,70,76.70,105,67.60,96,63.70,76,55.70,42,66.20,389,65.80,5,100.00
10/5/2021 12:00,64,76.70,105,67.70,107,61.20,76,54.40,31,66.80,383,64.70,5,100.00
10/5/2021 12:05,51,76.60,110,68.20,103,59.90,84,55.40,35,63.90,383,63.90,5,100.00
10/5/2021 12:10,60,76.50,97,67.90,95,61.50,81,56.60,35,63.30,368,64.70,5,100.00
10/5/2021 12:15,53,76.50,113,68.80,121,62.50,87,55.30,45,63.80,419,64.60,5,100.00
10/5/2021 12:20,56,76.40,115,68.40,105,63.80,77,58.30,34,63.50,387,65.90,5,100.00
10/5/2021 12:25,88,76.60,124,67.50,120,63.80,97,55.70,37,60.80,466,65.30,5,100.00
10/5/2021 12:30,63,76.60,120,67.30,102,62.90,85,54.50,36,57.50,406,64.10,5,100.00
10/5/2021 12:35,68,76.50,129,68.60,111,63.30,98,56.40,33,57.40,439,64.90,5,100.00
10/5/2021 12:40,73,76.40,111,68.20,110,64.80,82,54.70,36,59.70,412,65.30,5,100.00
10/5/2021 12:45,68,76.60,104,67.40,107,64.80,87,58.70,23,61.00,389,66.00,5,100.00
10/5/2021 12:50,74,76.50,115,67.50,106,64.20,84,58.20,18,62.90,397,66.10,5,100.00
10/5/2021 12:55,65,76.40,119,68.40,109,64.50,85,57.00,37,56.90,415,65.30,5,100.00
10/5/2021 13:00,64,76.30,110,69.10,119,65.00,81,56.40,20,60.20,394,66.00,5,100.00
10/5/2021 13:05,63,76.10,104,67.10,95,62.50,86,57.10,19,60.30,367,64.80,5,100.00
10/5/2021 13:10,82,76.10,119,67.70,111,62.40,91,58.70,37,65.60,440,65.90,5,100.00
10/5/2021 13:15,75,76.40,113,68.10,106,64.00,85,58.90,38,64.00,417,66.30,5,100.00
10/5/2021 13:20,89,76.20,116,67.00,111,64.50,74,58.80,20,64.30,410,66.70,5,100.00
10/5/2021 13:25,80,76.50,126,67.70,118,65.30,79,60.30,47,68.60,450,67.40,5,100.00
10/5/2021 13:30,77,76.90,109,68.10,108,66.10,79,57.80,35,67.00,408,67.10,5,100.00
10/5/2021 13:35,88,76.60,122,67.00,106,64.20,94,59.30,51,67.30,461,66.70,5,100.00
10/5/2021 13:40,101,76.90,133,65.60,104,59.80,99,57.20,27,63.80,464,64.90,5,100.00
10/5/2021 13:45,78,76.90,120,66.80,107,59.90,86,58.70,38,64.70,429,65.10,5,100.00
10/5/2021 13:50,50,76.80,57,67.00,46,61.00,45,56.60,18,64.20,216,65.60,5,100.00
10/5/2021 13:55,105,76.70,117,66.60,116,61.30,93,58.50,52,65.20,483,65.80,5,100.00
10/5/2021 14:00,88,77.00,114,66.80,101,63.40,83,58.20,29,62.70,415,66.10,5,100.00
10/5/2021 14:05,107,76.70,137,67.50,121,64.20,75,58.10,41,62.50,481,66.80,5,100.00
10/5/2021 14:10,95,76.70,132,67.30,103,61.50,79,58.30,31,60.00,440,65.80,5,100.00
10/5/2021 14:15,105,76.80,115,67.50,97,64.10,93,59.70,40,63.80,450,67.00,5,100.00
10/5/2021 14:20,110,77.00,121,65.80,130,63.40,88,57.10,57,66.60,506,66.20,5,100.00
10/5/2021 14:25,114,76.70,134,66.50,116,62.70,102,56.70,43,66.30,509,65.90,5,100.00
10/5/2021 14:30,98,76.60,117,67.90,107,63.90,73,54.50,60,63.60,455,66.10,5,100.00
10/5/2021 14:35,114,76.60,122,68.40,108,64.50,88,54.90,38,65.10,470,66.70,5,100.00
10/5/2021 14:40,114,77.00,131,68.40,114,64.50,92,56.60,79,64.70,530,66.80,5,100.00
10/5/2021 14:45,136,77.00,137,67.30,122,64.60,93,58.00,34,64.00,522,67.30,5,100.00
10/5/2021 14:50,115,76.60,138,67.50,138,62.50,112,60.00,56,61.70,559,66.10,5,100.00
10/5/2021 14:55,87,76.80,137,66.40,106,64.10,92,62.20,43,64.80,465,66.80,5,100.00
10/5/2021 15:00,67,76.60,154,64.70,123,61.50,103,59.60,38,66.80,485,64.60,5,100.00
10/5/2021 15:05,59,76.40,137,64.70,126,63.30,89,57.90,42,65.20,453,64.50,5,100.00
10/5/2021 15:10,68,76.50,149,65.10,119,63.30,102,56.50,42,62.30,480,64.20,5,100.00
10/5/2021 15:15,73,76.20,160,64.60,116,62.70,119,58.10,33,62.00,501,64.10,5,100.00
10/5/2021 15:20,61,76.40,157,65.20,133,62.70,103,56.60,41,62.40,495,63.90,5,100.00
10/5/2021 15:25,86,76.30,158,64.70,137,62.40,106,59.50,38,63.20,525,64.80,5,100.00
10/5/2021 15:30,60,76.60,141,65.10,126,65.60,110,60.00,60,64.40,497,65.40,5,100.00
10/5/2021 15:35,84,76.80,157,64.60,125,62.80,98,60.20,35,62.20,499,65.20,5,100.00
10/5/2021 15:40,75,76.70,144,64.20,135,63.10,93,59.70,55,64.70,502,65.00,5,100.00
10/5/2021 15:45,98,76.20,166,62.80,133,62.50,123,57.50,52,61.00,572,63.70,5,100.00
10/5/2021 15:50,93,76.10,145,63.00,120,64.40,120,56.40,37,61.40,515,64.00,5,100.00
10/5/2021 15:55,98,76.20,137,64.30,142,65.90,86,54.70,29,56.50,492,65.00,5,100.00
10/5/2021 16:00,86,76.20,134,64.80,125,66.70,116,58.60,36,60.20,497,65.50,5,100.00
10/5/2021 16:05,73,76.60,146,64.30,127,65.90,106,58.90,53,66.00,505,65.50,5,100.00
10/5/2021 16:10,94,76.90,146,64.90,139,65.10,111,58.60,67,67.00,557,66.00,5,100.00
10/5/2021 16:15,91,76.40,173,64.00,127,64.90,117,59.70,41,61.60,549,65.20,5,100.00
10/5/2021 16:20,71,76.50,162,63.90,140,64.40,114,57.40,56,62.00,543,64.10,5,100.00
10/5/2021 16:25,84,76.50,164,64.80,134,64.80,114,57.10,31,60.40,527,64.70,5,100.00
10/5/2021 16:30,67,76.50,146,65.70,125,66.40,98,59.20,47,64.10,483,65.90,5,100.00
10/5/2021 16:35,59,76.50,134,67.00,127,66.60,86,57.00,48,63.80,454,65.90,5,100.00
10/5/2021 16:40,71,76.80,151,65.80,145,64.70,112,57.70,67,61.50,546,64.70,5,100.00
10/5/2021 16:45,85,77.20,174,65.00,135,64.80,119,58.80,35,62.40,548,65.30,5,100.00
10/5/2021 16:50,79,76.80,149,64.90,123,64.60,113,57.80,62,64.30,526,65.00,5,100.00
10/5/2021 16:55,88,76.90,154,61.70,136,62.00,129,57.60,51,62.70,558,63.30,5,100.00
10/5/2021 17:00,53,76.70,148,62.90,126,62.50,117,57.60,39,64.00,483,63.10,5,100.00
10/5/2021 17:05,73,77.00,163,63.90,134,64.30,117,60.40,49,62.50,536,64.90,5,100.00
10/5/2021 17:10,76,76.80,173,64.20,136,65.50,123,58.40,71,62.70,579,64.70,5,100.00
10/5/2021 17:15,113,76.50,158,61.80,155,62.00,126,57.00,58,60.40,610,63.40,5,100.00
10/5/2021 17:20,94,76.30,153,62.10,143,63.20,117,57.60,49,58.70,556,63.50,5,100.00
10/5/2021 17:25,85,76.70,143,63.30,119,64.70,114,58.10,30,60.40,491,64.60,5,100.00
10/5/2021 17:30,92,76.40,155,63.00,143,65.20,103,61.30,63,62.40,556,65.40,5,100.00
10/5/2021 17:35,79,76.40,145,63.50,140,65.80,107,62.40,33,61.60,504,65.80,5,100.00
10/5/2021 17:40,86,76.50,135,65.00,121,67.00,107,62.60,43,61.90,492,66.70,5,100.00
10/5/2021 17:45,58,76.20,134,65.60,130,66.80,109,61.60,42,64.20,473,66.20,5,100.00
10/5/2021 17:50,62,76.20,143,65.90,129,67.90,107,60.40,55,61.30,496,66.00,5,100.00
10/5/2021 17:55,73,76.40,151,65.00,145,65.30,117,59.40,47,62.40,533,65.20,5,100.00
10/5/2021 18:00,39,76.50,110,66.60,107,67.60,95,60.00,60,63.80,411,65.90,5,100.00
10/5/2021 18:05,58,76.70,124,65.70,127,67.80,91,57.80,41,62.60,441,65.80,5,100.00
10/5/2021 18:10,59,76.40,142,65.30,122,66.70,96,59.80,44,61.40,463,65.60,5,100.00
10/5/2021 18:15,46,76.50,153,66.90,127,68.10,100,61.40,37,61.80,463,66.60,5,100.00
10/5/2021 18:20,75,76.40,133,67.70,115,69.30,96,63.00,37,62.20,456,68.10,5,100.00
10/5/2021 18:25,67,76.40,141,67.50,124,70.10,92,62.60,38,64.60,462,68.30,5,100.00
10/5/2021 18:30,53,76.50,133,68.60,123,69.30,86,63.00,45,67.20,440,68.50,5,100.00
10/5/2021 18:35,51,76.60,117,69.10,115,69.00,99,64.30,33,67.30,415,68.70,5,100.00
10/5/2021 18:40,58,76.30,121,68.80,111,69.10,87,67.00,42,67.30,419,69.40,5,100.00
10/5/2021 18:45,70,76.30,132,68.10,109,69.50,89,66.60,32,67.00,432,69.40,5,100.00
10/5/2021 18:50,62,76.40,130,68.80,111,69.40,77,66.70,54,67.90,434,69.60,5,100.00
10/5/2021 18:55,53,76.50,146,68.60,103,69.40,91,65.50,24,66.70,417,69.00,5,100.00
10/5/2021 19:00,61,76.50,112,68.30,91,67.60,79,63.00,36,65.30,379,68.10,5,100.00
10/5/2021 19:05,76,76.50,107,68.60,98,68.60,89,62.60,27,64.90,397,68.50,5,100.00
10/5/2021 19:10,70,76.70,109,67.90,104,69.10,79,65.00,45,68.10,407,69.20,5,100.00
10/5/2021 19:15,70,76.60,106,68.40,91,69.20,80,60.20,26,64.20,373,68.10,5,100.00
10/5/2021 19:20,62,76.50,103,67.90,89,67.40,98,63.10,38,65.30,390,67.70,5,100.00
10/5/2021 19:25,54,76.50,97,67.50,90,67.00,70,62.80,47,65.20,358,67.50,5,100.00
10/5/2021 19:30,61,76.40,93,68.20,98,69.60,68,64.60,26,65.30,346,69.10,5,100.00
10/5/2021 19:35,53,76.50,82,69.70,80,70.50,79,65.80,33,64.70,327,69.60,5,100.00
10/5/2021 19:40,43,76.40,97,69.60,85,69.40,67,66.50,20,64.70,312,69.50,5,100.00
10/5/2021 19:45,44,76.40,92,68.50,89,68.30,77,67.30,18,63.90,320,69.00,5,100.00
10/5/2021 19:50,24,76.50,67,70.60,79,69.50,66,68.80,22,64.50,258,69.80,5,100.00
10/5/2021 19:55,40,76.40,79,71.60,78,72.20,63,68.60,18,64.80,278,71.30,5,100.00
10/5/2021 20:00,30,76.40,78,73.70,70,73.30,61,70.30,12,64.60,251,72.60,5,100.00
10/5/2021 20:05,47,76.40,88,72.60,72,72.60,61,67.70,20,64.50,288,71.60,5,100.00
10/5/2021 20:10,34,76.40,66,74.00,72,73.50,62,68.10,17,64.90,251,72.10,5,100.00
10/5/2021 20:15,40,76.20,85,72.50,79,72.40,66,65.30,16,64.50,286,70.90,5,100.00
10/5/2021 20:20,30,76.30,82,73.00,78,71.60,52,66.50,16,64.60,258,71.10,5,100.00
10/5/2021 20:25,21,76.40,65,73.70,67,71.20,52,69.00,13,64.40,218,71.50,5,100.00
10/5/2021 20:30,5,76.50,32,53.40,114,58.50,78,61.10,17,63.90,246,59.40,5,100.00
10/5/2021 20:35,2,76.50,62,60.40,91,64.90,67,63.40,11,64.20,233,63.30,5,100.00
10/5/2021 20:40,3,76.50,79,64.80,92,66.90,63,65.60,10,64.40,247,65.90,5,100.00
10/5/2021 20:45,3,76.50,62,67.90,94,69.70,63,65.50,11,64.40,233,67.90,5,100.00
10/5/2021 20:50,0,76.50,76,69.70,86,69.90,46,60.40,9,64.50,217,67.60,5,100.00
10/5/2021 20:55,5,76.50,74,70.70,77,71.00,56,63.20,11,64.30,223,68.70,5,100.00
10/5/2021 21:00,1,76.50,52,71.20,68,69.10,43,64.80,10,63.80,174,68.40,5,100.00
10/5/2021 21:05,4,76.50,61,71.00,81,68.10,61,66.10,10,64.00,217,68.30,5,100.00
10/5/2021 21:10,0,76.50,54,72.60,80,70.60,61,67.20,8,64.30,203,69.90,5,100.00
10/5/2021 21:15,4,76.50,69,71.70,92,70.30,50,68.40,8,64.20,223,70.20,5,100.00
