5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Lane 4 Flow (Veh/5 Minutes),Lane 4 Speed (mph),Lane 5 Flow (Veh/5 Minutes),Lane 5 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
10/19/2021 6:15,16,76.70,91,72.20,77,68.00,68,65.10,31,66.60,283,69.00,5,100.00
10/19/2021 6:20,16,75.90,88,72.50,67,70.10,73,61.50,26,66.20,270,68.50,5,100.00
10/19/2021 6:25,20,76.40,96,72.00,85,69.50,85,60.80,44,64.70,330,67.80,5,100.00
10/19/2021 6:30,34,74.50,115,70.90,80,67.20,75,62.30,36,63.90,340,67.80,5,100.00
10/19/2021 6:35,27,74.80,130,70.50,100,65.30,97,59.70,44,64.30,398,66.20,5,100.00
10/19/2021 6:40,27,76.40,122,70.30,92,64.70,78,58.70,44,62.30,363,65.90,5,100.00
10/19/2021 6:45,32,75.40,128,70.00,102,67.50,103,61.40,62,60.00,427,66.30,5,100.00
10/19/2021 6:50,41,75.60,127,70.10,94,65.00,108,61.60,50,64.00,420,66.60,5,100.00
10/19/2021 6:55,36,74.60,122,69.40,104,61.60,100,58.80,44,62.60,406,64.50,5,100.00
10/19/2021 7:00,33,76.60,123,67.90,99,62.70,97,59.60,44,63.30,396,64.80,5,100.00
10/19/2021 7:05,35,77.60,116,66.50,102,61.00,88,60.00,39,61.40,380,64.00,5,100.00
10/19/2021 7:10,38,76.30,145,66.40,111,58.70,100,56.50,61,57.50,455,62.00,5,100.00
10/19/2021 7:15,43,76.30,158,67.40,112,60.50,116,57.10,61,57.90,490,63.00,5,100.00
10/19/2021 7:20,53,77.40,142,67.10,122,62.90,119,57.50,74,58.00,510,63.60,5,100.00
10/19/2021 7:25,48,79.40,162,66.70,120,61.80,121,56.10,66,56.40,517,62.90,5,100.00
10/19/2021 7:30,58,77.80,182,65.30,132,59.50,142,56.00,72,56.00,586,61.80,5,100.00
10/19/2021 7:35,58,78.70,167,66.00,142,60.60,138,55.10,90,54.90,595,61.70,5,100.00
10/19/2021 7:40,92,76.90,188,63.10,141,57.20,145,55.90,84,54.40,650,61.00,5,100.00
10/19/2021 7:45,70,74.70,163,62.50,140,56.60,149,55.20,78,52.20,600,59.40,5,100.00
10/19/2021 7:50,83,71.20,167,61.30,132,55.20,156,52.80,96,51.60,634,57.80,5,100.00
10/19/2021 7:55,96,70.40,171,58.40,136,53.10,136,49.20,90,51.20,629,56.10,5,100.00
10/19/2021 8:00,87,65.50,161,61.00,133,55.50,144,53.40,89,50.90,614,57.20,5,100.00
10/19/2021 8:05,85,60.50,185,61.10,143,57.00,152,52.70,89,51.50,654,56.90,5,100.00
10/19/2021 8:10,84,57.90,188,59.40,128,55.70,145,50.20,99,51.20,644,55.10,5,100.00
10/19/2021 8:15,70,58.40,164,62.40,136,57.90,127,54.50,73,54.70,570,58.10,5,100.00
10/19/2021 8:20,63,59.20,171,63.90,127,58.00,132,55.50,76,55.80,569,59.00,5,100.00
10/19/2021 8:25,84,58.30,166,61.20,131,57.40,130,53.90,69,56.60,580,57.70,5,100.00
10/19/2021 8:30,68,59.10,154,62.70,133,59.50,136,56.60,69,57.50,560,59.40,5,100.00
10/19/2021 8:35,63,59.10,179,63.40,122,59.30,136,58.00,54,58.40,554,60.20,5,100.00
10/19/2021 8:40,77,58.00,185,62.10,128,60.20,138,56.50,79,56.90,607,59.20,5,100.00
10/19/2021 8:45,72,58.80,180,64.10,131,60.10,143,58.00,64,57.00,590,60.30,5,100.00
10/19/2021 8:50,79,60.40,174,61.60,136,56.40,144,53.90,81,55.40,614,57.70,5,100.00
10/19/2021 8:55,71,61.70,175,62.10,135,56.40,140,55.30,62,55.80,583,58.40,5,100.00
10/19/2021 9:00,103,63.00,167,62.90,148,56.50,142,55.20,75,56.70,635,59.00,5,100.00
10/19/2021 9:05,91,63.50,124,63.60,123,57.70,141,56.70,56,60.20,535,60.10,5,100.00
10/19/2021 9:10,67,65.80,133,65.80,126,60.40,120,58.70,60,62.60,506,62.40,5,100.00
10/19/2021 9:15,96,65.40,129,65.90,104,59.10,98,57.40,44,63.10,471,62.30,5,100.00
10/19/2021 9:20,72,64.70,122,67.10,103,60.60,120,56.20,49,64.20,466,62.20,5,100.00
10/19/2021 9:25,87,63.60,135,68.10,112,59.50,123,57.90,63,63.90,520,62.60,5,100.00
10/19/2021 9:30,72,64.60,129,66.70,118,59.20,104,58.00,52,63.80,475,62.30,5,100.00
10/19/2021 9:35,76,63.60,145,66.80,109,60.20,109,55.00,67,61.80,506,61.70,5,100.00
10/19/2021 9:40,91,65.20,135,66.00,116,57.50,97,57.60,61,63.80,500,62.00,5,100.00
10/19/2021 9:45,76,65.30,118,66.00,120,59.40,123,58.20,67,61.90,504,61.90,5,100.00
10/19/2021 9:50,83,63.50,115,66.00,102,63.00,117,59.30,51,64.20,468,63.00,5,100.00
10/19/2021 9:55,63,65.40,126,67.10,100,62.70,97,59.90,51,65.00,437,64.00,5,100.00
10/19/2021 10:00,72,64.00,122,66.20,106,62.60,92,58.00,43,62.90,435,62.90,5,100.00
10/19/2021 10:05,70,63.20,118,66.40,102,60.30,105,58.00,43,63.40,438,62.20,5,100.00
10/19/2021 10:10,62,64.30,118,67.00,105,58.70,81,53.10,48,60.40,414,61.00,5,100.00
10/19/2021 10:15,64,64.10,127,65.60,99,58.20,108,54.40,58,61.90,456,60.70,5,100.00
10/19/2021 10:20,62,64.90,100,67.20,104,58.40,106,58.60,55,64.80,427,62.30,5,100.00
10/19/2021 10:25,73,64.60,129,67.30,93,57.40,97,58.60,39,64.20,431,62.50,5,100.00
10/19/2021 10:30,71,64.90,119,67.40,102,56.40,93,58.00,52,61.20,437,61.70,5,100.00
10/19/2021 10:35,68,64.80,105,66.90,112,58.80,88,56.60,45,62.40,418,61.70,5,100.00
10/19/2021 10:40,80,65.40,132,67.20,100,62.50,102,54.40,35,64.50,449,62.70,5,100.00
10/19/2021 10:45,70,65.80,120,66.80,96,57.60,84,55.40,35,63.50,405,61.80,5,100.00
10/19/2021 10:50,69,66.00,124,66.70,99,57.10,105,59.30,55,64.00,452,62.40,5,100.00
10/19/2021 10:55,76,64.60,132,65.10,100,54.40,104,58.10,36,63.30,448,60.90,5,100.00
10/19/2021 11:00,60,65.50,102,65.40,96,57.10,96,54.90,50,62.40,404,60.60,5,100.00
10/19/2021 11:05,58,67.40,111,65.50,112,57.70,102,56.00,52,65.00,435,61.50,5,100.00
10/19/2021 11:10,66,65.90,95,66.00,98,62.40,86,57.30,35,64.10,380,62.90,5,100.00
10/19/2021 11:15,57,66.60,99,67.10,91,63.70,85,54.70,36,64.10,368,63.00,5,100.00
10/19/2021 11:20,76,64.50,129,65.70,112,60.80,117,54.30,49,64.00,483,61.40,5,100.00
10/19/2021 11:25,75,64.60,121,65.20,117,59.50,90,55.30,46,62.90,449,61.40,5,100.00
10/19/2021 11:30,76,63.90,112,64.40,96,56.70,98,56.30,46,62.10,428,60.50,5,100.00
10/19/2021 11:35,78,63.90,120,64.80,102,57.40,98,57.00,52,64.70,450,61.30,5,100.00
10/19/2021 11:40,58,64.20,120,66.30,100,57.20,84,57.20,47,63.30,409,61.60,5,100.00
10/19/2021 11:45,63,65.40,110,66.20,105,59.60,109,57.50,48,64.40,435,62.10,5,100.00
10/19/2021 11:50,64,65.60,110,67.10,95,61.20,91,58.00,43,65.10,403,63.20,5,100.00
10/19/2021 11:55,65,64.90,130,66.00,108,60.00,106,58.00,48,62.90,457,62.20,5,100.00
10/19/2021 12:00,51,66.90,109,66.50,99,60.00,102,59.50,41,64.60,402,63.00,5,100.00
10/19/2021 12:05,55,65.70,102,66.90,103,61.10,102,60.90,40,65.50,402,63.60,5,100.00
10/19/2021 12:10,81,64.40,110,65.70,103,59.60,87,57.80,36,63.90,417,62.10,5,100.00
10/19/2021 12:15,92,64.30,125,65.40,123,58.40,105,56.50,51,62.20,496,61.20,5,100.00
10/19/2021 12:20,90,63.80,131,65.20,100,55.80,94,56.80,38,62.30,453,60.90,5,100.00
10/19/2021 12:25,68,65.30,127,66.00,111,63.00,111,58.20,53,63.40,470,63.10,5,100.00
10/19/2021 12:30,67,66.30,119,66.40,94,63.60,102,61.50,47,64.00,429,64.30,5,100.00
10/19/2021 12:35,79,64.80,115,66.00,100,59.60,104,58.80,51,63.60,449,62.40,5,100.00
10/19/2021 12:40,108,64.70,109,65.90,97,58.30,107,54.40,39,62.40,460,61.00,5,100.00
10/19/2021 12:45,90,63.90,130,66.20,124,60.50,103,55.10,57,64.70,504,61.90,5,100.00
10/19/2021 12:50,89,64.00,115,66.60,111,61.80,112,57.90,58,63.20,485,62.60,5,100.00
10/19/2021 12:55,87,64.70,120,66.90,91,61.90,97,59.00,54,65.10,449,63.50,5,100.00
10/19/2021 13:00,83,65.10,110,66.20,103,60.60,89,58.90,44,63.60,429,62.90,5,100.00
10/19/2021 13:05,67,65.30,100,66.90,100,61.70,89,59.50,32,64.40,388,63.40,5,100.00
10/19/2021 13:10,84,65.30,108,67.00,116,61.30,96,55.20,48,61.10,452,62.10,5,100.00
10/19/2021 13:15,86,65.90,120,68.10,103,61.20,97,57.60,34,62.60,440,63.30,5,100.00
10/19/2021 13:20,103,65.20,120,67.40,111,58.40,109,58.50,50,65.30,493,62.70,5,100.00
10/19/2021 13:25,112,64.20,119,67.20,111,60.20,101,58.30,41,64.30,484,62.80,5,100.00
10/19/2021 13:30,112,63.80,133,66.20,109,58.40,103,57.50,39,64.10,496,62.00,5,100.00
10/19/2021 13:35,86,64.90,133,66.40,106,58.50,101,58.50,53,64.10,479,62.50,5,100.00
10/19/2021 13:40,116,63.30,126,65.70,108,59.20,79,58.80,30,64.40,459,62.30,5,100.00
10/19/2021 13:45,108,63.60,131,64.90,111,55.30,108,55.40,43,57.60,501,59.80,5,100.00
10/19/2021 13:50,118,63.30,140,64.50,116,57.90,99,56.70,53,60.60,526,60.90,5,100.00
10/19/2021 13:55,120,63.20,139,64.20,115,59.20,107,58.40,50,61.00,531,61.40,5,100.00
10/19/2021 14:00,111,63.90,123,65.30,108,61.70,89,59.30,49,61.70,480,62.70,5,100.00
10/19/2021 14:05,115,63.90,144,65.00,123,61.80,114,58.20,36,63.40,532,62.50,5,100.00
10/19/2021 14:10,125,62.20,143,63.90,112,60.10,112,56.00,32,63.00,524,60.90,5,100.00
10/19/2021 14:15,118,62.20,142,64.40,112,57.30,112,54.70,51,62.90,535,60.30,5,100.00
10/19/2021 14:20,131,61.70,139,64.60,113,60.60,112,55.10,57,63.70,552,61.10,5,100.00
10/19/2021 14:25,124,61.70,143,64.80,102,60.20,109,57.50,47,63.70,525,61.60,5,100.00
10/19/2021 14:30,124,63.10,128,65.70,113,64.30,105,57.20,41,63.80,511,62.90,5,100.00
10/19/2021 14:35,123,62.40,134,65.60,120,66.20,101,58.70,48,63.80,526,63.50,5,100.00
10/19/2021 14:40,139,62.50,144,66.00,116,66.80,116,59.40,43,64.50,558,63.80,5,100.00
10/19/2021 14:45,132,61.60,146,65.20,133,66.10,127,60.30,49,63.70,587,63.40,5,100.00
10/19/2021 14:50,122,61.70,146,65.70,112,64.90,115,60.60,52,65.90,547,63.60,5,100.00
10/19/2021 14:55,129,61.90,153,65.20,116,64.50,106,60.10,49,62.50,553,63.10,5,100.00
10/19/2021 15:00,67,61.90,142,64.90,118,66.50,105,62.70,50,63.80,482,64.30,5,100.00
10/19/2021 15:05,68,61.30,142,65.30,110,64.90,77,62.80,49,63.60,446,64.00,5,100.00
10/19/2021 15:10,90,62.00,172,64.70,131,62.10,108,61.10,41,64.20,542,62.90,5,100.00
10/19/2021 15:15,84,62.30,165,64.20,141,63.30,111,59.30,66,64.80,567,62.80,5,100.00
10/19/2021 15:20,85,62.60,154,64.70,126,63.90,107,60.60,48,63.60,520,63.20,5,100.00
10/19/2021 15:25,82,61.10,158,63.80,123,61.90,104,60.00,47,62.70,514,62.00,5,100.00
10/19/2021 15:30,100,60.30,170,62.70,128,60.60,110,57.40,44,62.50,552,60.70,5,100.00
10/19/2021 15:35,94,59.60,161,63.40,137,61.30,123,57.30,53,63.50,568,61.00,5,100.00
10/19/2021 15:40,97,59.60,160,63.80,131,61.80,110,56.30,51,64.40,549,61.10,5,100.00
10/19/2021 15:45,91,58.40,170,61.90,134,63.10,130,57.20,58,62.40,583,60.60,5,100.00
10/19/2021 15:50,106,61.00,153,62.80,151,64.90,128,59.00,61,63.70,599,62.30,5,100.00
10/19/2021 15:55,84,61.30,149,64.00,120,65.00,100,59.50,46,63.90,499,62.90,5,100.00
10/19/2021 16:00,63,61.20,145,64.80,108,64.70,97,61.50,48,63.90,461,63.50,5,100.00
10/19/2021 16:05,81,60.20,154,63.60,140,60.60,115,58.70,51,63.80,541,61.30,5,100.00
10/19/2021 16:10,95,61.10,166,63.60,143,60.90,116,58.10,52,60.90,572,61.10,5,100.00
10/19/2021 16:15,86,60.70,176,62.90,139,61.40,112,58.40,42,63.60,555,61.30,5,100.00
10/19/2021 16:20,64,61.00,151,63.30,131,63.50,117,58.40,47,63.90,510,62.00,5,100.00
10/19/2021 16:25,90,60.20,154,62.10,124,60.30,113,58.50,54,65.50,535,60.90,5,100.00
10/19/2021 16:30,95,60.00,154,62.90,124,63.10,120,59.20,57,64.90,550,61.80,5,100.00
10/19/2021 16:35,96,60.20,157,62.40,134,61.80,119,59.60,48,65.10,554,61.50,5,100.00
10/19/2021 16:40,102,60.60,154,62.10,132,60.60,138,55.50,60,63.70,586,60.10,5,100.00
10/19/2021 16:45,116,56.60,165,57.20,150,58.20,125,55.70,70,61.90,626,57.60,5,100.00
10/19/2021 16:50,77,58.80,131,61.40,126,63.00,127,59.10,49,61.90,510,60.90,5,100.00
10/19/2021 16:55,87,58.60,168,60.60,143,62.00,128,58.60,61,62.60,587,60.40,5,100.00
10/19/2021 17:00,74,60.00,154,62.70,115,62.10,105,59.70,46,64.10,494,61.60,5,100.00
10/19/2021 17:05,92,60.50,154,62.60,140,63.30,140,59.60,50,67.70,576,62.10,5,100.00
10/19/2021 17:10,83,58.60,169,59.70,148,60.90,127,57.90,63,67.00,590,60.20,5,100.00
10/19/2021 17:15,71,61.30,170,60.30,130,62.20,134,61.40,56,68.10,561,61.90,5,100.00
10/19/2021 17:20,92,61.40,158,61.00,141,63.30,126,60.50,64,63.50,581,61.80,5,100.00
10/19/2021 17:25,114,56.10,168,56.30,135,58.70,143,56.70,55,62.60,615,57.40,5,100.00
10/19/2021 17:30,96,52.50,140,44.70,124,48.00,114,48.30,73,58.40,547,49.40,5,100.00
10/19/2021 17:35,96,50.70,134,36.30,116,37.70,109,41.00,76,53.10,531,42.60,5,100.00
10/19/2021 17:40,110,50.00,141,38.50,120,40.00,117,42.90,77,52.60,565,43.90,5,100.00
10/19/2021 17:45,97,48.30,135,39.80,122,41.60,106,44.50,70,55.10,530,44.70,5,100.00
10/19/2021 17:50,80,52.40,146,46.10,121,47.70,129,48.80,63,55.20,539,49.10,5,100.00
10/19/2021 17:55,76,56.50,138,55.60,111,59.10,108,57.00,46,62.20,479,57.50,5,100.00
10/19/2021 18:00,69,58.10,144,60.30,119,63.80,102,59.40,40,64.20,474,61.00,5,100.00
10/19/2021 18:05,62,60.10,138,63.10,130,66.50,105,62.40,37,65.00,472,63.60,5,100.00
10/19/2021 18:10,66,60.80,159,62.90,135,65.90,126,61.30,39,61.70,525,62.90,5,100.00
10/19/2021 18:15,71,62.80,143,64.30,127,68.30,103,63.10,43,61.70,487,64.60,5,100.00
10/19/2021 18:20,70,61.60,153,64.50,114,69.50,113,63.40,44,64.10,494,65.00,5,100.00
10/19/2021 18:25,68,61.30,145,64.30,112,67.30,104,62.80,54,63.50,483,64.20,5,100.00
10/19/2021 18:30,54,61.90,134,65.10,121,65.90,107,62.20,41,63.20,457,64.10,5,100.00
10/19/2021 18:35,50,64.30,135,65.60,105,68.00,88,62.90,42,64.70,420,65.40,5,100.00
10/19/2021 18:40,74,61.50,155,64.40,124,64.70,117,60.30,48,60.30,518,62.80,5,100.00
10/19/2021 18:45,80,61.10,144,64.10,123,65.40,117,59.70,51,60.10,515,62.50,5,100.00
10/19/2021 18:50,68,62.20,132,64.80,110,64.80,99,64.00,43,61.00,452,63.90,5,100.00
10/19/2021 18:55,66,63.40,120,65.90,109,65.30,80,64.60,41,62.10,416,64.70,5,100.00
10/19/2021 19:00,80,62.70,107,65.90,95,65.60,87,65.50,36,63.70,405,64.90,5,100.00
10/19/2021 19:05,66,64.10,109,66.50,95,67.30,106,65.70,27,64.30,403,65.90,5,100.00
10/19/2021 19:10,87,63.70,118,65.70,116,64.00,96,63.90,40,62.30,457,64.20,5,100.00
10/19/2021 19:15,76,63.60,103,65.40,99,65.10,92,65.90,26,61.20,396,64.80,5,100.00
10/19/2021 19:20,99,64.40,111,67.30,101,67.20,102,65.80,22,63.00,435,66.00,5,100.00
10/19/2021 19:25,64,64.60,91,67.80,85,69.40,73,66.60,24,62.90,337,67.00,5,100.00
10/19/2021 19:30,59,65.20,97,68.20,87,69.40,88,65.60,24,63.50,355,67.00,5,100.00
10/19/2021 19:35,62,65.60,83,68.50,84,69.40,77,65.00,36,62.20,342,66.70,5,100.00
10/19/2021 19:40,64,64.80,94,68.30,80,69.70,83,65.40,27,63.30,348,66.90,5,100.00
10/19/2021 19:45,63,63.80,91,68.80,76,69.00,68,67.80,27,64.00,325,67.30,5,100.00
10/19/2021 19:50,40,66.20,82,68.10,81,70.80,82,69.00,26,63.80,311,68.40,5,100.00
10/19/2021 19:55,48,66.50,76,69.10,84,72.90,70,67.00,24,64.40,302,68.90,5,100.00
10/19/2021 20:00,45,69.80,81,70.70,83,71.00,73,67.60,23,64.70,305,69.50,5,100.00
10/19/2021 20:05,49,70.60,77,71.90,91,72.50,75,67.10,23,65.00,315,70.20,5,100.00
10/19/2021 20:10,54,71.90,92,73.00,78,70.50,82,67.70,25,64.30,331,70.30,5,100.00
10/19/2021 20:15,39,72.90,83,71.50,78,69.70,69,69.00,19,63.90,288,70.10,5,100.00
10/19/2021 20:20,40,73.20,61,71.60,64,68.00,56,69.00,26,64.30,247,69.60,5,100.00
10/19/2021 20:25,39,74.40,70,71.80,77,68.00,62,69.50,17,63.90,265,70.00,5,100.00
10/19/2021 20:30,38,75.70,75,72.80,68,72.20,67,68.50,18,64.30,266,71.40,5,100.00
10/19/2021 20:35,26,76.90,48,73.50,50,74.10,50,70.90,21,64.30,195,72.40,5,100.00
10/19/2021 20:40,34,75.30,73,72.90,60,68.80,47,68.60,9,64.60,223,70.90,5,100.00
10/19/2021 20:45,49,74.00,74,72.10,66,69.60,54,68.00,20,64.60,263,70.40,5,100.00
10/19/2021 20:50,30,74.70,65,72.30,78,71.70,57,67.30,21,64.30,251,70.60,5,100.00
10/19/2021 20:55,23,75.40,62,73.50,60,72.20,59,67.90,15,64.20,219,71.20,5,100.00
10/19/2021 21:00,31,76.00,70,73.70,59,71.40,48,67.40,22,64.70,230,71.20,5,100.00
10/19/2021 21:05,35,74.60,58,72.30,67,72.00,62,68.90,22,64.90,244,71.00,5,100.00
10/19/2021 21:10,31,74.90,66,72.90,64,74.40,48,68.50,18,64.60,227,72.00,5,100.00
10/19/2021 21:15,28,76.30,69,72.70,59,68.80,53,70.00,19,64.30,228,70.80,5,100.00
