5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Lane 4 Flow (Veh/5 Minutes),Lane 4 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
10/5/2021 1:30,145,53.50,0,71.00,0,67.40,50,51.90,195,53.10,4,100.00
10/5/2021 1:35,110,51.20,0,71.00,0,67.40,20,54.30,130,51.70,4,100.00
10/5/2021 1:40,124,46.40,0,71.00,0,67.40,46,52.60,170,48.10,4,100.00
10/5/2021 1:45,159,47.50,0,71.00,0,67.40,40,51.50,199,48.30,4,100.00
10/5/2021 1:50,180,51.10,0,71.00,0,67.40,25,53.90,205,51.40,4,100.00
10/5/2021 1:55,158,49.80,0,71.00,0,67.40,58,50.30,216,49.90,4,100.00
10/5/2021 2:00,123,45.00,0,71.00,0,67.40,27,52.90,150,46.40,4,100.00
10/5/2021 2:05,172,51.50,0,71.00,0,67.40,11,56.80,183,51.80,4,100.00
10/5/2021 2:10,170,54.00,0,71.00,0,67.40,40,52.60,210,53.70,4,100.00
10/5/2021 2:15,176,52.00,0,71.00,0,67.40,26,48.60,202,51.60,4,100.00
10/5/2021 2:20,140,52.60,0,71.00,0,67.40,44,47.70,184,51.40,4,100.00
10/5/2021 2:25,33,51.90,0,71.00,0,67.40,36,48.30,69,50.00,4,100.00
10/5/2021 2:30,135,59.10,0,71.00,0,67.40,35,55.70,170,58.40,4,100.00
10/5/2021 2:35,186,66.10,4,71.20,8,67.80,10,51.10,208,65.50,4,100.00
10/5/2021 2:40,172,68.30,2,71.30,12,68.10,18,52.40,204,66.90,4,100.00
10/5/2021 2:45,136,60.10,6,71.10,3,68.00,26,45.40,171,58.40,4,100.00
10/5/2021 2:50,65,50.50,5,70.80,5,68.00,10,54.40,85,53.20,4,100.00
10/5/2021 2:55,164,57.40,4,70.70,6,68.00,10,59.00,184,58.10,4,100.00
10/5/2021 3:00,147,60.60,10,69.50,5,67.90,13,57.20,175,61.10,4,100.00
10/5/2021 3:05,168,65.20,21,70.90,12,66.40,25,53.40,226,64.50,4,100.00
10/5/2021 3:10,90,67.30,0,70.90,0,66.40,10,57.00,100,66.30,4,100.00
10/5/2021 3:15,214,84.80,0,70.90,0,66.40,10,60.30,224,83.70,4,100.00
10/5/2021 3:20,68,84.80,3,70.80,5,67.10,10,61.30,86,80.60,4,100.00
10/5/2021 3:25,132,84.80,21,70.80,18,66.60,35,63.40,206,78.10,4,100.00
10/5/2021 3:30,155,82.00,10,70.90,20,67.20,30,57.70,215,76.70,4,100.00
10/5/2021 3:35,176,84.80,0,70.90,0,67.20,32,54.30,208,80.10,4,100.00
10/5/2021 3:40,162,84.80,0,70.90,6,67.50,21,58.00,189,81.30,4,100.00
10/5/2021 3:45,128,84.80,15,70.80,19,67.20,55,61.10,217,76.30,4,100.00
10/5/2021 3:50,110,84.80,25,71.40,10,67.50,60,53.10,205,73.00,4,100.00
10/5/2021 3:55,126,84.80,10,70.90,26,68.90,34,59.70,196,77.60,4,100.00
10/5/2021 4:00,134,84.80,8,70.90,17,68.80,37,62.40,196,78.60,4,100.00
10/5/2021 4:05,105,83.70,12,70.70,4,68.20,46,64.00,167,77.00,4,100.00
10/5/2021 4:10,110,77.30,10,70.70,10,67.80,15,62.70,145,74.70,4,100.00
10/5/2021 4:15,176,80.90,10,71.20,36,70.60,12,62.50,234,78.00,4,100.00
10/5/2021 4:20,140,76.50,20,71.00,26,70.20,24,63.10,210,73.70,4,100.00
10/5/2021 4:25,89,70.90,16,70.90,25,69.80,55,67.10,185,69.60,4,100.00
10/5/2021 4:30,105,72.20,25,71.40,10,68.70,35,65.40,175,70.50,4,100.00
10/5/2021 4:35,92,84.80,30,71.00,20,68.50,30,64.90,172,77.00,4,100.00
10/5/2021 4:40,114,84.80,38,70.30,26,68.70,34,63.90,212,76.90,4,100.00
10/5/2021 4:45,68,70.50,48,71.10,27,68.00,34,50.80,177,66.50,4,100.00
10/5/2021 4:50,85,78.40,20,71.20,45,58.40,65,58.30,215,67.50,4,100.00
10/5/2021 4:55,116,78.50,18,71.10,20,63.60,38,61.60,192,72.90,4,100.00
10/5/2021 5:00,118,80.90,20,70.60,16,65.30,20,62.50,174,76.20,4,100.00
10/5/2021 5:05,109,83.60,29,70.40,21,66.20,21,62.50,180,77.00,4,100.00
10/5/2021 5:10,125,80.60,25,70.00,25,67.40,40,61.60,215,74.30,4,100.00
10/5/2021 5:15,90,71.50,30,70.50,45,70.10,54,55.60,219,67.20,4,100.00
10/5/2021 5:20,75,80.50,54,72.50,38,69.40,56,53.30,223,69.80,4,100.00
10/5/2021 5:25,84,75.50,60,71.10,56,69.70,62,44.50,262,65.90,4,100.00
10/5/2021 5:30,114,70.80,44,72.30,42,68.80,48,58.00,248,68.20,4,100.00
10/5/2021 5:35,78,68.90,68,69.70,81,68.50,72,54.70,299,65.60,4,100.00
10/5/2021 5:40,110,75.90,96,71.50,49,69.90,71,53.30,326,68.80,4,100.00
10/5/2021 5:45,104,81.10,72,70.80,58,70.20,80,59.30,314,71.20,4,100.00
10/5/2021 5:50,122,79.30,70,73.30,78,66.00,58,51.20,328,69.90,4,100.00
10/5/2021 5:55,98,77.70,79,70.70,51,68.60,67,49.20,295,67.80,4,100.00
10/5/2021 6:00,102,67.60,60,67.80,58,70.90,46,49.30,266,65.20,4,100.00
10/5/2021 6:05,84,64.70,84,66.80,76,65.30,88,60.90,332,64.40,4,100.00
10/5/2021 6:10,96,67.30,60,68.10,66,68.10,76,52.70,298,63.90,4,100.00
10/5/2021 6:15,102,61.90,60,68.00,75,68.60,67,47.60,304,61.60,4,100.00
10/5/2021 6:20,74,57.20,107,68.00,89,71.60,71,50.10,341,62.90,4,100.00
10/5/2021 6:25,80,63.70,104,69.40,122,71.10,92,57.40,398,66.00,4,100.00
10/5/2021 6:30,54,61.90,120,67.30,114,69.00,78,50.30,366,63.40,4,100.00
10/5/2021 6:35,87,56.20,108,65.30,63,60.00,93,56.20,351,59.70,4,100.00
10/5/2021 6:40,87,63.00,123,63.30,103,59.30,109,59.40,422,61.30,4,100.00
10/5/2021 6:45,114,66.70,180,64.80,160,59.50,160,59.60,614,62.40,4,100.00
10/5/2021 6:50,88,68.00,144,65.50,86,58.30,138,53.90,456,61.10,4,100.00
10/5/2021 6:55,165,71.80,115,65.90,93,59.00,131,55.00,504,63.70,4,100.00
10/5/2021 7:00,68,69.20,112,65.70,97,61.40,110,54.60,387,62.10,4,100.00
10/5/2021 7:05,110,70.20,136,66.10,112,60.90,146,55.10,504,62.70,4,100.00
10/5/2021 7:10,128,70.20,130,65.20,98,60.00,160,61.10,516,64.20,4,100.00
10/5/2021 7:15,112,71.20,144,63.60,123,61.20,116,59.70,495,63.80,4,100.00
10/5/2021 7:20,94,64.30,146,62.70,123,58.40,134,60.40,497,61.30,4,100.00
10/5/2021 7:25,136,67.00,122,63.40,126,54.70,98,53.50,482,60.10,4,100.00
10/5/2021 7:30,86,67.20,204,62.30,100,53.70,218,54.40,608,58.70,4,100.00
10/5/2021 7:35,114,70.80,204,62.20,169,54.70,140,57.30,627,60.60,4,100.00
10/5/2021 7:40,123,65.40,192,61.00,178,56.90,124,54.20,617,59.30,4,100.00
10/5/2021 7:45,138,65.40,222,59.60,142,54.80,184,51.80,686,57.70,4,100.00
10/5/2021 7:50,126,64.30,178,59.00,146,53.90,152,51.90,602,57.10,4,100.00
10/5/2021 7:55,144,65.80,183,60.40,125,55.40,188,47.50,640,56.80,4,100.00
10/5/2021 8:00,139,69.30,174,61.90,128,54.50,165,45.80,606,57.70,4,100.00
10/5/2021 8:05,178,64.40,162,61.50,122,58.10,264,52.00,726,58.20,4,100.00
10/5/2021 8:10,126,71.40,150,61.20,138,58.10,156,47.70,570,59.00,4,100.00
10/5/2021 8:15,78,72.90,177,62.60,136,58.30,158,50.90,549,59.60,4,100.00
10/5/2021 8:20,133,71.40,149,64.20,124,56.10,151,51.70,557,60.70,4,100.00
10/5/2021 8:25,88,69.00,188,63.30,130,57.40,166,49.80,572,58.90,4,100.00
10/5/2021 8:30,140,66.20,164,62.80,160,59.90,108,46.60,572,59.80,4,100.00
10/5/2021 8:35,107,71.70,156,59.60,153,60.00,184,47.20,600,58.10,4,100.00
10/5/2021 8:40,140,67.80,221,58.70,137,59.40,197,50.20,695,58.30,4,100.00
10/5/2021 8:45,86,69.70,188,58.70,140,59.60,206,55.90,620,59.50,4,100.00
10/5/2021 8:50,156,75.00,152,62.30,130,54.40,210,57.30,648,62.20,4,100.00
10/5/2021 8:55,125,71.00,176,61.60,146,56.40,174,54.30,621,60.20,4,100.00
10/5/2021 9:00,114,70.30,172,61.80,124,60.30,139,52.10,549,60.80,4,100.00
10/5/2021 9:05,150,67.70,166,62.90,100,62.30,100,48.70,516,61.40,4,100.00
10/5/2021 9:10,108,60.40,154,62.00,118,57.20,110,51.00,490,58.00,4,100.00
10/5/2021 9:15,135,58.20,133,63.10,119,57.70,146,50.30,533,57.10,4,100.00
10/5/2021 9:20,113,55.30,132,64.60,125,60.20,128,50.80,498,57.80,4,100.00
10/5/2021 9:25,176,50.60,138,61.60,140,62.50,140,50.30,594,55.90,4,100.00
10/5/2021 9:30,132,51.30,124,65.00,84,64.50,80,49.70,420,57.70,4,100.00
10/5/2021 9:35,93,56.60,127,66.50,115,63.60,121,46.40,456,58.40,4,100.00
10/5/2021 9:40,115,59.10,123,64.90,122,62.50,134,47.00,494,58.10,4,100.00
10/5/2021 9:45,124,52.70,144,64.10,122,61.20,140,48.30,530,56.60,4,100.00
10/5/2021 9:50,94,62.60,116,62.40,140,62.70,150,52.70,500,59.60,4,100.00
10/5/2021 9:55,92,65.80,131,63.80,120,58.40,131,50.70,474,59.20,4,100.00
10/5/2021 10:00,87,68.40,97,63.80,83,59.70,178,49.10,445,58.10,4,100.00
10/5/2021 10:05,132,65.70,106,62.50,98,60.70,112,47.90,448,59.40,4,100.00
10/5/2021 10:10,98,67.70,126,64.30,84,59.20,108,44.20,416,58.90,4,100.00
10/5/2021 10:15,93,61.60,165,64.90,118,57.20,128,45.60,504,57.60,4,100.00
10/5/2021 10:20,76,69.10,90,62.20,112,57.60,192,51.10,470,57.70,4,100.00
10/5/2021 10:25,130,76.70,130,58.30,145,57.40,140,49.80,545,60.30,4,100.00
10/5/2021 10:30,66,71.00,144,62.30,120,57.20,82,47.80,412,59.30,4,100.00
10/5/2021 10:35,79,56.00,111,64.10,136,58.90,118,47.80,444,56.70,4,100.00
10/5/2021 10:40,93,48.10,96,65.30,110,62.50,136,53.20,435,57.10,4,100.00
10/5/2021 10:45,65,43.50,115,61.10,100,61.80,75,52.10,355,56.20,4,100.00
10/5/2021 10:50,76,44.60,148,62.60,162,59.20,140,52.10,526,56.20,4,100.00
10/5/2021 10:55,85,54.60,98,63.20,107,54.60,110,49.80,400,55.40,4,100.00
10/5/2021 11:00,72,58.00,75,64.90,136,53.00,115,48.90,398,55.00,4,100.00
10/5/2021 11:05,110,57.10,105,63.90,85,54.40,100,48.90,400,56.30,4,100.00
10/5/2021 11:10,144,48.50,198,65.10,126,58.20,124,48.60,592,56.10,4,100.00
10/5/2021 11:15,117,46.50,114,66.20,112,58.30,110,45.70,453,54.20,4,100.00
10/5/2021 11:20,123,46.70,137,64.80,136,60.80,109,45.30,505,55.10,4,100.00
10/5/2021 11:25,70,58.60,115,63.50,125,56.20,90,51.20,400,57.60,4,100.00
10/5/2021 11:30,104,67.50,112,64.70,118,57.40,118,51.70,452,60.00,4,100.00
10/5/2021 11:35,101,65.50,139,64.70,88,53.10,147,52.70,475,59.00,4,100.00
10/5/2021 11:40,85,66.80,103,65.80,93,55.50,85,46.80,366,59.00,4,100.00
10/5/2021 11:45,120,51.90,90,65.10,85,59.50,125,47.80,420,55.00,4,100.00
10/5/2021 11:50,94,59.60,86,65.90,106,60.40,100,46.50,386,57.80,4,100.00
10/5/2021 11:55,90,66.20,97,64.90,120,60.90,158,48.40,465,58.50,4,100.00
10/5/2021 12:00,94,65.40,111,64.40,99,61.70,138,48.70,442,59.10,4,100.00
10/5/2021 12:05,140,64.40,140,61.70,75,59.90,95,53.10,450,60.40,4,100.00
10/5/2021 12:10,86,67.40,128,67.10,96,55.40,110,54.70,420,61.20,4,100.00
10/5/2021 12:15,150,67.50,116,65.50,90,58.20,129,56.20,485,62.30,4,100.00
10/5/2021 12:20,138,65.10,140,62.40,96,57.50,173,63.40,547,62.50,4,100.00
10/5/2021 12:25,155,60.70,130,60.20,135,60.40,175,63.50,595,61.30,4,100.00
10/5/2021 12:30,104,62.30,82,63.70,142,56.20,98,50.80,426,57.90,4,100.00
10/5/2021 12:35,101,64.50,151,64.70,121,57.80,123,48.90,496,59.10,4,100.00
10/5/2021 12:40,157,53.30,155,67.40,118,61.50,155,54.10,585,58.90,4,100.00
10/5/2021 12:45,105,58.90,140,67.40,120,61.60,115,53.50,480,60.80,4,100.00
10/5/2021 12:50,132,63.10,148,65.40,104,61.00,136,53.60,520,60.90,4,100.00
10/5/2021 12:55,115,63.90,148,66.00,84,61.20,164,50.90,511,59.90,4,100.00
10/5/2021 13:00,114,55.80,102,65.10,109,56.30,172,49.50,497,55.60,4,100.00
10/5/2021 13:05,169,58.70,106,66.10,82,58.60,129,53.90,486,59.00,4,100.00
10/5/2021 13:10,190,63.70,118,64.60,113,58.30,160,54.60,581,60.30,4,100.00
10/5/2021 13:15,176,67.20,189,66.80,102,59.90,175,53.30,642,62.10,4,100.00
10/5/2021 13:20,224,64.20,186,62.30,114,58.70,118,53.30,642,60.70,4,100.00
10/5/2021 13:25,142,72.50,130,64.10,116,61.10,124,49.70,512,62.30,4,100.00
10/5/2021 13:30,142,74.70,112,64.10,146,60.00,154,51.80,554,62.30,4,100.00
10/5/2021 13:35,164,76.40,103,64.80,137,60.00,138,51.70,542,63.80,4,100.00
10/5/2021 13:40,104,75.80,65,64.90,76,61.80,69,55.90,314,65.80,4,100.00
10/5/2021 13:45,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 13:50,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 13:55,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 14:00,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 14:05,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 14:10,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 14:15,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 14:20,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 14:25,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 14:30,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 14:35,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 14:40,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 14:45,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 14:50,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 14:55,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 15:00,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 15:05,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 15:10,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 15:15,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 15:20,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 15:25,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 15:30,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 15:35,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 15:40,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 15:45,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 15:50,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 15:55,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 16:00,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 16:05,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 16:10,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 16:15,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 16:20,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 16:25,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 16:30,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 16:35,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 16:40,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 16:45,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 16:50,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 16:55,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 17:00,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 17:05,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 17:10,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 17:15,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 17:20,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 17:25,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 17:30,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 17:35,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 17:40,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 17:45,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 17:50,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 17:55,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 18:00,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 18:05,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 18:10,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 18:15,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 18:20,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 18:25,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 18:30,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 18:35,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 18:40,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 18:45,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 18:50,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 18:55,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 19:00,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 19:05,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 19:10,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 19:15,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 19:20,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 19:25,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 19:30,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 19:35,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 19:40,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 19:45,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 19:50,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 19:55,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 20:00,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 20:05,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 20:10,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 20:15,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 20:20,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 20:25,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 20:30,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 20:35,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 20:40,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 20:45,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 20:50,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 20:55,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 21:00,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 21:05,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 21:10,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 21:15,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 21:20,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 21:25,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 21:30,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 21:35,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 21:40,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 21:45,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 21:50,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 21:55,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 22:00,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 22:05,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 22:10,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 22:15,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 22:20,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 22:25,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 22:30,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 22:35,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 22:40,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 22:45,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 22:50,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 22:55,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 23:00,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 23:05,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 23:10,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 23:15,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 23:20,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 23:25,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 23:30,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 23:35,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 23:40,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 23:45,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 23:50,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/5/2021 23:55,0,75.80,0,64.90,0,61.80,0,55.90,0,64.60,4,100.00
10/6/2021 0:00,0,74.80,0,71.00,0,67.40,0,62.80,0,69.00,4,100.00
10/6/2021 0:05,0,74.80,0,71.00,0,67.40,0,62.80,0,69.00,4,100.00
