5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Lane 4 Flow (Veh/5 Minutes),Lane 4 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
10/19/2021 3:50,2,74.20,9,71.10,12,66.40,8,62.70,31,67.30,4,100.00
10/19/2021 3:55,0,74.20,7,71.20,11,67.10,10,62.50,28,66.50,4,100.00
10/19/2021 4:00,0,74.20,8,71.10,18,66.90,13,61.90,39,66.10,4,100.00
10/19/2021 4:05,1,74.40,7,71.00,7,66.70,8,62.40,23,66.80,4,100.00
10/19/2021 4:10,0,74.40,8,71.00,11,67.10,10,62.00,29,66.40,4,100.00
10/19/2021 4:15,0,74.40,12,71.00,13,67.40,5,62.30,30,68.00,4,100.00
10/19/2021 4:20,1,74.40,16,70.90,23,67.00,11,62.80,51,67.50,4,100.00
10/19/2021 4:25,0,74.40,20,71.00,19,67.40,10,61.80,49,67.70,4,100.00
10/19/2021 4:30,2,74.70,9,71.00,19,67.10,13,62.10,43,66.80,4,100.00
10/19/2021 4:35,2,74.60,16,71.00,25,67.90,16,63.00,59,67.60,4,100.00
10/19/2021 4:40,7,74.60,29,70.70,28,68.50,27,62.70,91,67.90,4,100.00
10/19/2021 4:45,3,74.70,25,70.90,22,66.90,23,62.70,73,67.30,4,100.00
10/19/2021 4:50,4,74.70,21,71.00,23,67.00,14,63.10,62,68.00,4,100.00
10/19/2021 4:55,5,74.70,26,71.00,22,67.10,16,62.10,69,68.00,4,100.00
10/19/2021 5:00,3,74.80,19,71.10,29,66.80,15,62.50,66,67.40,4,100.00
10/19/2021 5:05,2,74.60,31,70.80,28,67.60,22,62.90,83,67.70,4,100.00
10/19/2021 5:10,1,74.80,24,70.90,28,67.90,22,62.10,75,67.30,4,100.00
10/19/2021 5:15,2,74.80,30,71.10,40,68.80,18,61.10,90,68.20,4,100.00
10/19/2021 5:20,5,74.90,44,70.30,46,66.30,24,61.50,119,67.20,4,100.00
10/19/2021 5:25,2,74.80,24,70.50,25,67.40,11,62.30,62,67.90,4,100.00
10/19/2021 5:30,7,74.80,36,70.50,34,67.00,19,63.50,96,68.20,4,100.00
10/19/2021 5:35,15,74.80,78,69.70,72,66.00,43,61.80,208,67.20,4,100.00
10/19/2021 5:40,17,74.20,79,70.70,67,65.20,45,64.10,208,67.80,4,100.00
10/19/2021 5:45,15,74.60,96,71.20,72,66.20,54,67.20,237,69.00,4,100.00
10/19/2021 5:50,15,74.70,75,70.60,61,66.00,44,67.10,195,68.70,4,100.00
10/19/2021 5:55,9,74.80,63,70.70,59,67.50,30,63.90,161,68.50,4,100.00
10/19/2021 6:00,15,74.50,70,71.10,65,64.90,38,66.50,188,68.30,4,100.00
10/19/2021 6:05,14,74.70,75,70.60,59,61.60,43,67.20,191,67.40,4,100.00
10/19/2021 6:10,12,74.80,74,70.00,72,62.60,39,63.70,197,66.30,4,100.00
10/19/2021 6:15,18,74.90,87,69.60,72,64.50,42,64.60,219,67.40,4,100.00
10/19/2021 6:20,16,74.60,85,69.90,62,66.50,51,62.40,214,67.50,4,100.00
10/19/2021 6:25,20,74.80,98,68.80,85,67.10,61,60.70,264,66.80,4,100.00
10/19/2021 6:30,29,74.50,113,67.70,77,65.30,46,63.10,265,66.90,4,100.00
10/19/2021 6:35,23,74.60,133,67.60,102,64.70,65,61.40,323,65.90,4,100.00
10/19/2021 6:40,23,74.70,126,67.00,87,63.00,51,60.50,287,65.20,4,100.00
10/19/2021 6:45,33,73.90,117,67.40,101,65.40,68,64.80,319,66.90,4,100.00
10/19/2021 6:50,33,74.60,136,67.60,91,64.80,61,65.10,321,67.10,4,100.00
10/19/2021 6:55,30,74.70,120,67.00,93,60.70,66,63.00,309,65.00,4,100.00
10/19/2021 7:00,34,74.70,113,65.30,114,63.00,67,57.50,328,63.90,4,100.00
10/19/2021 7:05,28,75.10,111,66.00,101,62.70,57,59.60,297,64.50,4,100.00
10/19/2021 7:10,40,73.90,141,65.40,116,59.60,81,56.60,378,62.60,4,100.00
10/19/2021 7:15,43,74.20,153,66.30,110,61.30,67,57.70,373,64.20,4,100.00
10/19/2021 7:20,48,73.80,113,66.10,111,62.20,76,59.10,348,64.40,4,100.00
10/19/2021 7:25,43,71.30,153,66.10,114,62.00,80,57.10,390,63.60,4,100.00
10/19/2021 7:30,59,73.50,173,64.20,132,60.40,91,56.40,455,62.70,4,100.00
10/19/2021 7:35,58,74.60,160,65.80,132,61.80,85,55.90,435,63.80,4,100.00
10/19/2021 7:40,92,73.70,184,63.90,141,61.00,100,56.00,517,63.30,4,100.00
10/19/2021 7:45,69,73.20,156,61.60,116,58.90,76,56.30,417,61.80,4,100.00
10/19/2021 7:50,77,69.50,169,61.10,126,57.20,91,54.40,463,60.10,4,100.00
10/19/2021 7:55,97,68.50,171,62.10,129,59.20,99,55.00,496,61.20,4,100.00
10/19/2021 8:00,78,72.30,158,63.30,122,60.10,99,55.50,457,62.30,4,100.00
10/19/2021 8:05,77,70.10,169,64.20,133,61.80,95,55.80,474,62.80,4,100.00
10/19/2021 8:10,80,68.90,179,63.00,129,60.70,94,54.00,482,61.60,4,100.00
10/19/2021 8:15,69,69.80,162,64.80,121,61.60,97,55.50,449,62.70,4,100.00
10/19/2021 8:20,58,72.10,170,64.70,126,62.00,91,56.70,445,63.30,4,100.00
10/19/2021 8:25,66,68.50,157,63.60,129,60.60,87,53.60,439,61.50,4,100.00
10/19/2021 8:30,56,70.40,154,63.70,130,60.90,96,55.30,436,61.90,4,100.00
10/19/2021 8:35,63,72.70,175,63.60,116,59.80,103,55.30,457,62.00,4,100.00
10/19/2021 8:40,72,68.70,172,61.00,145,58.90,101,55.60,490,60.40,4,100.00
10/19/2021 8:45,61,70.30,161,63.40,116,59.40,82,55.20,420,61.70,4,100.00
10/19/2021 8:50,70,73.90,175,63.70,130,59.70,91,54.80,466,62.40,4,100.00
10/19/2021 8:55,64,73.90,178,64.20,126,59.30,87,52.60,455,62.00,4,100.00
10/19/2021 9:00,102,73.90,161,64.00,136,59.10,93,54.70,492,62.90,4,100.00
10/19/2021 9:05,80,73.30,131,64.10,124,58.90,81,56.70,416,62.90,4,100.00
10/19/2021 9:10,68,74.70,127,65.40,121,60.10,80,58.10,396,63.90,4,100.00
10/19/2021 9:15,93,75.80,116,66.20,110,61.70,57,56.30,376,65.80,4,100.00
10/19/2021 9:20,62,75.50,114,66.50,97,63.70,68,55.70,341,65.20,4,100.00
10/19/2021 9:25,84,74.70,131,66.80,107,60.00,77,56.90,399,64.70,4,100.00
10/19/2021 9:30,68,75.90,133,66.20,106,59.00,74,56.40,381,64.00,4,100.00
10/19/2021 9:35,74,75.40,141,66.20,113,57.90,67,53.70,395,63.40,4,100.00
10/19/2021 9:40,92,75.70,121,65.30,112,57.10,65,54.50,390,63.60,4,100.00
10/19/2021 9:45,71,75.70,121,65.20,117,58.10,77,55.30,386,63.00,4,100.00
10/19/2021 9:50,77,74.30,115,65.40,109,59.80,63,54.80,364,63.80,4,100.00
10/19/2021 9:55,66,75.30,119,66.10,88,58.80,66,56.30,339,64.10,4,100.00
10/19/2021 10:00,66,73.40,108,65.40,104,60.20,78,54.40,356,63.00,4,100.00
10/19/2021 10:05,64,73.30,106,66.00,99,59.40,73,57.20,342,63.60,4,100.00
10/19/2021 10:10,59,73.50,111,64.70,89,58.90,64,52.00,323,62.20,4,100.00
10/19/2021 10:15,61,72.90,117,63.90,115,59.10,73,53.90,366,61.90,4,100.00
10/19/2021 10:20,62,73.20,106,66.70,96,59.20,70,56.70,334,63.70,4,100.00
10/19/2021 10:25,70,71.50,120,66.30,101,59.30,61,54.50,352,63.30,4,100.00
10/19/2021 10:30,73,73.10,119,65.90,98,58.00,65,52.60,355,62.80,4,100.00
10/19/2021 10:35,59,73.00,108,65.60,112,59.20,70,53.60,349,62.40,4,100.00
10/19/2021 10:40,78,72.20,110,65.30,112,63.30,66,49.60,366,63.30,4,100.00
10/19/2021 10:45,73,73.80,111,64.90,110,61.10,60,49.50,354,62.90,4,100.00
10/19/2021 10:50,67,74.30,116,65.80,103,59.60,60,52.30,346,63.30,4,100.00
10/19/2021 10:55,84,74.50,114,65.50,106,56.60,75,54.80,379,62.90,4,100.00
10/19/2021 11:00,48,74.90,108,65.80,94,57.60,76,57.00,326,62.70,4,100.00
10/19/2021 11:05,60,75.10,110,65.80,110,58.70,68,54.40,348,62.90,4,100.00
10/19/2021 11:10,53,74.30,97,65.50,102,61.90,52,55.00,304,64.00,4,100.00
10/19/2021 11:15,53,74.00,99,65.20,88,64.40,59,52.20,299,64.00,4,100.00
10/19/2021 11:20,77,68.40,128,64.20,106,60.00,81,51.20,392,61.20,4,100.00
10/19/2021 11:25,74,70.70,123,64.80,113,58.60,74,52.20,384,61.70,4,100.00
10/19/2021 11:30,66,71.10,119,64.40,93,58.10,63,53.60,341,62.00,4,100.00
10/19/2021 11:35,71,71.90,110,64.00,111,58.90,59,53.10,351,62.20,4,100.00
10/19/2021 11:40,62,72.10,118,65.10,109,58.30,58,53.60,347,62.30,4,100.00
10/19/2021 11:45,68,73.10,108,65.00,100,61.30,76,55.80,352,63.50,4,100.00
10/19/2021 11:50,64,74.10,100,65.50,99,62.60,64,55.70,327,64.40,4,100.00
10/19/2021 11:55,63,72.60,132,64.70,114,61.30,56,52.90,365,63.20,4,100.00
10/19/2021 12:00,63,73.10,100,64.40,91,61.00,70,56.40,324,63.40,4,100.00
10/19/2021 12:05,61,72.80,94,65.30,97,62.10,76,57.10,328,63.80,4,100.00
10/19/2021 12:10,79,73.00,107,64.00,103,60.40,71,54.80,360,63.10,4,100.00
10/19/2021 12:15,100,72.30,132,63.10,115,56.90,83,51.40,430,61.30,4,100.00
10/19/2021 12:20,89,64.70,126,62.90,101,57.10,68,51.60,384,59.80,4,100.00
10/19/2021 12:25,78,69.10,111,63.70,105,60.30,75,55.10,369,62.10,4,100.00
10/19/2021 12:30,71,71.70,116,64.70,92,60.60,64,54.90,343,63.20,4,100.00
10/19/2021 12:35,73,70.50,118,63.80,97,59.00,69,54.10,357,62.00,4,100.00
10/19/2021 12:40,105,70.50,107,64.60,90,58.50,78,53.10,380,62.40,4,100.00
10/19/2021 12:45,97,71.40,129,64.40,116,58.70,65,55.30,407,63.00,4,100.00
10/19/2021 12:50,93,71.60,123,63.60,101,58.50,90,56.10,407,62.50,4,100.00
10/19/2021 12:55,86,72.90,116,64.70,97,59.80,73,56.20,372,63.70,4,100.00
10/19/2021 13:00,78,73.30,107,63.60,104,58.40,66,54.80,355,62.60,4,100.00
10/19/2021 13:05,63,74.70,111,65.10,85,59.90,58,57.50,317,64.20,4,100.00
10/19/2021 13:10,84,73.10,108,64.70,109,59.60,58,52.80,359,63.20,4,100.00
10/19/2021 13:15,91,73.70,114,65.20,102,59.20,73,57.50,380,64.10,4,100.00
10/19/2021 13:20,94,70.50,115,64.20,116,58.90,71,57.30,396,62.90,4,100.00
10/19/2021 13:25,96,71.30,115,63.80,107,59.60,60,55.00,378,63.10,4,100.00
10/19/2021 13:30,103,71.60,141,63.40,103,58.50,72,54.80,419,62.70,4,100.00
10/19/2021 13:35,99,73.20,125,63.90,109,59.70,82,56.70,415,63.60,4,100.00
10/19/2021 13:40,107,72.70,120,62.90,117,58.30,66,56.70,410,63.10,4,100.00
10/19/2021 13:45,114,71.30,126,62.20,101,56.70,72,55.40,413,62.20,4,100.00
10/19/2021 13:50,112,71.10,135,62.60,112,59.10,61,55.30,420,62.90,4,100.00
10/19/2021 13:55,120,71.00,144,62.80,113,58.90,83,54.40,460,62.50,4,100.00
10/19/2021 14:00,107,72.20,121,63.20,109,60.60,68,56.50,405,63.80,4,100.00
10/19/2021 14:05,124,73.30,141,63.50,120,59.70,76,56.90,461,64.10,4,100.00
10/19/2021 14:10,125,72.20,136,62.60,121,59.00,73,52.10,455,62.60,4,100.00
10/19/2021 14:15,136,70.70,138,62.80,106,58.10,83,52.00,463,62.10,4,100.00
10/19/2021 14:20,129,71.80,131,63.40,126,59.90,78,51.50,464,62.80,4,100.00
10/19/2021 14:25,111,72.50,141,63.90,129,58.90,72,57.30,453,63.50,4,100.00
10/19/2021 14:30,129,72.80,116,63.50,100,59.10,68,55.70,413,64.10,4,100.00
10/19/2021 14:35,128,72.30,127,63.70,117,61.00,71,54.60,443,64.00,4,100.00
10/19/2021 14:40,136,72.60,135,63.20,121,63.60,86,55.60,478,64.60,4,100.00
10/19/2021 14:45,115,71.50,149,62.60,128,63.10,89,59.50,481,64.30,4,100.00
10/19/2021 14:50,123,72.00,137,63.10,126,62.30,76,59.40,462,64.60,4,100.00
10/19/2021 14:55,125,72.50,141,63.60,121,61.50,81,56.80,468,64.30,4,100.00
10/19/2021 15:00,61,73.70,142,63.90,119,62.70,73,59.90,395,64.30,4,100.00
10/19/2021 15:05,72,74.90,137,62.70,116,61.70,72,59.90,397,64.10,4,100.00
10/19/2021 15:10,94,74.50,157,62.10,141,60.20,92,58.40,484,63.30,4,100.00
10/19/2021 15:15,97,73.10,150,58.10,122,56.70,93,57.30,462,60.70,4,100.00
10/19/2021 15:20,82,73.60,143,59.70,127,60.10,98,57.10,450,61.80,4,100.00
10/19/2021 15:25,77,74.00,159,60.70,131,59.00,82,59.80,449,62.30,4,100.00
10/19/2021 15:30,82,70.40,138,56.60,102,56.80,80,52.90,402,58.70,4,100.00
10/19/2021 15:35,102,68.10,156,55.20,137,53.60,100,51.70,495,56.70,4,100.00
10/19/2021 15:40,100,69.60,163,57.20,124,54.50,83,52.40,470,58.30,4,100.00
10/19/2021 15:45,91,70.90,160,57.80,134,58.30,100,54.20,485,59.70,4,100.00
10/19/2021 15:50,108,70.90,162,59.20,139,60.00,111,54.50,520,60.80,4,100.00
10/19/2021 15:55,81,72.60,149,60.50,109,59.40,84,52.60,423,61.00,4,100.00
10/19/2021 16:00,59,72.10,136,62.10,114,61.00,76,55.50,385,62.00,4,100.00
10/19/2021 16:05,88,72.20,156,60.60,120,58.00,102,54.60,466,60.80,4,100.00
10/19/2021 16:10,102,74.80,175,60.10,126,58.40,94,56.40,497,62.00,4,100.00
10/19/2021 16:15,89,75.30,165,59.50,137,59.10,94,55.30,485,61.50,4,100.00
10/19/2021 16:20,65,74.50,157,59.60,125,59.20,91,55.40,438,60.80,4,100.00
10/19/2021 16:25,89,71.90,150,56.00,118,54.70,95,54.70,452,58.50,4,100.00
10/19/2021 16:30,102,63.10,150,54.50,110,54.50,93,53.50,455,56.20,4,100.00
10/19/2021 16:35,102,66.20,155,53.60,131,53.90,93,53.80,481,56.40,4,100.00
10/19/2021 16:40,104,68.50,150,53.10,118,51.90,100,50.30,472,55.60,4,100.00
10/19/2021 16:45,120,64.20,145,44.60,117,47.20,126,47.40,508,50.50,4,100.00
10/19/2021 16:50,102,65.80,133,46.60,117,48.60,111,47.40,463,51.50,4,100.00
10/19/2021 16:55,93,67.70,162,49.90,140,50.60,98,50.10,493,53.50,4,100.00
10/19/2021 17:00,105,60.50,118,34.90,102,37.90,107,38.90,432,42.80,4,100.00
10/19/2021 17:05,99,61.10,143,41.90,127,44.30,102,43.80,471,47.00,4,100.00
10/19/2021 17:10,91,60.60,146,39.10,122,36.80,112,41.50,471,43.20,4,100.00
10/19/2021 17:15,109,61.10,130,36.70,128,36.20,114,39.40,481,42.70,4,100.00
10/19/2021 17:20,111,57.30,128,30.70,114,27.80,110,30.40,463,36.30,4,100.00
10/19/2021 17:25,137,53.00,125,27.50,115,26.30,111,28.20,488,34.50,4,100.00
10/19/2021 17:30,117,50.40,112,23.40,98,21.10,100,22.10,427,30.00,4,100.00
10/19/2021 17:35,126,47.20,123,21.90,98,19.40,97,22.00,444,28.50,4,100.00
10/19/2021 17:40,128,41.80,127,22.00,110,19.90,97,21.50,462,26.90,4,100.00
10/19/2021 17:45,118,42.30,123,22.90,116,23.30,109,24.80,466,28.40,4,100.00
10/19/2021 17:50,108,46.30,136,22.60,113,23.20,111,26.90,468,29.20,4,100.00
10/19/2021 17:55,102,49.00,117,24.80,106,20.80,105,31.60,430,31.20,4,100.00
10/19/2021 18:00,97,56.60,123,33.30,118,34.40,97,39.70,435,40.20,4,100.00
10/19/2021 18:05,67,66.80,139,47.60,114,48.90,80,50.80,400,51.80,4,100.00
10/19/2021 18:10,78,69.80,146,53.10,125,55.50,89,55.30,438,57.20,4,100.00
10/19/2021 18:15,75,72.10,139,54.60,126,58.00,73,56.40,413,59.10,4,100.00
10/19/2021 18:20,76,72.50,144,58.40,113,61.10,76,58.70,409,61.80,4,100.00
10/19/2021 18:25,67,72.70,143,60.40,113,62.50,76,59.10,399,62.80,4,100.00
10/19/2021 18:30,62,74.40,136,61.80,119,62.20,85,58.30,402,63.10,4,100.00
10/19/2021 18:35,55,76.30,126,62.30,104,62.80,64,59.40,349,64.10,4,100.00
10/19/2021 18:40,85,72.30,152,59.40,125,60.60,96,56.80,458,61.60,4,100.00
10/19/2021 18:45,76,72.20,139,59.20,116,60.50,83,55.10,414,61.10,4,100.00
10/19/2021 18:50,62,73.90,137,60.00,117,60.80,70,58.30,386,62.20,4,100.00
10/19/2021 18:55,72,75.30,122,59.80,97,60.30,73,56.80,364,62.40,4,100.00
10/19/2021 19:00,85,72.80,93,61.30,94,62.80,75,58.80,347,64.00,4,100.00
10/19/2021 19:05,75,73.60,113,61.90,88,63.20,72,60.10,348,64.40,4,100.00
10/19/2021 19:10,89,72.00,124,61.50,98,60.60,80,59.60,391,63.30,4,100.00
10/19/2021 19:15,81,71.40,108,61.80,99,61.80,68,61.10,356,63.90,4,100.00
10/19/2021 19:20,96,71.40,119,63.20,104,62.70,79,58.90,398,64.20,4,100.00
10/19/2021 19:25,64,72.30,91,63.80,78,64.50,48,61.90,281,65.60,4,100.00
10/19/2021 19:30,64,73.10,90,64.40,97,65.50,60,60.10,311,65.70,4,100.00
10/19/2021 19:35,61,73.70,92,65.10,83,66.40,40,60.60,276,66.70,4,100.00
10/19/2021 19:40,68,73.40,93,64.30,83,65.30,52,60.90,296,66.10,4,100.00
10/19/2021 19:45,69,72.40,87,65.30,77,66.30,56,62.90,289,66.80,4,100.00
10/19/2021 19:50,42,73.30,78,64.80,74,67.30,48,63.90,242,66.90,4,100.00
10/19/2021 19:55,43,74.10,83,64.90,75,67.10,45,62.30,246,66.70,4,100.00
10/19/2021 20:00,50,74.10,86,67.40,86,66.00,59,61.50,281,66.90,4,100.00
10/19/2021 20:05,45,73.40,75,67.40,76,66.10,61,60.80,257,66.50,4,100.00
10/19/2021 20:10,59,73.80,91,68.00,81,65.90,64,62.90,295,67.50,4,100.00
10/19/2021 20:15,44,73.50,71,67.80,82,65.40,57,63.90,254,67.10,4,100.00
10/19/2021 20:20,41,73.90,65,67.90,68,66.00,35,63.20,209,67.70,4,100.00
10/19/2021 20:25,42,73.90,71,69.00,75,65.90,52,64.80,240,68.00,4,100.00
10/19/2021 20:30,35,74.20,73,69.70,69,66.80,46,63.50,223,68.20,4,100.00
10/19/2021 20:35,31,74.60,46,70.40,50,68.20,35,63.30,162,69.00,4,100.00
10/19/2021 20:40,40,74.50,65,69.50,60,64.70,36,62.30,201,67.80,4,100.00
10/19/2021 20:45,46,73.70,78,69.20,67,66.00,43,62.20,234,67.90,4,100.00
10/19/2021 20:50,29,74.20,81,70.10,61,66.20,46,62.40,217,67.90,4,100.00
10/19/2021 20:55,27,74.40,62,69.80,63,67.30,40,61.20,192,67.80,4,100.00
10/19/2021 21:00,37,74.60,67,71.00,69,66.50,35,62.20,208,68.70,4,100.00
10/19/2021 21:05,33,74.30,68,69.60,64,66.70,45,62.60,210,68.00,4,100.00
10/19/2021 21:10,35,74.30,65,70.20,55,68.10,31,62.60,186,69.10,4,100.00
10/19/2021 21:15,33,74.40,67,70.10,66,65.40,33,63.30,199,68.10,4,100.00
10/19/2021 21:20,35,74.70,76,70.40,68,65.80,35,63.30,214,68.50,4,100.00
10/19/2021 21:25,38,74.80,70,69.30,52,65.80,39,63.50,199,68.30,4,100.00
10/19/2021 21:30,26,74.60,55,69.60,55,65.10,30,62.40,166,67.60,4,100.00
10/19/2021 21:35,34,74.80,70,70.20,57,66.90,32,62.70,193,68.80,4,100.00
10/19/2021 21:40,29,74.90,67,70.90,64,67.90,42,64.60,202,69.20,4,100.00
10/19/2021 21:45,21,74.80,48,71.30,63,69.40,30,64.30,162,69.70,4,100.00
10/19/2021 21:50,28,75.10,54,71.20,60,68.90,33,63.80,175,69.60,4,100.00
10/19/2021 21:55,31,75.00,70,71.50,60,68.70,37,63.30,198,69.70,4,100.00
10/19/2021 22:00,21,74.90,50,71.10,50,69.10,28,62.90,149,69.40,4,100.00
10/19/2021 22:05,15,74.80,34,70.50,36,68.70,19,63.10,104,69.10,4,100.00
10/19/2021 22:10,21,74.70,47,70.30,44,67.50,20,63.20,132,69.00,4,100.00
10/19/2021 22:15,21,74.80,52,70.30,45,67.60,28,62.20,146,68.60,4,100.00
10/19/2021 22:20,19,74.80,52,70.80,49,68.60,29,62.80,149,69.00,4,100.00
10/19/2021 22:25,24,74.70,44,71.10,47,67.00,27,61.90,142,68.60,4,100.00
10/19/2021 22:30,20,74.80,48,71.50,46,68.40,21,62.30,135,69.50,4,100.00
10/19/2021 22:35,16,74.80,44,71.70,42,68.30,27,62.90,129,69.10,4,100.00
10/19/2021 22:40,18,74.80,51,70.90,48,66.30,21,62.60,138,68.50,4,100.00
10/19/2021 22:45,17,74.90,50,70.80,54,63.10,22,62.10,143,67.00,4,100.00
10/19/2021 22:50,18,74.90,39,71.20,41,66.30,17,62.20,115,68.70,4,100.00
10/19/2021 22:55,13,74.80,31,71.20,50,67.40,26,61.70,120,67.90,4,100.00
10/19/2021 23:00,11,74.80,47,71.40,39,67.30,26,61.30,123,68.30,4,100.00
10/19/2021 23:05,14,74.80,43,71.60,45,64.90,29,61.90,131,67.50,4,100.00
10/19/2021 23:10,8,74.80,43,71.70,38,65.60,18,62.50,107,68.20,4,100.00
10/19/2021 23:15,9,74.80,31,71.60,34,66.90,18,62.50,92,68.40,4,100.00
10/19/2021 23:20,13,74.80,39,71.60,39,67.70,20,63.30,111,69.10,4,100.00
10/19/2021 23:25,7,74.80,35,71.50,31,67.00,21,62.10,94,68.20,4,100.00
10/19/2021 23:30,17,74.80,34,71.20,41,67.70,15,62.60,107,69.20,4,100.00
10/19/2021 23:35,6,74.70,32,71.00,37,67.80,12,62.60,87,68.70,4,100.00
10/19/2021 23:40,14,74.70,31,71.20,35,68.00,15,62.90,95,69.20,4,100.00
10/19/2021 23:45,11,74.70,30,71.10,32,66.70,19,63.20,92,68.40,4,100.00
10/19/2021 23:50,2,74.80,20,71.10,15,66.70,15,62.30,52,67.40,4,100.00
10/19/2021 23:55,0,74.80,2,71.00,6,67.10,6,62.50,14,65.70,4,100.00
10/20/2021 0:00,38,74.80,48,71.00,41,67.40,20,62.80,147,69.90,4,100.00
10/20/2021 0:05,5,74.70,25,71.00,31,65.40,16,63.40,77,67.40,4,100.00
