5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Lane 4 Flow (Veh/5 Minutes),Lane 4 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
10/12/2021 2:45,0,74.50,6,70.70,7,66.70,3,63.20,16,67.50,4,100.00
10/12/2021 2:50,0,74.50,7,70.70,8,66.50,3,62.30,18,67.40,4,100.00
10/12/2021 2:55,1,74.40,4,70.80,7,66.40,6,62.30,18,66.50,4,100.00
10/12/2021 3:00,0,74.40,3,70.90,10,67.00,3,62.80,16,66.90,4,100.00
10/12/2021 3:05,0,74.40,1,70.90,3,67.20,4,62.50,8,65.30,4,100.00
10/12/2021 3:10,2,74.30,6,70.80,7,67.40,2,62.70,17,68.90,4,100.00
10/12/2021 3:15,0,74.30,5,70.90,5,67.10,6,62.20,16,66.50,4,100.00
10/12/2021 3:20,0,74.30,6,71.00,10,67.40,3,62.40,19,67.70,4,100.00
10/12/2021 3:25,2,74.30,9,70.90,12,66.80,6,63.00,29,67.80,4,100.00
10/12/2021 3:30,0,74.30,7,70.90,14,66.40,7,62.60,28,66.60,4,100.00
10/12/2021 3:35,0,74.30,4,70.90,10,67.00,8,61.80,22,65.80,4,100.00
10/12/2021 3:40,1,74.40,10,70.90,14,67.20,5,62.60,30,67.90,4,100.00
10/12/2021 3:45,0,74.40,13,71.00,18,67.00,6,62.30,37,67.60,4,100.00
10/12/2021 3:50,0,74.40,6,71.10,13,67.00,14,62.10,33,65.70,4,100.00
10/12/2021 3:55,1,74.60,5,71.10,12,67.20,6,62.10,24,67.00,4,100.00
10/12/2021 4:00,0,74.60,11,71.10,15,66.70,5,62.80,31,67.60,4,100.00
10/12/2021 4:05,1,74.80,17,71.00,14,67.00,11,62.20,43,67.50,4,100.00
10/12/2021 4:10,0,74.80,10,71.00,13,67.50,5,62.70,28,67.90,4,100.00
10/12/2021 4:15,0,74.80,8,71.00,10,67.50,2,63.10,20,68.50,4,100.00
10/12/2021 4:20,0,74.80,12,71.00,14,67.70,14,63.50,40,67.20,4,100.00
10/12/2021 4:25,1,74.90,11,71.00,21,67.70,8,62.80,41,67.80,4,100.00
10/12/2021 4:30,1,74.70,27,70.90,21,67.20,13,63.50,62,68.20,4,100.00
10/12/2021 4:35,3,74.60,28,71.10,28,66.00,14,63.50,73,67.80,4,100.00
10/12/2021 4:40,6,74.60,28,71.00,34,67.50,28,65.00,96,68.20,4,100.00
10/12/2021 4:45,2,74.60,23,71.10,26,67.40,15,63.20,66,68.00,4,100.00
10/12/2021 4:50,7,74.60,27,71.20,27,62.90,16,62.80,77,66.90,4,100.00
10/12/2021 4:55,4,74.70,26,71.20,27,65.10,18,63.00,75,67.20,4,100.00
10/12/2021 5:00,5,74.70,19,71.00,37,65.90,16,61.30,77,66.80,4,100.00
10/12/2021 5:05,1,74.70,22,70.90,28,67.30,21,60.00,72,66.40,4,100.00
10/12/2021 5:10,4,74.70,42,71.00,35,66.60,26,59.90,107,67.00,4,100.00
10/12/2021 5:15,4,74.80,36,71.20,32,64.90,20,60.50,92,66.80,4,100.00
10/12/2021 5:20,11,74.90,49,70.80,40,64.30,22,60.90,122,67.30,4,100.00
10/12/2021 5:25,7,74.90,35,70.80,47,62.70,26,62.00,115,65.70,4,100.00
10/12/2021 5:30,15,74.80,56,70.40,50,66.80,31,64.30,152,68.40,4,100.00
10/12/2021 5:35,15,74.80,73,70.80,77,66.50,40,65.40,205,68.40,4,100.00
10/12/2021 5:40,24,74.40,92,70.00,64,68.20,42,66.30,222,69.30,4,100.00
10/12/2021 5:45,16,74.50,75,70.60,70,68.30,38,65.80,199,69.20,4,100.00
10/12/2021 5:50,9,74.60,72,70.40,73,69.30,46,67.30,200,69.50,4,100.00
10/12/2021 5:55,17,74.70,66,70.50,73,65.40,31,66.90,187,68.30,4,100.00
10/12/2021 6:00,13,74.20,65,70.70,63,65.30,39,67.10,180,68.30,4,100.00
10/12/2021 6:05,10,74.50,78,69.60,67,64.70,39,67.30,194,67.70,4,100.00
10/12/2021 6:10,18,74.90,71,70.60,69,64.30,40,68.00,198,68.30,4,100.00
10/12/2021 6:15,14,74.90,81,70.70,68,63.80,39,64.60,202,67.50,4,100.00
10/12/2021 6:20,23,75.10,116,68.40,75,66.50,52,60.30,266,66.90,4,100.00
10/12/2021 6:25,22,74.90,104,68.10,87,64.90,49,59.00,262,65.90,4,100.00
10/12/2021 6:30,30,75.10,133,68.30,90,62.30,47,59.50,300,65.80,4,100.00
10/12/2021 6:35,16,75.00,99,68.50,78,63.90,52,60.00,245,65.70,4,100.00
10/12/2021 6:40,19,75.00,120,68.60,100,66.10,61,60.60,300,66.50,4,100.00
10/12/2021 6:45,32,74.30,124,67.40,103,65.70,65,58.00,324,65.70,4,100.00
10/12/2021 6:50,37,74.70,115,67.50,100,65.50,65,62.10,317,66.60,4,100.00
10/12/2021 6:55,24,74.70,121,68.80,99,65.10,66,66.60,310,67.60,4,100.00
10/12/2021 7:00,22,75.10,119,68.20,79,61.30,65,64.80,285,66.00,4,100.00
10/12/2021 7:05,35,75.30,129,68.00,115,60.90,64,60.10,343,64.90,4,100.00
10/12/2021 7:10,28,75.00,144,67.50,111,60.60,69,58.00,352,64.10,4,100.00
10/12/2021 7:15,31,75.10,142,68.50,104,63.30,69,59.30,346,65.70,4,100.00
10/12/2021 7:20,46,76.10,159,67.60,112,64.90,75,58.00,392,66.00,4,100.00
10/12/2021 7:25,60,75.80,150,66.90,114,63.50,73,56.40,397,65.30,4,100.00
10/12/2021 7:30,63,75.90,154,67.40,124,66.00,80,57.10,421,66.30,4,100.00
10/12/2021 7:35,61,71.40,163,66.20,134,65.80,84,54.80,442,64.60,4,100.00
10/12/2021 7:40,63,72.20,167,66.00,135,64.20,82,55.80,447,64.50,4,100.00
10/12/2021 7:45,60,74.60,160,66.20,128,63.90,93,55.90,441,64.50,4,100.00
10/12/2021 7:50,90,75.00,174,65.20,129,59.90,105,54.10,498,63.30,4,100.00
10/12/2021 7:55,93,71.20,172,64.10,133,60.50,94,53.80,492,62.50,4,100.00
10/12/2021 8:00,76,71.30,150,64.00,131,61.20,104,54.80,461,62.30,4,100.00
10/12/2021 8:05,67,72.90,153,65.20,131,61.30,103,57.00,454,63.40,4,100.00
10/12/2021 8:10,53,69.30,154,64.60,119,60.80,101,58.00,427,62.60,4,100.00
10/12/2021 8:15,59,71.50,159,65.70,131,62.00,91,55.60,440,63.30,4,100.00
10/12/2021 8:20,62,72.70,131,65.50,115,63.10,82,55.30,390,63.80,4,100.00
10/12/2021 8:25,72,72.30,163,64.70,126,61.80,94,56.40,455,63.40,4,100.00
10/12/2021 8:30,54,72.20,153,63.90,123,61.00,80,57.00,410,62.80,4,100.00
10/12/2021 8:35,62,72.30,166,64.40,127,62.30,88,57.50,443,63.50,4,100.00
10/12/2021 8:40,77,74.00,176,64.60,134,59.50,85,54.10,472,62.80,4,100.00
10/12/2021 8:45,68,73.70,149,65.20,132,63.20,81,57.20,430,64.40,4,100.00
10/12/2021 8:50,85,75.70,177,64.00,153,62.40,102,55.20,517,63.70,4,100.00
10/12/2021 8:55,62,74.40,149,65.50,121,63.60,108,56.20,440,63.90,4,100.00
10/12/2021 9:00,74,72.70,132,63.90,111,62.30,88,56.10,405,63.40,4,100.00
10/12/2021 9:05,72,72.90,127,64.70,123,62.00,77,54.20,399,63.30,4,100.00
10/12/2021 9:10,77,73.00,114,65.80,115,61.10,66,53.90,372,63.70,4,100.00
10/12/2021 9:15,82,73.70,130,65.00,119,61.80,64,53.70,395,64.00,4,100.00
10/12/2021 9:20,76,71.90,152,64.10,123,58.50,80,52.50,431,61.70,4,100.00
10/12/2021 9:25,52,72.90,103,65.60,103,59.30,65,54.80,323,62.60,4,100.00
10/12/2021 9:30,68,74.60,124,66.20,103,58.50,68,52.70,363,63.10,4,100.00
10/12/2021 9:35,70,73.50,140,66.10,107,56.70,77,54.10,394,62.50,4,100.00
10/12/2021 9:40,74,74.30,135,65.60,113,59.60,75,55.10,397,63.50,4,100.00
10/12/2021 9:45,62,73.70,111,66.90,98,58.70,73,56.90,344,63.70,4,100.00
10/12/2021 9:50,81,73.70,118,65.30,104,59.70,68,57.40,371,64.10,4,100.00
10/12/2021 9:55,72,74.70,127,65.90,99,58.70,67,55.20,365,63.70,4,100.00
10/12/2021 10:00,57,74.10,106,66.30,88,58.50,58,53.60,309,63.10,4,100.00
10/12/2021 10:05,81,74.00,114,66.50,96,61.90,70,53.60,361,64.50,4,100.00
10/12/2021 10:10,75,75.00,119,65.70,113,60.10,61,55.30,368,64.20,4,100.00
10/12/2021 10:15,70,74.90,118,66.40,108,60.90,67,52.90,363,63.90,4,100.00
10/12/2021 10:20,66,74.90,116,66.10,99,60.80,62,55.80,343,64.40,4,100.00
10/12/2021 10:25,69,73.80,87,67.30,86,60.80,55,57.90,297,65.20,4,100.00
10/12/2021 10:30,77,73.80,108,66.70,106,61.20,69,56.10,360,64.60,4,100.00
10/12/2021 10:35,64,73.70,114,66.30,104,60.80,66,58.20,348,64.50,4,100.00
10/12/2021 10:40,56,75.00,104,66.40,98,60.20,68,56.80,326,64.00,4,100.00
10/12/2021 10:45,79,73.30,116,65.20,111,62.10,67,56.70,373,64.50,4,100.00
10/12/2021 10:50,73,73.20,105,64.90,104,60.00,76,56.40,358,63.40,4,100.00
10/12/2021 10:55,54,74.50,108,65.40,98,58.50,71,57.80,331,63.20,4,100.00
10/12/2021 11:00,66,75.00,111,66.80,82,60.10,62,56.40,321,64.80,4,100.00
10/12/2021 11:05,64,75.70,119,66.80,103,57.70,64,56.30,350,63.80,4,100.00
10/12/2021 11:10,67,75.50,98,66.10,95,58.60,55,52.80,315,63.50,4,100.00
10/12/2021 11:15,60,75.30,92,65.00,96,61.40,53,53.70,301,63.90,4,100.00
10/12/2021 11:20,80,74.00,120,64.50,101,58.40,64,52.40,365,62.80,4,100.00
10/12/2021 11:25,60,73.90,120,64.80,92,59.50,78,52.20,350,62.20,4,100.00
10/12/2021 11:30,50,75.20,110,65.50,91,58.70,76,52.40,327,62.00,4,100.00
10/12/2021 11:35,70,74.50,116,65.60,101,59.20,69,55.60,356,63.60,4,100.00
10/12/2021 11:40,67,73.30,116,65.40,93,61.20,68,54.10,344,63.60,4,100.00
10/12/2021 11:45,90,73.80,115,65.10,98,61.60,79,55.20,382,64.20,4,100.00
10/12/2021 11:50,91,74.10,119,65.40,109,60.60,81,56.20,400,64.20,4,100.00
10/12/2021 11:55,74,74.40,98,66.00,110,61.30,78,55.30,360,64.00,4,100.00
10/12/2021 12:00,54,74.60,100,66.10,94,61.70,68,58.80,316,64.70,4,100.00
10/12/2021 12:05,85,75.20,124,65.80,102,59.20,62,58.30,373,64.90,4,100.00
10/12/2021 12:10,55,76.00,105,65.90,108,60.70,77,57.70,345,64.10,4,100.00
10/12/2021 12:15,75,75.60,108,65.60,98,60.00,60,56.10,341,64.50,4,100.00
10/12/2021 12:20,70,75.50,127,65.60,111,58.60,75,54.90,383,63.30,4,100.00
10/12/2021 12:25,82,74.60,115,65.20,98,58.90,77,55.10,372,63.50,4,100.00
10/12/2021 12:30,78,74.10,134,64.50,109,58.60,73,52.20,394,62.50,4,100.00
10/12/2021 12:35,68,74.50,100,65.60,94,58.60,71,54.80,333,63.10,4,100.00
10/12/2021 12:40,92,75.10,133,65.50,110,61.30,88,57.20,423,64.80,4,100.00
10/12/2021 12:45,75,74.30,128,65.20,105,58.80,61,54.20,369,63.40,4,100.00
10/12/2021 12:50,76,74.90,117,65.20,94,59.00,73,52.00,360,63.00,4,100.00
10/12/2021 12:55,82,75.60,105,65.60,100,61.60,64,54.90,351,64.80,4,100.00
10/12/2021 13:00,81,75.20,112,65.70,107,62.00,73,53.50,373,64.30,4,100.00
10/12/2021 13:05,91,74.60,120,66.30,107,63.30,76,54.30,394,65.10,4,100.00
10/12/2021 13:10,88,74.30,129,65.60,106,61.10,67,54.70,390,64.50,4,100.00
10/12/2021 13:15,90,74.50,125,65.40,113,57.80,68,54.60,396,63.40,4,100.00
10/12/2021 13:20,92,75.00,121,65.90,105,58.80,70,55.20,388,64.20,4,100.00
10/12/2021 13:25,82,75.00,116,65.20,90,59.90,54,55.80,342,64.70,4,100.00
10/12/2021 13:30,87,73.70,111,64.60,102,59.20,52,55.50,352,63.90,4,100.00
10/12/2021 13:35,101,73.50,127,64.70,101,60.10,77,52.60,406,63.50,4,100.00
10/12/2021 13:40,114,73.30,138,64.00,111,61.10,79,52.90,442,63.70,4,100.00
10/12/2021 13:45,102,73.50,129,64.60,104,61.90,71,55.60,406,64.60,4,100.00
10/12/2021 13:50,112,73.90,133,65.20,118,61.00,72,54.00,435,64.40,4,100.00
10/12/2021 13:55,98,73.40,114,66.00,108,62.20,63,55.20,383,65.00,4,100.00
10/12/2021 14:00,101,75.40,128,66.10,111,60.90,78,53.20,418,64.60,4,100.00
10/12/2021 14:05,119,73.80,124,65.90,108,59.80,79,54.40,430,64.40,4,100.00
10/12/2021 14:10,120,74.60,120,65.30,109,61.60,72,54.00,421,65.10,4,100.00
10/12/2021 14:15,135,73.70,136,62.50,111,60.80,70,55.70,452,64.40,4,100.00
10/12/2021 14:20,115,73.80,127,61.60,117,60.10,95,54.50,454,62.80,4,100.00
10/12/2021 14:25,121,74.50,124,63.40,105,61.80,63,54.70,413,64.90,4,100.00
10/12/2021 14:30,113,75.00,123,63.70,109,63.10,75,55.50,420,65.10,4,100.00
10/12/2021 14:35,138,74.30,138,65.20,112,62.60,80,57.70,468,66.00,4,100.00
10/12/2021 14:40,121,74.80,128,66.00,105,63.20,73,61.90,427,67.10,4,100.00
10/12/2021 14:45,125,74.10,142,63.80,141,60.90,99,56.10,507,64.00,4,100.00
10/12/2021 14:50,113,74.60,126,64.70,108,61.30,82,56.10,429,64.80,4,100.00
10/12/2021 14:55,136,73.30,152,63.50,126,60.50,92,58.20,506,64.40,4,100.00
10/12/2021 15:00,68,75.90,126,64.30,109,62.40,66,61.20,369,65.30,4,100.00
10/12/2021 15:05,74,77.40,141,63.50,120,61.30,77,60.90,412,64.90,4,100.00
10/12/2021 15:10,100,76.50,165,63.60,138,62.20,94,59.30,497,65.00,4,100.00
10/12/2021 15:15,81,76.00,166,63.30,109,60.20,87,56.80,443,63.60,4,100.00
10/12/2021 15:20,102,75.30,156,62.50,120,60.80,85,58.30,463,64.10,4,100.00
10/12/2021 15:25,81,75.10,168,62.20,128,60.30,88,56.70,465,62.90,4,100.00
10/12/2021 15:30,69,76.40,155,62.70,116,62.10,77,55.70,417,63.50,4,100.00
10/12/2021 15:35,77,74.80,123,61.90,101,60.20,83,59.40,384,63.50,4,100.00
10/12/2021 15:40,65,75.80,147,62.80,116,61.70,87,59.00,415,63.70,4,100.00
10/12/2021 15:45,88,76.50,172,62.00,126,61.70,103,56.60,489,63.40,4,100.00
10/12/2021 15:50,126,73.60,164,61.00,117,60.60,93,58.00,500,63.50,4,100.00
10/12/2021 15:55,105,74.00,158,59.40,128,59.50,90,57.40,481,62.20,4,100.00
10/12/2021 16:00,73,75.50,138,60.40,122,61.50,75,58.10,408,63.00,4,100.00
10/12/2021 16:05,65,77.30,164,60.60,130,62.80,85,57.70,444,63.10,4,100.00
10/12/2021 16:10,103,56.40,104,38.50,87,38.70,79,37.70,373,43.30,4,100.00
10/12/2021 16:15,96,38.20,81,24.00,74,23.90,65,23.60,316,28.20,4,100.00
10/12/2021 16:20,89,27.90,52,14.20,38,13.60,36,13.70,215,19.70,4,100.00
10/12/2021 16:25,89,22.90,68,11.00,56,9.40,56,11.00,269,14.60,4,100.00
10/12/2021 16:30,114,24.30,94,11.80,93,11.80,81,13.00,382,15.80,4,100.00
10/12/2021 16:35,107,21.70,90,11.80,79,12.20,87,13.90,363,15.30,4,100.00
10/12/2021 16:40,108,23.00,100,12.60,94,13.20,85,15.00,387,16.20,4,100.00
10/12/2021 16:45,112,27.20,90,12.40,83,11.80,78,13.00,363,17.00,4,100.00
10/12/2021 16:50,112,29.20,91,11.40,93,13.20,84,14.60,380,17.80,4,100.00
10/12/2021 16:55,118,28.00,96,11.80,87,12.90,84,14.20,385,17.50,4,100.00
10/12/2021 17:00,114,27.80,102,12.20,84,11.80,75,12.90,375,17.00,4,100.00
10/12/2021 17:05,106,26.40,96,11.70,76,10.90,71,10.90,349,15.80,4,100.00
10/12/2021 17:10,108,26.10,92,11.30,80,10.10,77,11.10,357,15.50,4,100.00
10/12/2021 17:15,107,27.70,95,11.90,88,11.30,86,12.20,376,16.30,4,100.00
10/12/2021 17:20,121,27.20,104,16.10,100,14.80,97,15.30,422,18.80,4,100.00
10/12/2021 17:25,119,30.90,127,20.80,117,20.20,102,18.80,465,22.80,4,100.00
10/12/2021 17:30,117,33.50,112,20.70,116,21.80,100,20.50,445,24.30,4,100.00
10/12/2021 17:35,125,33.70,117,22.50,114,21.60,107,23.00,463,25.40,4,100.00
10/12/2021 17:40,113,33.20,101,19.50,92,18.40,95,20.10,401,23.30,4,100.00
10/12/2021 17:45,118,34.30,119,19.10,104,17.50,97,21.20,438,23.30,4,100.00
10/12/2021 17:50,126,33.50,121,21.50,115,21.30,102,23.70,464,25.20,4,100.00
10/12/2021 17:55,100,41.90,120,19.90,107,20.30,108,23.80,435,26.00,4,100.00
10/12/2021 18:00,88,48.20,118,27.00,97,26.30,91,30.80,394,32.40,4,100.00
10/12/2021 18:05,59,59.70,119,46.60,103,46.50,84,46.40,365,48.60,4,100.00
10/12/2021 18:10,55,68.10,136,55.40,115,55.20,76,54.40,382,57.00,4,100.00
10/12/2021 18:15,69,71.90,145,60.90,110,60.20,70,58.40,394,62.20,4,100.00
10/12/2021 18:20,71,74.50,172,62.20,124,60.70,93,60.00,460,63.20,4,100.00
10/12/2021 18:25,67,70.90,150,63.20,122,62.70,87,60.50,426,63.70,4,100.00
10/12/2021 18:30,64,73.40,137,62.60,112,63.70,82,60.10,395,64.10,4,100.00
10/12/2021 18:35,68,74.10,136,62.80,118,64.10,76,59.80,398,64.50,4,100.00
10/12/2021 18:40,71,76.40,134,63.80,112,63.80,84,60.60,401,65.40,4,100.00
10/12/2021 18:45,62,77.50,120,63.10,116,62.60,75,58.90,373,64.50,4,100.00
10/12/2021 18:50,70,76.30,132,63.00,115,61.30,70,61.00,387,64.50,4,100.00
10/12/2021 18:55,66,74.90,128,63.60,106,63.20,69,60.40,369,64.90,4,100.00
10/12/2021 19:00,79,74.40,113,64.70,94,64.50,70,62.30,356,66.30,4,100.00
10/12/2021 19:05,101,73.50,113,64.20,95,66.20,81,62.90,390,66.80,4,100.00
10/12/2021 19:10,110,72.00,128,62.70,102,62.40,71,60.40,411,64.70,4,100.00
10/12/2021 19:15,90,71.60,107,63.10,108,64.00,73,61.10,378,65.00,4,100.00
10/12/2021 19:20,80,72.40,112,62.90,103,63.00,65,61.10,360,64.70,4,100.00
10/12/2021 19:25,79,73.30,97,63.60,82,62.10,53,63.10,311,65.60,4,100.00
10/12/2021 19:30,89,73.20,115,64.10,86,62.90,55,61.10,345,65.70,4,100.00
10/12/2021 19:35,75,72.10,101,61.70,82,60.80,26,61.00,284,64.10,4,100.00
10/12/2021 19:40,60,73.20,90,63.10,74,61.40,51,59.80,275,64.20,4,100.00
10/12/2021 19:45,63,74.50,88,64.10,100,65.20,50,57.80,301,65.60,4,100.00
10/12/2021 19:50,39,74.30,94,63.40,86,65.80,54,59.30,273,64.90,4,100.00
10/12/2021 19:55,5,38.50,91,55.70,104,60.50,70,57.30,270,57.60,4,100.00
10/12/2021 20:00,9,56.30,74,57.70,103,59.60,64,58.40,250,58.60,4,100.00
10/12/2021 20:05,29,65.20,81,62.80,76,62.70,44,55.90,230,61.70,4,100.00
10/12/2021 20:10,31,69.40,93,63.80,80,63.30,54,59.10,258,63.30,4,100.00
10/12/2021 20:15,22,71.60,90,60.30,83,62.00,59,56.40,254,60.90,4,100.00
10/12/2021 20:20,12,73.10,73,60.40,79,59.70,47,57.60,211,60.20,4,100.00
10/12/2021 20:25,22,73.60,80,61.80,86,58.50,50,56.80,238,60.60,4,100.00
10/12/2021 20:30,14,74.00,90,63.90,84,62.00,42,58.90,230,62.90,4,100.00
10/12/2021 20:35,10,74.50,81,67.00,47,62.40,39,59.10,177,64.50,4,100.00
10/12/2021 20:40,21,74.60,74,68.60,75,64.50,42,61.60,212,66.40,4,100.00
10/12/2021 20:45,25,74.60,83,69.90,66,65.40,50,62.20,224,67.40,4,100.00
10/12/2021 20:50,22,74.40,70,68.70,81,65.70,52,62.10,225,66.70,4,100.00
10/12/2021 20:55,15,74.80,62,70.60,63,65.70,42,63.00,182,67.50,4,100.00
10/12/2021 21:00,11,74.70,65,68.20,61,63.00,37,62.60,174,65.60,4,100.00
10/12/2021 21:05,17,74.80,63,68.50,66,62.90,26,61.50,172,65.90,4,100.00
10/12/2021 21:10,9,74.90,61,69.70,65,64.80,33,62.20,168,66.60,4,100.00
10/12/2021 21:15,15,74.90,76,69.60,75,65.50,40,57.30,206,66.10,4,100.00
10/12/2021 21:20,13,74.70,67,69.10,73,66.20,42,60.20,195,66.50,4,100.00
10/12/2021 21:25,24,74.60,79,69.30,64,65.10,37,61.00,204,67.10,4,100.00
10/12/2021 21:30,10,74.70,67,70.60,61,67.20,48,59.40,186,66.80,4,100.00
10/12/2021 21:35,22,74.70,65,69.50,62,65.10,34,61.30,183,67.10,4,100.00
10/12/2021 21:40,15,74.80,59,70.20,55,66.90,33,62.80,162,68.00,4,100.00
10/12/2021 21:45,11,74.70,65,70.00,75,66.40,28,62.40,179,67.60,4,100.00
10/12/2021 21:50,14,74.50,64,69.40,60,63.80,28,62.80,166,66.70,4,100.00
10/12/2021 21:55,16,74.70,60,70.10,59,66.30,31,63.40,166,67.90,4,100.00
10/12/2021 22:00,8,74.80,79,69.20,64,66.30,25,60.00,176,67.10,4,100.00
10/12/2021 22:05,15,74.90,68,70.40,61,65.90,29,60.90,173,67.60,4,100.00
10/12/2021 22:10,5,74.80,51,71.00,49,66.10,25,60.60,130,67.30,4,100.00
10/12/2021 22:15,18,74.70,66,70.20,54,66.60,28,62.50,166,68.20,4,100.00
10/12/2021 22:20,12,74.90,48,70.30,46,65.40,19,62.90,125,67.80,4,100.00
10/12/2021 22:25,12,74.90,48,70.30,46,67.00,31,63.30,137,68.00,4,100.00
10/12/2021 22:30,5,74.90,40,70.30,47,68.00,21,60.70,113,67.80,4,100.00
10/12/2021 22:35,12,74.90,67,69.70,54,68.30,30,61.50,163,68.10,4,100.00
10/12/2021 22:40,11,74.80,62,69.40,57,66.60,30,61.90,160,67.40,4,100.00
10/12/2021 22:45,7,74.80,45,70.30,45,67.70,19,62.60,116,68.30,4,100.00
10/12/2021 22:50,6,74.90,47,70.40,49,67.40,21,62.20,123,68.00,4,100.00
10/12/2021 22:55,6,74.90,38,69.60,49,67.10,27,62.80,120,67.30,4,100.00
10/12/2021 23:00,8,75.00,40,70.20,42,67.70,17,63.10,107,68.40,4,100.00
10/12/2021 23:05,2,74.80,38,70.50,35,67.70,20,62.70,95,67.90,4,100.00
10/12/2021 23:10,9,74.90,42,71.00,29,66.80,14,62.80,94,68.90,4,100.00
10/12/2021 23:15,7,74.80,33,70.90,31,67.50,20,63.30,91,68.40,4,100.00
10/12/2021 23:20,3,74.80,33,70.50,44,67.70,19,63.10,99,68.00,4,100.00
10/12/2021 23:25,6,74.80,47,70.50,38,67.80,24,63.30,115,68.30,4,100.00
10/12/2021 23:30,3,74.90,32,70.20,27,67.40,12,62.60,74,68.10,4,100.00
10/12/2021 23:35,4,75.00,38,70.20,42,67.20,17,62.50,101,67.80,4,100.00
10/12/2021 23:40,6,74.80,31,70.60,31,67.80,19,63.00,87,68.20,4,100.00
10/12/2021 23:45,9,74.80,40,70.70,37,65.60,16,62.40,102,67.90,4,100.00
10/12/2021 23:50,3,74.80,29,70.90,31,67.00,10,62.80,73,68.30,4,100.00
10/12/2021 23:55,3,74.70,16,71.20,21,67.50,11,62.90,51,68.10,4,100.00
10/13/2021 0:00,3,74.80,27,71.00,31,67.40,10,62.80,71,68.40,4,100.00
10/13/2021 0:05,3,74.60,22,71.00,25,67.30,9,62.60,59,68.30,4,100.00
