5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Lane 4 Flow (Veh/5 Minutes),Lane 4 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
9/28/2021 1:25,4,70.80,25,67.10,23,63.90,25,61.70,77,64.60,4,0.00
9/28/2021 1:30,1,71.00,18,67.10,19,63.90,22,61.70,60,64.20,4,0.00
9/28/2021 1:35,0,70.90,16,67.10,17,63.90,20,60.50,53,63.60,4,0.00
9/28/2021 1:40,11,70.40,34,66.70,31,63.80,16,60.00,92,65.00,4,0.00
9/28/2021 1:45,4,69.20,15,65.40,18,62.60,7,58.80,44,63.60,4,0.00
9/28/2021 1:50,10,69.50,21,65.60,22,62.60,16,58.70,69,63.60,4,0.00
9/28/2021 1:55,4,70.00,17,66.10,19,63.00,8,59.20,48,64.00,4,0.00
9/28/2021 2:00,3,70.00,15,66.20,18,63.20,12,59.40,48,63.60,4,0.00
9/28/2021 2:05,3,70.40,12,66.70,15,63.60,17,61.70,47,64.10,4,0.00
9/28/2021 2:10,3,70.50,7,66.80,11,63.70,16,61.70,37,64.00,4,0.00
9/28/2021 2:15,6,70.50,10,66.80,14,63.70,4,59.80,34,65.40,4,0.00
9/28/2021 2:20,8,69.60,24,65.80,15,62.80,12,59.00,59,64.20,4,0.00
9/28/2021 2:25,9,69.50,9,65.70,13,62.70,11,58.90,42,63.80,4,0.00
9/28/2021 2:30,9,69.90,9,66.10,13,63.10,11,59.30,42,64.20,4,0.00
9/28/2021 2:35,9,70.10,10,66.40,14,63.30,11,59.50,44,64.40,4,0.00
9/28/2021 2:40,9,70.10,13,66.40,16,63.30,12,59.50,50,64.40,4,0.00
9/28/2021 2:45,8,69.30,11,65.50,14,62.50,11,58.70,44,63.50,4,0.00
9/28/2021 2:50,5,69.80,7,66.00,11,63.00,9,59.20,32,63.70,4,0.00
9/28/2021 2:55,6,69.50,9,65.70,13,62.70,10,58.90,38,63.50,4,0.00
9/28/2021 3:00,2,70.30,4,66.60,9,63.50,14,61.70,29,63.50,4,0.00
9/28/2021 3:05,5,70.80,6,67.10,10,64.00,9,60.10,30,64.60,4,0.00
9/28/2021 3:10,6,70.90,7,67.00,9,63.90,9,59.90,31,64.80,4,0.00
9/28/2021 3:15,3,69.50,20,65.70,12,62.70,16,61.70,51,64.00,4,0.00
9/28/2021 3:20,3,70.20,8,66.50,12,63.40,16,61.70,39,63.90,4,0.00
9/28/2021 3:25,3,70.70,7,67.00,11,63.90,15,61.70,36,64.10,4,0.00
9/28/2021 3:30,6,70.80,7,66.90,11,63.80,10,59.90,34,64.50,4,0.00
9/28/2021 3:35,3,69.70,14,65.90,17,62.90,12,59.10,46,63.30,4,0.00
9/28/2021 3:40,7,70.50,11,66.80,14,63.70,5,59.80,37,65.40,4,0.00
9/28/2021 3:45,8,71.00,12,67.20,15,64.00,5,60.10,40,65.90,4,0.00
9/28/2021 3:50,5,71.10,11,67.20,14,64.00,5,60.10,35,65.50,4,0.00
9/28/2021 3:55,4,71.00,14,67.10,17,63.90,6,60.00,41,65.10,4,0.00
9/28/2021 4:00,8,70.50,20,66.80,22,63.70,10,59.80,60,65.00,4,0.00
9/28/2021 4:05,10,70.70,10,67.00,12,63.90,2,60.00,34,66.60,4,0.00
9/28/2021 4:10,5,69.50,14,65.70,17,62.70,6,58.90,42,64.00,4,0.00
9/28/2021 4:15,8,70.60,16,66.90,18,63.80,8,59.90,50,65.30,4,0.00
9/28/2021 4:20,6,71.00,15,67.30,18,64.20,7,60.30,46,65.50,4,0.00
9/28/2021 4:25,7,70.80,15,66.90,18,63.80,7,59.90,47,65.20,4,0.00
9/28/2021 4:30,13,69.40,17,65.70,19,62.80,8,59.00,57,64.60,4,0.00
9/28/2021 4:35,13,69.20,27,65.40,27,62.40,15,58.60,82,63.80,4,0.00
9/28/2021 4:40,20,71.00,35,67.30,34,64.20,20,60.30,109,65.80,4,0.00
9/28/2021 4:45,24,71.90,36,67.90,35,64.80,21,60.80,116,66.50,4,0.00
9/28/2021 4:50,17,71.80,33,67.80,32,64.70,18,60.70,100,66.20,4,0.00
9/28/2021 4:55,18,71.00,30,67.10,30,63.90,16,60.00,94,65.60,4,0.00
9/28/2021 5:00,9,71.40,23,67.50,24,64.30,12,60.40,68,65.60,4,0.00
9/28/2021 5:05,19,71.20,34,67.30,33,64.10,19,60.20,105,65.70,4,0.00
9/28/2021 5:10,18,71.00,36,67.10,34,63.90,20,60.10,108,65.40,4,0.00
9/28/2021 5:15,26,72.40,40,68.40,38,65.20,23,61.20,127,67.00,4,0.00
9/28/2021 5:20,36,73.50,50,70.00,46,66.90,30,62.80,162,68.50,4,0.00
9/28/2021 5:25,36,72.80,50,69.20,46,66.30,30,62.20,162,67.90,4,0.00
9/28/2021 5:30,34,72.60,48,69.00,45,65.90,28,61.80,155,67.60,4,0.00
9/28/2021 5:35,57,75.70,72,72.10,64,68.80,43,64.50,236,70.70,4,0.00
9/28/2021 5:40,49,75.30,63,71.80,57,68.50,38,64.30,207,70.30,4,0.00
9/28/2021 5:45,50,73.30,65,69.70,58,66.50,39,62.40,212,68.30,4,0.00
9/28/2021 5:50,52,75.00,68,71.40,60,68.10,40,63.90,220,70.00,4,0.00
9/28/2021 5:55,48,73.00,62,69.40,56,66.50,37,62.40,203,68.20,4,0.00
9/28/2021 6:00,52,72.60,67,68.90,60,65.80,40,61.70,219,67.60,4,0.00
9/28/2021 6:05,64,71.20,79,67.50,70,64.40,48,60.50,261,66.30,4,0.00
9/28/2021 6:10,52,70.20,67,66.50,60,63.40,40,59.60,219,65.30,4,0.00
9/28/2021 6:15,60,67.80,75,64.00,66,61.10,45,57.40,246,62.90,4,0.00
9/28/2021 6:20,76,64.50,91,60.60,79,57.80,55,54.40,301,59.70,4,0.00
9/28/2021 6:25,79,69.60,94,65.80,82,62.80,57,59.00,312,64.70,4,0.00
9/28/2021 6:30,79,69.20,94,65.30,82,62.30,57,58.50,312,64.30,4,0.00
9/28/2021 6:35,81,68.80,97,64.90,84,61.90,59,58.20,321,63.90,4,0.00
9/28/2021 6:40,105,64.50,121,60.60,103,57.80,74,54.40,403,59.80,4,0.00
9/28/2021 6:45,97,63.50,113,59.50,97,56.80,69,53.50,376,58.70,4,0.00
9/28/2021 6:50,103,64.70,119,60.80,102,58.00,73,54.60,397,59.90,4,0.00
9/28/2021 6:55,74,65.50,89,61.60,78,58.80,54,55.30,295,60.70,4,0.00
9/28/2021 7:00,84,67.40,100,63.60,86,60.70,61,57.00,331,62.60,4,0.00
9/28/2021 7:05,76,67.30,91,63.30,79,60.40,55,56.80,301,62.40,4,0.00
9/28/2021 7:10,101,66.60,117,62.60,100,59.80,71,56.20,389,61.70,4,0.00
9/28/2021 7:15,119,67.40,135,63.40,115,60.50,83,56.90,452,62.50,4,0.00
9/28/2021 7:20,111,66.30,128,62.30,109,59.50,78,55.90,426,61.50,4,0.00
9/28/2021 7:25,123,67.30,139,63.50,118,60.60,86,56.90,466,62.50,4,0.00
9/28/2021 7:30,125,66.00,141,62.10,120,59.20,87,55.70,473,61.20,4,0.00
9/28/2021 7:35,143,64.70,160,60.80,135,58.00,99,54.60,537,60.00,4,0.00
9/28/2021 7:40,146,60.00,163,55.80,138,53.30,101,50.30,548,55.30,4,0.00
9/28/2021 7:45,130,59.70,146,55.70,124,53.20,90,50.20,490,55.10,4,0.00
9/28/2021 7:50,147,60.10,162,55.90,138,53.40,102,50.40,549,55.40,4,0.00
9/28/2021 7:55,141,61.70,157,57.70,133,55.10,97,51.90,528,57.00,4,0.00
9/28/2021 8:00,129,62.60,145,58.60,123,56.00,90,52.70,487,57.90,4,0.00
9/28/2021 8:05,123,65.60,138,61.60,119,58.80,86,55.30,466,60.80,4,0.00
9/28/2021 8:10,107,64.10,123,60.20,105,57.40,75,54.10,410,59.40,4,0.00
9/28/2021 8:15,130,64.50,146,60.60,124,57.80,90,54.40,490,59.80,4,0.00
9/28/2021 8:20,126,64.10,142,60.20,121,57.40,88,54.10,477,59.40,4,0.00
9/28/2021 8:25,114,64.90,130,61.00,111,58.20,80,54.70,435,60.10,4,0.00
9/28/2021 8:30,131,63.80,147,59.80,125,57.10,91,53.70,494,59.10,4,0.00
9/28/2021 8:35,128,63.30,144,59.30,122,56.60,89,53.30,483,58.50,4,0.00
9/28/2021 8:40,123,61.10,139,57.00,118,54.50,86,51.30,466,56.40,4,0.00
9/28/2021 8:45,133,62.60,149,58.60,126,56.00,92,52.70,500,57.90,4,0.00
9/28/2021 8:50,120,62.20,136,58.20,116,55.60,84,52.30,456,57.50,4,0.00
9/28/2021 8:55,126,60.60,142,56.50,121,53.90,88,50.80,477,55.90,4,0.00
9/28/2021 9:00,142,58.30,157,54.10,134,51.70,99,48.80,532,53.60,4,0.00
9/28/2021 9:05,98,62.70,114,58.70,98,56.10,70,52.80,380,58.00,4,0.00
9/28/2021 9:10,107,60.00,122,55.80,105,53.30,75,50.30,409,55.20,4,0.00
9/28/2021 9:15,112,62.90,129,58.80,110,56.20,79,52.90,430,58.10,4,0.00
9/28/2021 9:20,111,64.30,126,60.30,108,57.60,78,54.20,423,59.60,4,0.00
9/28/2021 9:25,89,61.80,105,57.80,90,55.20,64,52.00,348,57.10,4,0.00
9/28/2021 9:30,106,62.90,122,58.80,104,56.20,75,52.90,407,58.10,4,0.00
9/28/2021 9:35,109,64.40,125,60.40,106,57.70,76,54.30,416,59.70,4,0.00
9/28/2021 9:40,124,66.20,140,62.30,119,59.40,86,55.90,469,61.40,4,0.00
9/28/2021 9:45,110,62.90,126,58.80,107,56.20,77,52.90,420,58.10,4,0.00
9/28/2021 9:50,101,62.30,117,58.30,100,55.70,71,52.40,389,57.60,4,0.00
9/28/2021 9:55,88,64.40,104,60.40,90,57.70,63,54.30,345,59.60,4,0.00
9/28/2021 10:00,94,63.00,110,58.90,94,56.30,67,53.00,365,58.20,4,0.00
9/28/2021 10:05,91,60.80,107,56.70,92,54.10,65,51.00,355,56.00,4,0.00
9/28/2021 10:10,90,60.40,106,56.30,91,53.70,65,50.60,352,55.60,4,0.00
9/28/2021 10:15,79,60.00,94,55.80,82,53.30,57,50.30,312,55.20,4,0.00
9/28/2021 10:20,98,63.40,114,59.40,98,56.70,70,53.40,380,58.60,4,0.00
9/28/2021 10:25,93,64.00,109,60.00,94,57.30,66,53.90,362,59.20,4,0.00
9/28/2021 10:30,90,63.60,106,59.60,91,56.90,65,53.60,352,58.80,4,0.00
9/28/2021 10:35,87,60.10,103,55.90,89,53.40,63,50.40,342,55.30,4,0.00
9/28/2021 10:40,78,60.10,94,55.90,81,53.40,57,50.40,310,55.30,4,0.00
9/28/2021 10:45,95,58.60,111,54.40,95,52.00,68,49.00,369,53.90,4,0.00
9/28/2021 10:50,96,60.30,112,56.20,96,53.60,68,50.60,372,55.50,4,0.00
9/28/2021 10:55,78,62.70,94,58.70,81,56.00,57,52.70,310,57.90,4,0.00
9/28/2021 11:00,97,61.10,113,57.00,97,54.50,69,51.30,376,56.40,4,0.00
9/28/2021 11:05,89,61.00,105,56.90,90,54.30,64,51.20,348,56.20,4,0.00
9/28/2021 11:10,104,59.10,120,55.00,102,52.50,73,49.50,399,54.40,4,0.00
9/28/2021 11:15,85,61.30,101,57.20,87,54.70,61,51.50,334,56.50,4,0.00
9/28/2021 11:20,92,61.60,108,57.50,93,55.00,66,51.80,359,56.90,4,0.00
9/28/2021 11:25,98,61.40,114,57.30,98,54.80,70,51.60,380,56.70,4,0.00
9/28/2021 11:30,75,65.90,90,61.90,78,59.10,55,55.60,298,61.00,4,0.00
9/28/2021 11:35,89,62.50,105,58.50,90,55.90,64,52.60,348,57.80,4,0.00
9/28/2021 11:40,107,64.20,120,60.20,104,57.50,75,54.10,406,59.40,4,0.00
9/28/2021 11:45,101,65.60,116,61.70,100,58.90,72,55.40,389,60.90,4,0.00
9/28/2021 11:50,105,63.00,121,58.90,103,56.30,74,53.00,403,58.20,4,0.00
9/28/2021 11:55,86,60.20,102,56.00,88,53.50,62,50.50,338,55.40,4,0.00
9/28/2021 12:00,88,58.00,104,53.80,90,51.30,63,48.30,345,53.20,4,0.00
9/28/2021 12:05,86,61.60,102,57.50,88,54.80,62,51.60,338,56.80,4,0.00
9/28/2021 12:10,88,63.00,103,59.00,89,56.30,63,53.00,343,58.20,4,0.00
9/28/2021 12:15,90,61.50,105,57.40,91,54.90,65,51.70,351,56.70,4,0.00
9/28/2021 12:20,94,64.00,110,60.10,94,57.30,67,54.00,365,59.30,4,0.00
9/28/2021 12:25,85,64.00,101,60.00,87,57.30,61,53.90,334,59.20,4,0.00
9/28/2021 12:30,92,64.50,108,60.60,93,57.90,66,54.40,359,59.80,4,0.00
9/28/2021 12:35,101,63.60,117,59.60,100,56.90,71,53.60,389,58.80,4,0.00
9/28/2021 12:40,96,62.60,112,58.60,96,56.00,68,52.70,372,57.90,4,0.00
9/28/2021 12:45,86,64.60,102,60.70,88,57.90,62,54.50,338,59.80,4,0.00
9/28/2021 12:50,102,65.40,118,61.50,101,58.70,72,55.20,393,60.70,4,0.00
9/28/2021 12:55,83,64.60,99,60.70,86,57.90,60,54.50,328,59.80,4,0.00
9/28/2021 13:00,91,63.50,107,59.50,92,56.80,65,53.50,355,58.70,4,0.00
9/28/2021 13:05,85,62.40,101,58.40,87,55.80,61,52.50,334,57.70,4,0.00
9/28/2021 13:10,103,63.70,118,59.70,102,57.00,73,53.60,396,58.90,4,0.00
9/28/2021 13:15,94,65.20,110,61.30,94,58.50,67,55.10,365,60.50,4,0.00
9/28/2021 13:20,96,65.10,112,61.20,96,58.40,68,54.90,372,60.30,4,0.00
9/28/2021 13:25,93,64.40,109,60.50,94,57.70,66,54.30,362,59.60,4,0.00
9/28/2021 13:30,90,63.60,105,59.60,91,56.90,65,53.60,351,58.80,4,0.00
9/28/2021 13:35,85,63.90,101,59.90,87,57.20,61,53.80,334,59.10,4,0.00
9/28/2021 13:40,86,63.80,102,59.80,88,57.10,62,53.70,338,59.00,4,0.00
9/28/2021 13:45,98,65.00,114,61.10,98,58.30,70,54.90,380,60.20,4,0.00
9/28/2021 13:50,89,66.50,105,62.50,90,59.70,64,56.10,348,61.60,4,0.00
9/28/2021 13:55,93,66.90,109,63.00,94,60.20,66,56.60,362,62.10,4,0.00
9/28/2021 14:00,106,64.00,122,60.00,104,57.30,75,53.90,407,59.20,4,0.00
9/28/2021 14:05,106,66.40,122,62.50,104,59.60,75,56.10,407,61.60,4,0.00
9/28/2021 14:10,99,64.70,115,60.70,98,58.00,70,54.50,382,59.90,4,0.00
9/28/2021 14:15,88,64.70,104,60.80,90,58.00,63,54.60,345,59.90,4,0.00
9/28/2021 14:20,100,64.40,116,60.40,99,57.70,71,54.30,386,59.60,4,0.00
9/28/2021 14:25,113,69.00,128,65.20,110,62.20,80,58.40,431,64.20,4,0.00
9/28/2021 14:30,100,68.60,146,65.10,129,61.80,105,57.60,480,63.30,4,0.00
9/28/2021 14:35,103,68.60,149,65.10,132,61.80,108,57.60,492,63.30,4,0.00
9/28/2021 14:40,106,68.50,154,65.00,136,61.70,112,57.50,508,63.20,4,0.00
9/28/2021 14:45,105,68.50,153,65.00,135,61.70,111,57.50,504,63.20,4,0.00
9/28/2021 14:50,103,68.50,150,65.00,132,61.70,108,57.50,493,63.20,4,0.00
9/28/2021 14:55,100,68.60,145,65.10,128,61.80,105,57.60,478,63.30,4,0.00
9/28/2021 15:00,98,68.60,142,65.10,125,61.80,103,57.60,468,63.30,4,0.00
9/28/2021 15:05,112,62.80,126,58.90,109,56.20,79,53.00,426,58.20,4,0.00
9/28/2021 15:10,102,68.40,147,64.90,130,61.60,107,57.40,486,63.10,4,0.00
9/28/2021 15:15,103,68.40,150,64.90,132,61.60,108,57.40,493,63.10,4,0.00
9/28/2021 15:20,102,68.40,149,64.90,131,61.60,108,57.40,490,63.10,4,0.00
9/28/2021 15:25,102,68.50,148,65.00,131,61.70,107,57.50,488,63.20,4,0.00
9/28/2021 15:30,101,68.60,147,65.10,130,61.80,106,57.60,484,63.30,4,0.00
9/28/2021 15:35,103,68.60,150,65.10,132,61.80,108,57.60,493,63.30,4,0.00
9/28/2021 15:40,107,68.40,155,64.90,137,61.60,112,57.40,511,63.10,4,0.00
9/28/2021 15:45,107,68.30,156,64.80,137,61.50,113,57.30,513,63.00,4,0.00
9/28/2021 15:50,114,69.80,130,66.00,111,63.00,80,59.20,435,65.00,4,0.00
9/28/2021 15:55,117,66.80,133,63.00,114,60.20,82,56.60,446,62.10,4,0.00
9/28/2021 16:00,101,65.60,117,61.60,100,58.80,71,55.30,389,60.80,4,0.00
9/28/2021 16:05,116,65.60,132,61.60,113,58.80,81,55.30,442,60.80,4,0.00
9/28/2021 16:10,113,64.10,130,60.20,110,57.40,80,54.10,433,59.40,4,0.00
9/28/2021 16:15,117,64.10,133,60.20,114,57.40,82,54.10,446,59.40,4,0.00
9/28/2021 16:20,121,63.30,137,59.40,117,56.70,85,53.40,460,58.60,4,0.00
9/28/2021 16:25,123,63.60,139,59.70,118,57.00,86,53.60,466,58.90,4,0.00
9/28/2021 16:30,90,65.10,106,61.20,91,58.40,65,54.90,352,60.30,4,0.00
9/28/2021 16:35,116,63.40,132,59.50,113,56.80,81,53.50,442,58.70,4,0.00
9/28/2021 16:40,118,64.20,134,60.30,114,57.50,83,54.20,449,59.50,4,0.00
9/28/2021 16:45,123,66.10,139,62.20,118,59.40,86,55.90,466,61.40,4,0.00
9/28/2021 16:50,123,66.60,139,62.70,118,60.00,86,56.40,466,61.90,4,0.00
9/28/2021 16:55,111,66.40,128,62.50,109,59.70,78,56.20,426,61.70,4,0.00
9/28/2021 17:00,106,67.30,122,63.50,104,60.60,75,56.90,407,62.50,4,0.00
9/28/2021 17:05,123,67.90,139,64.10,118,61.20,86,57.50,466,63.10,4,0.00
9/28/2021 17:10,123,64.80,139,60.80,118,58.10,86,54.60,466,60.00,4,0.00
9/28/2021 17:15,113,62.90,130,58.90,110,56.20,80,52.90,433,58.10,4,0.00
9/28/2021 17:20,115,64.80,131,60.80,112,58.10,81,54.60,439,60.00,4,0.00
9/28/2021 17:25,114,66.30,130,62.40,111,59.60,80,56.10,435,61.60,4,0.00
9/28/2021 17:30,109,67.30,125,63.50,106,60.70,76,57.10,416,62.60,4,0.00
9/28/2021 17:35,100,65.70,116,61.80,99,59.00,71,55.50,386,60.90,4,0.00
9/28/2021 17:40,121,66.10,137,62.20,117,59.40,85,55.90,460,61.40,4,0.00
9/28/2021 17:45,111,66.90,127,63.10,108,60.30,78,56.70,424,62.20,4,0.00
9/28/2021 17:50,107,67.80,123,64.00,105,61.20,75,57.50,410,63.10,4,0.00
9/28/2021 17:55,87,68.40,103,64.60,89,61.70,63,58.00,342,63.60,4,0.00
9/28/2021 18:00,100,68.80,116,65.00,99,62.20,71,58.40,386,64.00,4,0.00
9/28/2021 18:05,112,69.00,129,65.20,110,62.40,79,58.60,430,64.30,4,0.00
9/28/2021 18:10,96,68.10,112,64.30,96,61.40,68,57.70,372,63.30,4,0.00
9/28/2021 18:15,110,68.70,126,65.00,107,62.00,77,58.30,420,64.00,4,0.00
9/28/2021 18:20,110,68.10,126,64.30,107,61.40,77,57.70,420,63.30,4,0.00
9/28/2021 18:25,95,68.10,111,64.30,95,61.40,68,57.70,369,63.30,4,0.00
9/28/2021 18:30,95,67.00,111,63.20,95,60.40,68,56.80,369,62.30,4,0.00
9/28/2021 18:35,98,68.80,114,65.00,98,62.20,70,58.40,380,64.00,4,0.00
9/28/2021 18:40,99,68.80,115,65.00,98,62.20,70,58.40,382,64.00,4,0.00
9/28/2021 18:45,99,69.80,115,66.00,98,63.00,70,59.20,382,65.00,4,0.00
9/28/2021 18:50,91,69.80,107,66.10,92,63.20,65,59.40,355,65.10,4,0.00
9/28/2021 18:55,87,70.60,103,66.90,89,64.10,63,60.20,342,65.90,4,0.00
9/28/2021 19:00,77,71.50,92,67.80,80,64.90,56,60.90,305,66.70,4,0.00
9/28/2021 19:05,74,71.00,89,67.40,78,64.50,54,60.50,295,66.30,4,0.00
9/28/2021 19:10,83,68.70,99,64.70,86,61.70,60,58.00,328,63.70,4,0.00
9/28/2021 19:15,83,69.50,99,65.80,86,62.90,60,59.10,328,64.70,4,0.00
9/28/2021 19:20,86,70.70,102,67.10,88,64.20,62,60.30,338,66.00,4,0.00
9/28/2021 19:25,76,70.40,91,66.70,79,63.80,55,60.00,301,65.70,4,0.00
9/28/2021 19:30,67,69.80,82,66.10,72,63.20,50,59.40,271,65.00,4,0.00
9/28/2021 19:35,76,69.80,91,66.10,79,63.20,55,59.40,301,65.00,4,0.00
9/28/2021 19:40,71,70.90,86,67.30,75,64.40,52,60.40,284,66.20,4,0.00
9/28/2021 19:45,73,68.20,88,64.20,77,61.30,53,57.60,291,63.20,4,0.00
9/28/2021 19:50,72,69.30,87,65.50,76,62.70,53,58.90,288,64.50,4,0.00
9/28/2021 19:55,80,72.20,95,68.60,82,65.60,58,61.60,315,67.40,4,0.00
9/28/2021 20:00,52,71.60,67,68.00,60,64.80,40,60.90,219,66.70,4,0.00
9/28/2021 20:05,63,69.60,78,65.90,69,63.00,47,59.20,257,64.80,4,0.00
9/28/2021 20:10,67,70.70,82,67.10,72,64.20,50,60.30,271,65.90,4,0.00
9/28/2021 20:15,57,70.00,72,66.30,64,63.40,43,59.60,236,65.20,4,0.00
9/28/2021 20:20,62,71.40,77,67.50,68,64.30,46,60.40,253,66.30,4,0.00
9/28/2021 20:25,56,70.90,71,67.20,63,64.00,43,60.10,233,65.90,4,0.00
9/28/2021 20:30,49,70.00,63,66.30,57,63.40,38,59.60,207,65.20,4,0.00
9/28/2021 20:35,45,69.90,59,66.20,54,63.30,35,59.50,193,65.00,4,0.00
9/28/2021 20:40,63,68.80,78,65.00,69,62.20,47,58.40,257,64.00,4,0.00
9/28/2021 20:45,51,69.00,66,65.10,59,62.10,40,58.30,216,64.00,4,0.00
9/28/2021 20:50,51,68.70,66,64.70,59,61.70,40,58.00,216,63.60,4,0.00
9/28/2021 20:55,55,69.80,70,66.10,62,63.20,42,59.40,229,65.00,4,0.00
9/28/2021 21:00,54,70.40,69,66.70,62,63.60,41,59.80,226,65.50,4,0.00
9/28/2021 21:05,42,70.60,56,66.80,51,63.70,33,59.80,182,65.50,4,0.00
9/28/2021 21:10,54,70.40,69,66.50,62,63.40,41,59.50,226,65.30,4,0.00
9/28/2021 21:15,45,72.10,59,68.10,54,65.00,35,61.00,193,66.90,4,0.00
9/28/2021 21:20,48,72.30,62,68.30,56,65.20,37,61.10,203,67.10,4,0.00
9/28/2021 21:25,45,72.00,59,68.30,54,65.10,35,61.20,193,67.00,4,0.00
9/28/2021 21:30,48,70.40,62,66.70,56,63.60,37,59.80,203,65.50,4,0.00
9/28/2021 21:35,54,70.50,69,66.80,62,63.70,41,59.80,226,65.60,4,0.00
9/28/2021 21:40,40,71.40,54,67.70,50,64.60,32,60.70,176,66.40,4,0.00
9/28/2021 21:45,44,72.20,58,68.50,53,65.30,35,61.40,190,67.20,4,0.00
9/28/2021 21:50,48,72.50,62,68.80,56,65.70,37,61.60,203,67.50,4,0.00
9/28/2021 21:55,50,70.70,65,67.00,58,63.90,39,60.10,212,65.80,4,0.00
9/28/2021 22:00,36,69.80,50,65.90,46,62.80,30,59.00,162,64.60,4,0.00
9/28/2021 22:05,53,69.50,68,65.80,61,62.90,41,59.10,223,64.60,4,0.00
9/28/2021 22:10,48,68.70,62,65.00,56,62.00,37,58.30,203,63.80,4,0.00
9/28/2021 22:15,31,68.90,47,65.10,42,62.10,26,58.30,146,63.80,4,0.00
9/28/2021 22:20,28,70.30,42,66.60,40,63.50,25,59.70,135,65.20,4,0.00
9/28/2021 22:25,27,70.50,41,66.80,39,63.70,24,59.80,131,65.40,4,0.00
9/28/2021 22:30,10,70.80,24,66.90,25,63.80,13,59.90,72,65.10,4,0.00
9/28/2021 22:35,27,70.40,41,66.50,39,63.40,24,59.50,131,65.10,4,0.00
9/28/2021 22:40,36,70.50,50,66.60,46,63.50,30,59.60,162,65.30,4,0.00
9/28/2021 22:45,34,70.10,48,66.40,45,63.30,28,59.50,155,65.00,4,0.00
9/28/2021 22:50,45,71.40,59,67.70,54,64.60,35,60.70,193,66.50,4,0.00
9/28/2021 22:55,49,68.40,63,64.40,57,61.40,38,57.70,207,63.30,4,0.00
9/28/2021 23:00,28,69.50,42,65.60,40,62.60,25,58.70,135,64.20,4,0.00
9/28/2021 23:05,31,68.40,45,64.50,42,61.60,26,57.90,144,63.30,4,0.00
9/28/2021 23:10,28,68.80,34,64.90,33,61.90,19,58.20,114,63.90,4,0.00
9/28/2021 23:15,23,69.90,37,66.00,36,62.90,21,59.10,117,64.60,4,0.00
9/28/2021 23:20,19,70.70,34,66.80,33,63.70,19,59.80,105,65.20,4,0.00
9/28/2021 23:25,15,70.70,29,66.80,29,63.70,16,59.80,89,65.20,4,0.00
9/28/2021 23:30,18,70.70,33,66.80,32,63.70,18,59.80,101,65.20,4,0.00
9/28/2021 23:35,27,71.60,32,67.80,31,64.70,18,60.70,108,66.70,4,0.00
9/28/2021 23:40,19,70.30,34,66.60,33,63.50,19,59.70,105,65.00,4,0.00
9/28/2021 23:45,27,71.10,41,67.40,39,64.30,24,60.40,131,66.00,4,0.00
9/28/2021 23:50,30,71.50,40,67.60,38,64.40,23,60.50,131,66.30,4,0.00
9/28/2021 23:55,21,71.20,32,67.30,31,64.10,18,60.20,102,65.90,4,0.00
9/29/2021 0:00,27,70.60,34,66.90,33,63.80,19,59.90,113,65.70,4,0.00
9/29/2021 0:05,13,70.10,21,66.40,22,63.30,11,59.50,67,65.00,4,0.00
