5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Lane 4 Flow (Veh/5 Minutes),Lane 4 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
10/5/2021 1:45,6,70.50,12,66.80,15,63.70,11,59.80,44,64.50,4,0.00
10/5/2021 1:50,3,70.60,15,66.90,18,63.80,7,59.90,43,64.70,4,0.00
10/5/2021 1:55,9,70.20,20,66.50,22,63.40,15,59.60,66,64.40,4,0.00
10/5/2021 2:00,7,70.70,13,66.90,16,63.80,6,59.90,42,65.30,4,0.00
10/5/2021 2:05,2,70.80,9,67.10,13,63.90,17,61.70,41,64.00,4,0.00
10/5/2021 2:10,3,70.90,17,67.00,19,63.90,21,61.70,60,64.30,4,0.00
10/5/2021 2:15,3,70.70,14,66.80,17,63.70,6,59.80,40,64.70,4,0.00
10/5/2021 2:20,3,70.70,6,66.80,9,63.70,8,59.80,26,64.00,4,0.00
10/5/2021 2:25,5,70.80,20,67.10,22,64.00,10,60.10,57,65.00,4,0.00
10/5/2021 2:30,4,70.20,10,66.50,14,63.40,10,59.60,38,63.90,4,0.00
10/5/2021 2:35,3,70.80,13,67.10,16,63.90,20,61.70,52,64.20,4,0.00
10/5/2021 2:40,2,70.70,8,67.00,12,63.90,16,61.60,38,64.00,4,0.00
10/5/2021 2:45,4,70.00,7,66.20,11,63.20,9,59.40,31,63.70,4,0.00
10/5/2021 2:50,7,70.30,8,66.60,10,63.50,1,59.70,26,66.10,4,0.00
10/5/2021 2:55,9,70.30,8,66.60,12,63.50,11,59.70,40,64.60,4,0.00
10/5/2021 3:00,2,69.50,10,65.70,14,62.70,18,61.50,44,63.20,4,0.00
10/5/2021 3:05,4,69.40,16,65.60,18,62.60,13,58.80,51,63.10,4,0.00
10/5/2021 3:10,4,69.50,11,65.70,14,62.70,10,58.90,39,63.30,4,0.00
10/5/2021 3:15,3,70.30,8,66.60,12,63.50,17,61.60,40,63.80,4,0.00
10/5/2021 3:20,4,70.10,12,66.40,15,63.30,11,59.50,42,63.80,4,0.00
10/5/2021 3:25,7,70.60,8,66.90,12,63.80,10,59.90,37,64.70,4,0.00
10/5/2021 3:30,4,70.40,18,66.70,20,63.60,13,59.80,55,64.20,4,0.00
10/5/2021 3:35,7,70.60,9,66.90,13,63.80,3,59.90,32,65.80,4,0.00
10/5/2021 3:40,3,70.80,14,67.10,17,63.90,12,60.00,46,64.30,4,0.00
10/5/2021 3:45,11,70.80,12,67.10,15,64.00,5,60.10,43,66.20,4,0.00
10/5/2021 3:50,9,70.80,9,66.90,13,63.80,11,59.90,42,64.90,4,0.00
10/5/2021 3:55,4,70.60,16,66.70,18,63.60,8,59.70,46,64.60,4,0.00
10/5/2021 4:00,7,70.80,13,66.90,16,63.80,6,59.90,42,65.30,4,0.00
10/5/2021 4:05,6,70.60,17,66.80,19,63.70,8,59.80,50,64.90,4,0.00
10/5/2021 4:10,8,69.90,19,66.10,21,63.10,10,59.30,58,64.40,4,0.00
10/5/2021 4:15,8,70.60,17,66.70,19,63.60,8,59.70,52,65.10,4,0.00
10/5/2021 4:20,9,70.70,15,66.80,18,63.70,7,59.80,49,65.40,4,0.00
10/5/2021 4:25,13,70.90,19,67.00,21,63.90,10,59.90,63,65.60,4,0.00
10/5/2021 4:30,13,70.50,21,66.60,22,63.50,11,59.60,67,65.20,4,0.00
10/5/2021 4:35,7,71.00,22,67.10,22,63.90,11,60.00,62,65.20,4,0.00
10/5/2021 4:40,20,70.40,35,66.70,34,63.80,20,60.00,109,65.30,4,0.00
10/5/2021 4:45,18,69.20,32,65.40,31,62.40,18,58.60,99,63.90,4,0.00
10/5/2021 4:50,14,71.00,28,67.30,28,64.20,15,60.30,85,65.70,4,0.00
10/5/2021 4:55,18,71.20,32,67.30,31,64.10,18,60.20,99,65.70,4,0.00
10/5/2021 5:00,8,71.40,22,67.50,23,64.30,11,60.40,64,65.60,4,0.00
10/5/2021 5:05,12,70.90,28,67.20,26,64.10,14,60.20,80,65.50,4,0.00
10/5/2021 5:10,19,70.60,34,66.70,33,63.60,19,59.70,105,65.10,4,0.00
10/5/2021 5:15,21,71.20,36,67.40,34,64.20,20,60.30,111,65.90,4,0.00
10/5/2021 5:20,28,71.50,44,67.70,40,64.80,25,60.80,137,66.40,4,0.00
10/5/2021 5:25,38,71.40,52,67.70,48,64.60,31,60.70,169,66.40,4,0.00
10/5/2021 5:30,41,71.70,55,68.10,50,64.90,33,61.00,179,66.70,4,0.00
10/5/2021 5:35,51,69.20,66,65.40,59,62.60,40,58.80,216,64.30,4,0.00
10/5/2021 5:40,55,71.40,70,67.50,62,64.40,42,60.40,229,66.30,4,0.00
10/5/2021 5:45,59,71.00,74,67.10,66,63.90,45,60.00,244,65.90,4,0.00
10/5/2021 5:50,52,72.40,67,68.70,60,65.60,40,61.50,219,67.40,4,0.00
10/5/2021 5:55,53,72.70,68,68.70,61,65.50,41,61.50,223,67.50,4,0.00
10/5/2021 6:00,56,70.80,71,67.10,63,64.00,43,60.10,233,65.90,4,0.00
10/5/2021 6:05,59,68.80,74,64.90,66,61.90,45,58.20,244,63.80,4,0.00
10/5/2021 6:10,68,70.20,83,66.30,73,63.20,50,59.30,274,65.20,4,0.00
10/5/2021 6:15,64,68.00,79,64.00,70,61.10,48,57.40,261,63.00,4,0.00
10/5/2021 6:20,82,67.80,98,63.80,85,60.90,60,57.20,325,62.80,4,0.00
10/5/2021 6:25,71,68.70,86,64.80,75,61.80,52,58.10,284,63.80,4,0.00
10/5/2021 6:30,77,69.70,92,65.80,80,62.70,56,58.90,305,64.70,4,0.00
10/5/2021 6:35,96,67.10,112,63.30,96,60.50,68,56.90,372,62.40,4,0.00
10/5/2021 6:40,99,66.00,115,62.10,98,59.30,70,55.80,382,61.20,4,0.00
10/5/2021 6:45,89,67.30,104,63.30,90,60.40,64,56.80,347,62.40,4,0.00
10/5/2021 6:50,95,66.10,111,62.20,95,59.40,68,55.90,369,61.30,4,0.00
10/5/2021 6:55,75,68.10,90,64.10,78,61.20,55,57.50,298,63.10,4,0.00
10/5/2021 7:00,93,63.60,109,59.60,94,56.90,66,53.60,362,58.80,4,0.00
10/5/2021 7:05,86,61.80,102,57.80,88,55.20,62,52.00,338,57.10,4,0.00
10/5/2021 7:10,113,64.10,130,60.10,110,57.40,80,54.00,433,59.30,4,0.00
10/5/2021 7:15,106,64.20,122,60.20,104,57.50,75,54.10,407,59.40,4,0.00
10/5/2021 7:20,110,63.60,125,59.60,108,56.90,78,53.60,421,58.80,4,0.00
10/5/2021 7:25,115,63.40,130,59.40,112,56.70,81,53.40,438,58.60,4,0.00
10/5/2021 7:30,129,60.90,144,56.80,123,54.20,90,51.10,486,56.20,4,0.00
10/5/2021 7:35,145,58.60,162,54.40,137,51.80,100,48.90,544,53.80,4,0.00
10/5/2021 7:40,136,59.00,152,54.90,129,52.40,94,49.40,511,54.40,4,0.00
10/5/2021 7:45,154,51.20,169,46.70,144,44.70,106,42.30,573,46.60,4,0.00
10/5/2021 7:50,143,49.70,160,45.20,135,43.20,99,41.00,537,45.10,4,0.00
10/5/2021 7:55,132,49.20,146,44.70,125,42.70,92,40.50,495,44.60,4,0.00
10/5/2021 8:00,133,48.30,149,43.70,126,41.80,92,39.70,500,43.70,4,0.00
10/5/2021 8:05,126,53.70,142,49.40,121,47.20,88,44.60,477,49.10,4,0.00
10/5/2021 8:10,121,56.50,137,52.30,117,50.00,85,47.20,460,51.90,4,0.00
10/5/2021 8:15,136,56.90,152,52.60,129,50.10,94,47.30,511,52.10,4,0.00
10/5/2021 8:20,135,58.00,150,53.80,128,51.30,94,48.30,507,53.30,4,0.00
10/5/2021 8:25,125,58.20,141,53.90,120,51.40,87,48.50,473,53.40,4,0.00
10/5/2021 8:30,135,59.30,151,55.20,128,52.70,93,49.70,507,54.70,4,0.00
10/5/2021 8:35,138,58.60,154,54.40,130,52.00,95,49.00,517,53.90,4,0.00
10/5/2021 8:40,122,57.80,137,53.60,118,51.20,85,48.30,462,53.10,4,0.00
10/5/2021 8:45,137,58.40,152,54.20,129,51.80,95,48.90,513,53.70,4,0.00
10/5/2021 8:50,135,58.90,151,54.80,128,52.30,93,49.30,507,54.30,4,0.00
10/5/2021 8:55,113,58.20,128,54.00,110,51.60,79,48.70,430,53.50,4,0.00
10/5/2021 9:00,112,58.30,129,54.10,110,51.70,79,48.80,430,53.60,4,0.00
10/5/2021 9:05,112,60.60,126,56.50,109,53.90,79,50.80,426,55.90,4,0.00
10/5/2021 9:10,128,58.50,137,54.30,117,51.90,85,49.00,467,53.90,4,0.00
10/5/2021 9:15,114,61.00,128,56.90,111,54.30,80,51.20,433,56.30,4,0.00
10/5/2021 9:20,110,61.40,126,57.30,107,54.80,77,51.60,420,56.70,4,0.00
10/5/2021 9:25,99,61.90,115,57.90,98,55.30,70,52.10,382,57.20,4,0.00
10/5/2021 9:30,93,64.00,109,60.00,94,57.30,66,53.90,362,59.20,4,0.00
10/5/2021 9:35,102,64.00,118,60.00,101,57.30,72,53.90,393,59.20,4,0.00
10/5/2021 9:40,114,60.20,130,56.00,111,53.50,80,50.50,435,55.50,4,0.00
10/5/2021 9:45,108,62.00,124,58.00,106,55.40,76,52.10,414,57.30,4,0.00
10/5/2021 9:50,110,63.90,126,59.90,107,57.20,77,53.80,420,59.10,4,0.00
10/5/2021 9:55,102,62.40,118,58.40,101,55.80,72,52.50,393,57.70,4,0.00
10/5/2021 10:00,93,60.50,109,56.40,94,53.80,66,50.70,362,55.70,4,0.00
10/5/2021 10:05,94,62.00,110,58.00,94,55.40,67,52.10,365,57.30,4,0.00
10/5/2021 10:10,96,60.20,112,56.00,96,53.50,68,50.50,372,55.40,4,0.00
10/5/2021 10:15,93,59.90,109,55.70,94,53.20,66,50.20,362,55.10,4,0.00
10/5/2021 10:20,80,60.70,96,56.60,83,54.00,58,50.90,317,55.90,4,0.00
10/5/2021 10:25,93,59.90,109,55.70,94,53.20,66,50.20,362,55.10,4,0.00
10/5/2021 10:30,79,62.90,94,58.80,82,56.20,57,52.90,312,58.10,4,0.00
10/5/2021 10:35,103,61.80,119,57.80,102,55.20,73,52.00,397,57.10,4,0.00
10/5/2021 10:40,89,61.50,104,57.40,90,54.90,64,51.70,347,56.80,4,0.00
10/5/2021 10:45,87,61.00,103,56.90,89,54.30,63,51.20,342,56.20,4,0.00
10/5/2021 10:50,91,61.70,107,57.70,92,55.10,65,51.90,355,57.00,4,0.00
10/5/2021 10:55,78,61.10,93,57.00,81,54.50,56,51.30,308,56.30,4,0.00
10/5/2021 11:00,102,60.00,118,55.80,101,53.30,72,50.30,393,55.20,4,0.00
10/5/2021 11:05,83,60.50,99,56.40,86,53.80,60,50.70,328,55.70,4,0.00
10/5/2021 11:10,97,60.80,109,56.70,94,54.10,67,51.00,367,56.10,4,0.00
10/5/2021 11:15,95,60.40,111,56.30,95,53.70,68,50.60,369,55.60,4,0.00
10/5/2021 11:20,81,61.20,97,57.10,84,54.60,59,51.40,321,56.40,4,0.00
10/5/2021 11:25,111,59.10,128,55.00,109,52.50,78,49.50,426,54.40,4,0.00
10/5/2021 11:30,99,58.70,115,54.50,98,52.10,70,49.10,382,54.00,4,0.00
10/5/2021 11:35,81,61.00,97,56.90,84,54.30,59,51.20,321,56.20,4,0.00
10/5/2021 11:40,89,62.40,105,58.40,90,55.80,64,52.50,348,57.70,4,0.00
10/5/2021 11:45,99,60.70,115,56.60,98,54.00,70,50.90,382,56.00,4,0.00
10/5/2021 11:50,96,60.60,112,56.50,96,53.90,68,50.80,372,55.80,4,0.00
10/5/2021 11:55,81,61.60,97,57.50,84,55.00,59,51.80,321,56.80,4,0.00
10/5/2021 12:00,86,60.10,102,55.90,88,53.40,62,50.40,338,55.30,4,0.00
10/5/2021 12:05,89,61.00,105,56.90,90,54.30,64,51.20,348,56.20,4,0.00
10/5/2021 12:10,80,59.00,95,54.90,82,52.40,58,49.40,315,54.30,4,0.00
10/5/2021 12:15,96,60.50,112,56.40,96,53.80,68,50.70,372,55.70,4,0.00
10/5/2021 12:20,92,62.70,108,58.70,93,56.10,66,52.80,359,58.00,4,0.00
10/5/2021 12:25,99,62.30,115,58.30,98,55.70,70,52.40,382,57.60,4,0.00
10/5/2021 12:30,83,60.70,99,56.60,86,54.00,60,50.90,328,55.90,4,0.00
10/5/2021 12:35,93,62.70,109,58.70,94,56.10,66,52.80,362,58.00,4,0.00
10/5/2021 12:40,91,62.60,107,58.60,92,56.00,65,52.70,355,57.90,4,0.00
10/5/2021 12:45,86,64.80,102,60.90,88,58.10,62,54.70,338,60.00,4,0.00
10/5/2021 12:50,85,63.30,101,59.30,87,56.60,61,53.30,334,58.50,4,0.00
10/5/2021 12:55,99,64.70,115,60.80,98,58.00,70,54.60,382,60.00,4,0.00
10/5/2021 13:00,109,64.10,119,60.10,102,57.40,74,54.00,404,59.40,4,0.00
10/5/2021 13:05,80,63.70,95,59.80,82,57.10,58,53.70,315,59.00,4,0.00
10/5/2021 13:10,81,63.30,96,59.30,83,56.60,58,53.30,318,58.50,4,0.00
10/5/2021 13:15,91,63.00,107,58.90,92,56.30,65,53.00,355,58.20,4,0.00
10/5/2021 13:20,94,63.50,110,59.50,94,56.80,67,53.50,365,58.70,4,0.00
10/5/2021 13:25,92,63.40,108,59.40,93,56.70,66,53.40,359,58.60,4,0.00
10/5/2021 13:30,101,65.20,117,61.30,100,58.50,71,55.10,389,60.50,4,0.00
10/5/2021 13:35,89,65.00,105,61.10,90,58.30,64,54.80,348,60.20,4,0.00
10/5/2021 13:40,98,60.60,114,56.50,98,53.90,70,50.80,380,55.80,4,0.00
10/5/2021 13:45,96,60.10,111,56.00,96,53.30,68,50.30,371,55.30,4,0.00
10/5/2021 13:50,74,60.50,89,56.40,78,53.80,54,50.70,295,55.70,4,0.00
10/5/2021 13:55,90,61.80,106,57.80,91,55.20,65,52.00,352,57.10,4,0.00
10/5/2021 14:00,99,63.90,115,59.90,98,57.20,70,53.80,382,59.10,4,0.00
10/5/2021 14:05,105,63.50,121,59.50,103,56.80,74,53.50,403,58.70,4,0.00
10/5/2021 14:10,96,60.90,112,56.80,96,54.20,68,51.10,372,56.20,4,0.00
10/5/2021 14:15,90,63.20,106,59.20,91,56.50,65,53.20,352,58.40,4,0.00
10/5/2021 14:20,108,62.60,124,58.60,106,56.00,76,52.70,414,57.90,4,0.00
10/5/2021 14:25,96,62.30,111,58.30,96,55.70,68,52.40,371,57.60,4,0.00
10/5/2021 14:30,92,62.90,108,58.80,93,56.20,66,52.90,359,58.10,4,0.00
10/5/2021 14:35,86,63.00,102,58.90,88,56.30,62,53.00,338,58.20,4,0.00
10/5/2021 14:40,111,61.00,128,56.90,109,54.30,78,51.20,426,56.30,4,0.00
10/5/2021 14:45,113,63.80,130,59.80,110,57.10,80,53.70,433,59.00,4,0.00
10/5/2021 14:50,91,63.50,107,59.50,92,56.80,65,53.50,355,58.70,4,0.00
10/5/2021 14:55,103,63.10,119,59.10,102,56.40,73,53.10,397,58.30,4,0.00
10/5/2021 15:00,105,62.20,121,58.10,103,55.40,74,52.20,403,57.40,4,0.00
10/5/2021 15:05,114,62.10,130,58.10,111,55.50,80,52.30,435,57.40,4,0.00
10/5/2021 15:10,112,61.70,129,57.70,110,55.10,79,51.90,430,57.00,4,0.00
10/5/2021 15:15,117,62.10,133,58.10,114,55.50,82,52.30,446,57.40,4,0.00
10/5/2021 15:20,113,61.30,130,57.20,110,54.70,80,51.50,433,56.60,4,0.00
10/5/2021 15:25,126,61.20,142,57.10,121,54.60,88,51.40,477,56.50,4,0.00
10/5/2021 15:30,107,62.40,123,58.40,105,55.80,75,52.50,410,57.70,4,0.00
10/5/2021 15:35,93,61.70,109,57.70,94,55.10,66,51.90,362,57.00,4,0.00
10/5/2021 15:40,111,62.00,128,57.90,109,55.20,78,52.00,426,57.20,4,0.00
10/5/2021 15:45,126,59.80,142,55.60,121,53.10,88,50.10,477,55.10,4,0.00
10/5/2021 15:50,109,59.30,125,55.10,106,52.50,76,49.50,416,54.50,4,0.00
10/5/2021 15:55,118,59.80,134,55.80,114,53.40,83,50.30,449,55.20,4,0.00
10/5/2021 16:00,122,61.90,138,57.90,118,55.30,85,52.10,463,57.20,4,0.00
10/5/2021 16:05,116,62.20,132,58.20,113,55.60,81,52.40,442,57.50,4,0.00
10/5/2021 16:10,119,63.10,135,59.20,115,56.50,83,53.20,452,58.50,4,0.00
10/5/2021 16:15,116,61.90,132,57.90,113,55.30,81,52.10,442,57.20,4,0.00
10/5/2021 16:20,130,62.90,146,58.80,124,56.20,90,52.90,490,58.10,4,0.00
10/5/2021 16:25,120,61.20,136,57.20,116,54.70,84,51.50,456,56.60,4,0.00
10/5/2021 16:30,119,61.80,135,57.70,115,55.00,83,51.80,452,57.00,4,0.00
10/5/2021 16:35,102,63.50,118,59.60,101,56.90,72,53.60,393,58.80,4,0.00
10/5/2021 16:40,132,62.10,146,58.10,125,55.50,92,52.30,495,57.40,4,0.00
10/5/2021 16:45,115,62.20,131,58.10,112,55.40,81,52.20,439,57.40,4,0.00
10/5/2021 16:50,102,62.10,118,58.10,101,55.50,72,52.30,393,57.40,4,0.00
10/5/2021 16:55,123,61.70,139,57.60,118,54.90,86,51.70,466,56.90,4,0.00
10/5/2021 17:00,102,61.60,118,57.50,101,54.80,72,51.60,393,56.80,4,0.00
10/5/2021 17:05,121,62.70,137,58.70,117,56.10,85,52.80,460,58.00,4,0.00
10/5/2021 17:10,135,61.60,151,57.50,128,54.80,93,51.60,507,56.80,4,0.00
10/5/2021 17:15,131,60.10,147,56.00,125,53.30,91,50.30,494,55.40,4,0.00
10/5/2021 17:20,133,60.90,149,56.80,126,54.20,92,51.10,500,56.20,4,0.00
10/5/2021 17:25,114,59.70,130,55.70,111,53.30,80,50.20,435,55.10,4,0.00
10/5/2021 17:30,130,63.00,146,58.90,124,56.30,90,53.00,490,58.20,4,0.00
10/5/2021 17:35,119,63.80,135,59.80,115,57.10,83,53.80,452,59.10,4,0.00
10/5/2021 17:40,106,64.40,122,60.50,104,57.80,75,54.30,407,59.70,4,0.00
10/5/2021 17:45,112,64.90,129,60.90,110,58.20,79,54.70,430,60.10,4,0.00
10/5/2021 17:50,106,64.60,122,60.70,104,57.90,75,54.50,407,59.90,4,0.00
10/5/2021 17:55,128,64.00,144,60.10,122,57.40,89,54.00,483,59.30,4,0.00
10/5/2021 18:00,96,65.70,112,61.70,96,58.90,68,55.40,372,60.90,4,0.00
10/5/2021 18:05,104,64.20,120,60.30,102,57.50,73,54.10,399,59.50,4,0.00
10/5/2021 18:10,106,64.00,122,60.10,104,57.30,75,54.00,407,59.30,4,0.00
10/5/2021 18:15,105,65.60,121,61.70,103,58.90,74,55.40,403,60.80,4,0.00
10/5/2021 18:20,90,66.50,106,62.60,91,59.90,65,56.30,352,61.70,4,0.00
10/5/2021 18:25,110,66.60,126,62.60,107,59.90,77,56.30,420,61.80,4,0.00
10/5/2021 18:30,100,66.10,116,62.10,99,59.30,71,55.80,386,61.30,4,0.00
10/5/2021 18:35,92,66.40,108,62.50,93,59.70,66,56.20,359,61.60,4,0.00
10/5/2021 18:40,99,66.90,115,62.90,98,60.00,70,56.40,382,62.00,4,0.00
10/5/2021 18:45,100,66.60,116,62.70,99,60.00,71,56.40,386,61.90,4,0.00
10/5/2021 18:50,87,66.60,103,62.60,89,59.80,63,56.20,342,61.70,4,0.00
10/5/2021 18:55,89,65.50,105,61.60,90,58.80,64,55.30,348,60.70,4,0.00
10/5/2021 19:00,86,64.70,102,60.70,88,58.00,62,54.50,338,59.90,4,0.00
10/5/2021 19:05,79,66.70,94,62.90,82,60.10,57,56.50,312,61.90,4,0.00
10/5/2021 19:10,76,66.20,91,62.30,79,59.50,55,56.00,301,61.40,4,0.00
10/5/2021 19:15,70,66.50,85,62.50,74,59.70,51,56.20,280,61.60,4,0.00
10/5/2021 19:20,79,65.70,94,61.70,82,58.90,57,55.40,312,60.90,4,0.00
10/5/2021 19:25,73,65.50,88,61.60,77,58.80,53,55.30,291,60.70,4,0.00
10/5/2021 19:30,85,67.60,101,63.80,87,61.00,61,57.40,334,62.90,4,0.00
10/5/2021 19:35,62,68.20,77,64.40,68,61.50,46,57.80,253,63.30,4,0.00
10/5/2021 19:40,60,67.10,75,63.20,66,60.40,45,56.70,246,62.20,4,0.00
10/5/2021 19:45,73,67.00,88,63.20,77,60.40,53,56.80,291,62.20,4,0.00
10/5/2021 19:50,62,67.40,77,63.60,68,60.70,46,57.00,253,62.50,4,0.00
10/5/2021 19:55,56,69.90,71,66.10,63,63.10,43,59.30,233,65.00,4,0.00
10/5/2021 20:00,59,71.20,74,67.50,66,64.50,45,60.60,244,66.30,4,0.00
10/5/2021 20:05,49,69.90,64,66.20,58,63.30,38,59.50,209,65.00,4,0.00
10/5/2021 20:10,54,68.40,69,64.60,62,61.70,41,58.00,226,63.50,4,0.00
10/5/2021 20:15,68,68.20,83,64.40,73,61.50,50,57.80,274,63.40,4,0.00
10/5/2021 20:20,58,68.20,74,64.40,65,61.50,44,57.80,241,63.30,4,0.00
10/5/2021 20:25,50,69.30,65,65.40,58,62.40,39,58.60,212,64.20,4,0.00
10/5/2021 20:30,62,68.80,79,65.00,70,62.20,48,58.40,259,63.90,4,0.00
10/5/2021 20:35,59,67.70,75,63.70,66,60.80,44,57.10,244,62.70,4,0.00
10/5/2021 20:40,100,66.50,115,62.60,99,59.70,71,56.20,385,61.70,4,0.00
10/5/2021 20:45,82,66.30,97,62.40,84,59.50,59,56.00,322,61.50,4,0.00
10/5/2021 20:50,81,65.70,96,61.80,83,59.00,58,55.50,318,61.00,4,0.00
10/5/2021 20:55,72,67.50,88,63.50,76,60.60,53,57.00,289,62.50,4,0.00
10/5/2021 21:00,72,67.50,87,63.50,76,60.60,53,57.00,288,62.50,4,0.00
10/5/2021 21:05,73,66.90,89,63.00,77,60.20,54,56.60,293,62.00,4,0.00
10/5/2021 21:10,76,67.50,91,63.60,79,60.80,55,57.20,301,62.70,4,0.00
10/5/2021 21:15,85,68.60,101,64.80,87,61.90,62,58.20,335,63.80,4,0.00
10/5/2021 21:20,72,68.10,88,64.30,76,61.40,53,57.70,289,63.30,4,0.00
10/5/2021 21:25,71,67.10,87,63.30,75,60.50,52,56.90,285,62.30,4,0.00
10/5/2021 21:30,65,67.40,81,63.50,71,60.60,48,57.00,265,62.50,4,0.00
10/5/2021 21:35,68,67.50,83,63.50,72,60.60,50,57.00,273,62.50,4,0.00
10/5/2021 21:40,61,67.70,76,63.90,67,61.10,46,57.40,250,62.90,4,0.00
10/5/2021 21:45,59,69.40,75,65.70,66,62.80,44,59.00,244,64.60,4,0.00
10/5/2021 21:50,68,68.10,83,64.30,72,61.40,50,57.70,273,63.30,4,0.00
10/5/2021 21:55,61,70.00,76,66.20,67,63.20,46,59.40,250,65.10,4,0.00
10/5/2021 22:00,61,67.50,76,63.50,67,60.60,46,57.00,250,62.50,4,0.00
10/5/2021 22:05,50,67.50,65,63.50,58,60.60,39,57.00,212,62.40,4,0.00
10/5/2021 22:10,52,67.70,68,63.90,60,61.10,40,57.40,220,62.90,4,0.00
10/5/2021 22:15,57,67.70,72,63.90,64,61.10,43,57.40,236,62.90,4,0.00
10/5/2021 22:20,43,67.50,59,63.50,52,60.60,34,57.00,188,62.40,4,0.00
10/5/2021 22:25,28,67.50,44,63.50,40,60.60,24,57.00,136,62.30,4,0.00
10/5/2021 22:30,37,67.50,51,63.50,47,60.60,30,57.00,165,62.40,4,0.00
10/5/2021 22:35,38,67.50,52,63.50,48,60.60,31,57.00,169,62.40,4,0.00
10/5/2021 22:40,35,66.60,49,62.70,46,59.80,29,56.30,159,61.60,4,0.00
10/5/2021 22:45,32,67.50,46,63.50,43,60.60,27,57.00,148,62.30,4,0.00
10/5/2021 22:50,6,68.50,32,64.70,30,61.80,15,58.10,83,62.70,4,0.00
10/5/2021 22:55,14,69.50,30,65.80,28,62.90,15,59.10,87,64.30,4,0.00
10/5/2021 23:00,42,68.10,56,64.30,51,61.40,33,57.70,182,63.20,4,0.00
10/5/2021 23:05,18,69.00,32,65.20,31,62.40,18,58.60,99,63.80,4,0.00
10/5/2021 23:10,26,69.30,40,65.50,38,62.70,23,58.90,127,64.30,4,0.00
10/5/2021 23:15,18,66.60,32,62.60,31,59.80,18,56.20,99,61.30,4,0.00
10/5/2021 23:20,18,66.60,34,62.60,31,59.80,17,56.20,100,61.40,4,0.00
10/5/2021 23:25,15,66.60,32,62.60,29,59.80,16,56.20,92,61.30,4,0.00
10/5/2021 23:30,14,67.10,32,63.30,30,60.50,15,56.90,91,61.90,4,0.00
10/5/2021 23:35,27,68.00,43,64.20,39,61.30,24,57.60,133,63.00,4,0.00
10/5/2021 23:40,16,68.60,33,64.60,30,61.60,17,57.90,96,63.10,4,0.00
10/5/2021 23:45,3,68.60,21,64.60,22,61.60,25,59.70,71,62.10,4,0.00
10/5/2021 23:50,15,68.60,32,64.60,29,61.60,16,57.90,92,63.10,4,0.00
10/5/2021 23:55,15,68.60,32,64.60,29,61.60,16,57.90,92,63.10,4,0.00
10/6/2021 0:00,6,70.60,32,66.90,29,63.80,15,59.90,82,64.80,4,0.00
10/6/2021 0:05,18,71.00,33,67.10,32,63.90,18,60.00,101,65.50,4,0.00
